"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2021-01-29","   .00 %","","   .97 %","   .00 %","","   .48 %","","   .00 %","   .00 %","  2.78 %","  1.37 %","   .33 %","","   .00 %","  1.75 %","  1.09 %","   .31 %","   .00 %","",""
"2021-01-30","   .40 %","","   .00 %","   .00 %","","   .48 %","","   .00 %","   .93 %","   .00 %","  1.02 %","   .33 %","","   .00 %","   .00 %","   .31 %","  2.19 %","  2.22 %","",""
"2021-01-31","   .79 %","","   .00 %","   .00 %","","   .96 %","","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","","  3.88 %","  5.17 %","   .15 %","   .00 %","  2.17 %","",""
"2021-02-01","  1.18 %","","   .96 %","   .00 %","","  1.90 %","","   .00 %","   .46 %","   .00 %","   .66 %","   .33 %","","   .00 %","  1.64 %","   .00 %","   .31 %","  2.13 %","",""
"2021-02-02","   .00 %","","  2.22 %","  3.57 %","","  1.40 %","","   .00 %","   .46 %","   .00 %","   .33 %","   .33 %","","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","",""
"2021-02-03","  1.16 %","","   .31 %","   .00 %","","   .46 %","","   .00 %","   .46 %","   .68 %","   .32 %","   .33 %","","   .00 %","  3.23 %","  1.22 %","   .31 %","   .00 %","",""
"2021-02-04","   .38 %","","   .31 %","   .00 %","","   .46 %","","   .00 %","   .91 %","   .00 %","   .65 %","   .33 %","","   .75 %","   .00 %","   .90 %","   .61 %","   .00 %","",""
"2021-02-05","   .76 %","","   .00 %","   .00 %","","   .45 %","","   .00 %","  1.36 %","  1.34 %","  1.61 %","   .65 %","","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","",""
"2021-02-06","   .00 %","","   .00 %","  6.90 %","","   .45 %","","   .00 %","   .89 %","   .66 %","  1.27 %","   .32 %","","   .00 %","   .00 %","   .59 %","   .00 %","  2.08 %","",""
"2021-02-07","   .76 %","","   .31 %","   .00 %","","   .90 %","","   .00 %","   .44 %","   .00 %","  1.56 %","   .00 %","","   .00 %","   .00 %","   .74 %","   .30 %","  4.08 %","",""
"2021-02-08","   .75 %","","   .31 %","   .00 %","","   .89 %","","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.56 %","   .58 %","   .91 %","   .00 %","",""
"2021-02-09","   .75 %","","   .00 %","  3.23 %","","   .44 %","","   .00 %","   .43 %","   .00 %","  1.23 %","   .32 %","","   .00 %","   .00 %","   .87 %","   .60 %","  1.96 %","",""
"2021-02-10","   .00 %","","   .61 %","   .00 %","","   .00 %","","   .00 %","   .87 %","   .66 %","  1.52 %","   .32 %","","   .00 %","  1.54 %","   .58 %","   .30 %","  1.92 %","",""
"2021-02-11","  2.22 %","","   .61 %","   .00 %","","   .88 %","","   .00 %","   .43 %","  1.96 %","   .30 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","",""
"2021-02-12","  1.45 %","","   .30 %","   .00 %","","   .44 %","","  1.18 %","   .85 %","   .00 %","   .30 %","   .00 %","","   .00 %","   .00 %","  1.00 %","   .30 %","   .00 %","",""
"2021-02-13","   .00 %","","   .91 %","   .00 %","","   .43 %","","   .00 %","   .42 %","   .64 %","   .60 %","   .96 %","","   .74 %","  1.52 %","   .00 %","   .88 %","   .00 %","",""
"2021-02-14","  1.43 %","","   .30 %","   .00 %","","   .00 %","","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.48 %","   .28 %","   .88 %","  1.89 %","",""
"2021-02-15","   .35 %","","   .30 %","   .00 %","","   .87 %","","   .00 %","  1.26 %","   .00 %","   .00 %","   .32 %","","   .00 %","   .00 %","   .14 %","   .87 %","  1.85 %","",""
"2021-02-16","   .70 %","","   .60 %","   .00 %","","   .86 %","","   .00 %","  1.66 %","   .00 %","   .00 %","  1.26 %","","   .00 %","   .00 %","   .42 %","   .29 %","   .00 %","",""
"2021-02-17","   .70 %","","   .30 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.27 %","   .30 %","   .00 %","","   .74 %","   .00 %","   .56 %","   .86 %","  3.64 %","",""
"2021-02-18","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .63 %","   .88 %","   .62 %","","   .73 %","  1.43 %","   .42 %","   .57 %","   .00 %","",""
"2021-02-19","  1.38 %","","   .88 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .58 %","   .31 %","","   .00 %","   .00 %","   .28 %","   .56 %","  1.75 %","",""
"2021-02-20","   .68 %","","   .00 %","   .00 %","","   .85 %","","   .00 %","   .00 %","   .00 %","   .58 %","   .62 %","","   .00 %","  1.41 %","   .14 %","   .84 %","   .00 %","",""
"2021-02-21","   .34 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .82 %","   .00 %","  1.16 %","   .00 %","","   .00 %","  1.39 %","   .55 %","   .56 %","  1.72 %","",""
"2021-02-22","   .34 %","","   .58 %","   .00 %","","   .84 %","","   .00 %","   .81 %","   .62 %","   .86 %","   .31 %","","   .00 %","  1.37 %","   .14 %","   .28 %","  1.69 %","",""
"2021-02-23","  1.01 %","","   .29 %","  3.12 %","","   .42 %","","  1.16 %","   .00 %","   .00 %","   .00 %","   .31 %","","   .00 %","  2.70 %","   .28 %","   .28 %","  1.67 %","",""
"2021-02-24","   .00 %","","  1.16 %","   .00 %","","   .00 %","","   .00 %","  1.20 %","   .00 %","   .85 %","   .30 %","","   .00 %","  1.32 %","   .41 %","   .00 %","  3.28 %","",""
"2021-02-25","  1.00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .40 %","  1.24 %","   .28 %","   .91 %","","   .00 %","  1.30 %","   .14 %","   .55 %","   .00 %","",""
"2021-02-26","   .33 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  1.58 %","   .00 %","   .56 %","   .00 %","","   .72 %","  5.13 %","   .14 %","   .27 %","   .00 %","",""
"2021-02-27","   .33 %","","   .57 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .84 %","   .60 %","","   .00 %","  1.22 %","   .95 %","   .55 %","   .00 %","",""
"2021-02-28","  1.31 %","","   .00 %","   .00 %","","   .00 %","","  1.15 %","   .78 %","   .61 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .41 %","  1.09 %","   .00 %","",""
"2021-03-01","   .65 %","","   .28 %","   .00 %","","   .42 %","","   .00 %","   .00 %","   .00 %","   .28 %","   .30 %","","   .00 %","  1.20 %","   .27 %","  1.08 %","   .00 %","",""
"2021-03-02","   .32 %","","   .28 %","   .00 %","","   .83 %","","   .00 %","   .39 %","   .00 %","   .28 %","   .60 %","","   .00 %","  1.19 %","   .27 %","  1.33 %","   .00 %","",""
"2021-03-03","   .96 %","","   .85 %","   .00 %","","   .00 %","","   .00 %","   .77 %","  1.22 %","   .27 %","   .30 %","","   .00 %","   .00 %","   .13 %","   .52 %","   .00 %","",""
"2021-03-04","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-03-05","   .95 %","","   .00 %","   .00 %","","  1.65 %","","   .00 %","   .38 %","   .00 %","   .27 %","   .00 %","","   .00 %","   .00 %","   .53 %","   .78 %","   .00 %","",""
"2021-03-06","   .31 %","","   .28 %","   .00 %","","   .81 %","","   .00 %","  1.14 %","   .00 %","   .55 %","   .30 %","","   .00 %","   .00 %","   .27 %","   .52 %","  3.17 %","",""
"2021-03-07","   .63 %","","   .28 %","   .00 %","","   .40 %","","   .00 %","   .38 %","   .60 %","   .27 %","   .29 %","","   .00 %","  1.18 %","   .27 %","   .26 %","  1.54 %","",""
"2021-03-08","   .62 %","","   .00 %","   .00 %","","   .40 %","","   .00 %","  1.12 %","   .00 %","   .54 %","   .59 %","","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","",""
"2021-03-09","   .93 %","","   .00 %","   .00 %","","   .40 %","","  1.14 %","   .74 %","   .00 %","   .54 %","   .58 %","","  1.44 %","   .00 %","   .13 %","   .51 %","   .00 %","",""
"2021-03-10","   .31 %","","   .00 %","   .00 %","","   .79 %","","   .00 %","   .74 %","   .00 %","   .54 %","   .00 %","","   .00 %","   .00 %","   .40 %","  1.02 %","   .00 %","",""
"2021-03-11","  1.22 %","","   .00 %","   .00 %","","   .39 %","","   .00 %","   .00 %","   .00 %","  1.07 %","   .29 %","","   .00 %","   .00 %","   .13 %","   .51 %","   .00 %","",""
"2021-03-12","  1.51 %","","   .00 %","   .00 %","","   .39 %","","  2.25 %","   .73 %","   .60 %","  1.85 %","   .29 %","","   .00 %","  1.16 %","   .52 %","   .76 %","   .00 %","",""
"2021-03-13","   .30 %","","   .00 %","  3.03 %","","   .39 %","","  1.10 %","   .36 %","   .60 %","   .26 %","   .29 %","","   .00 %","   .00 %","   .13 %","   .75 %","   .00 %","",""
"2021-03-14","   .30 %","","   .56 %","   .00 %","","   .78 %","","  2.17 %","   .36 %","   .00 %","   .26 %","   .29 %","","   .00 %","  2.30 %","   .13 %","   .50 %","   .00 %","",""
"2021-03-15","   .30 %","","   .56 %","   .00 %","","   .39 %","","  2.13 %","   .00 %","   .00 %","   .26 %","   .00 %","","   .00 %","  1.12 %","   .13 %","   .25 %","  1.52 %","",""
"2021-03-16","   .29 %","","  1.38 %","   .00 %","","   .77 %","","   .00 %","   .36 %","   .00 %","   .77 %","   .57 %","","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","",""
"2021-03-17","   .29 %","","   .54 %","   .00 %","","   .38 %","","  1.04 %","   .36 %","   .59 %","   .26 %","   .57 %","","   .00 %","   .00 %","   .00 %","   .49 %","  1.49 %","",""
"2021-03-18","   .00 %","","   .54 %","  5.88 %","","  1.14 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","",""
"2021-03-19","   .29 %","","   .27 %","  2.78 %","","  1.13 %","","   .00 %","   .36 %","  1.18 %","  1.02 %","   .56 %","","   .00 %","  1.10 %","   .00 %","   .24 %","   .00 %","",""
"2021-03-20","   .29 %","","   .27 %"," 10.81 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","","   .00 %","  3.26 %","   .13 %","   .72 %","   .00 %","",""
"2021-03-21","   .29 %","","   .27 %","  2.44 %","","   .00 %","","   .00 %","   .36 %","   .58 %","   .75 %","   .00 %","","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","",""
"2021-03-22","   .58 %","","   .53 %","   .00 %","","   .37 %","","  1.03 %","   .35 %","   .00 %","   .25 %","   .28 %","","   .00 %","   .00 %","   .26 %","   .24 %","   .00 %","",""
"2021-03-23","   .00 %","","   .00 %","   .00 %","","   .74 %","","  1.02 %","   .00 %","   .00 %","   .74 %","   .56 %","","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","",""
"2021-03-24","   .00 %","","   .00 %","  2.38 %","","   .37 %","","   .00 %","   .71 %","   .00 %","   .25 %","   .56 %","","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","",""
"2021-03-25","   .29 %","","   .00 %","   .00 %","","   .73 %","   .00 %","   .00 %","  1.05 %","   .58 %","   .00 %","   .28 %","","   .00 %","   .00 %","   .26 %","   .24 %","   .00 %","",""
"2021-03-26","   .58 %","","   .00 %","   .00 %","","   .36 %","","  2.02 %","   .35 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.05 %","   .64 %","   .47 %","  1.47 %","",""
"2021-03-27","   .86 %","","  1.06 %","   .00 %","","   .72 %","","   .00 %","   .35 %","  1.72 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","",""
"2021-03-28","   .00 %","","   .00 %","   .00 %","","   .72 %","","   .99 %","   .34 %","  1.13 %","   .49 %","   .83 %","","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","",""
"2021-03-29","   .00 %","","   .26 %","  2.33 %","","   .36 %","","   .00 %","   .00 %","   .00 %","   .98 %","   .27 %","","   .00 %","  1.04 %","   .25 %","   .00 %","   .00 %","",""
"2021-03-30","   .85 %","","   .00 %","   .00 %","","   .71 %","","   .00 %","   .34 %","   .56 %","   .48 %","   .27 %","","   .00 %","  1.03 %","   .25 %","   .47 %","  1.43 %","",""
"2021-03-31","   .85 %","","   .52 %","   .00 %","","   .35 %","","   .00 %","   .34 %","   .56 %","   .72 %","   .00 %","","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","",""
"2021-04-01","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.10 %","   .72 %","   .00 %","","   .00 %","  4.08 %","   .13 %","   .23 %","   .00 %","",""
"2021-04-02","   .84 %","","   .52 %","   .00 %","","  1.41 %","","   .98 %","   .34 %","   .00 %","   .48 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","",""
"2021-04-03","   .28 %","","   .26 %","   .00 %","","  1.04 %","","   .00 %","   .68 %","   .55 %","   .47 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .46 %","   .00 %","",""
"2021-04-04","   .00 %","","   .26 %","   .00 %","","   .34 %","","   .00 %","   .00 %","   .00 %","   .71 %","   .27 %","","   .00 %","   .00 %","   .25 %","   .23 %","  1.41 %","",""
"2021-04-05","   .28 %","","   .00 %","   .00 %","","   .68 %","","   .00 %","  1.01 %","   .54 %","   .93 %","   .00 %","","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","",""
"2021-04-06","   .83 %","","   .00 %","   .00 %","","   .68 %","","  3.88 %","   .67 %","   .00 %","   .00 %","   .27 %","","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-04-07","   .27 %","","   .26 %","  2.27 %","","   .00 %","","   .00 %","  1.00 %","   .54 %","   .93 %","   .54 %","","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","",""
"2021-04-08","   .54 %","","   .77 %","   .00 %","","   .68 %","","   .00 %","   .33 %","  1.61 %","   .69 %","   .00 %","","   .00 %","  1.96 %","   .00 %","   .46 %","   .00 %","",""
"2021-04-09","   .54 %","","   .77 %","   .00 %","","  1.01 %","","   .93 %","  1.31 %","   .00 %","   .46 %","   .00 %","","  2.80 %","   .00 %","   .00 %","   .46 %","  1.39 %","",""
"2021-04-10","   .27 %","","   .00 %","   .00 %","","   .66 %","","   .00 %","   .00 %","  1.06 %","   .68 %","  1.08 %","","   .00 %","   .00 %","   .25 %","   .68 %","   .00 %","",""
"2021-04-11","   .27 %","","   .00 %","   .00 %","","   .66 %","","   .93 %","   .00 %","   .00 %","   .68 %","   .27 %","","   .68 %","   .00 %","   .75 %","   .23 %","   .00 %","",""
"2021-04-12","   .00 %","","   .25 %","  2.22 %","","   .66 %","","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","","   .00 %","   .00 %","   .25 %","   .45 %","   .00 %","",""
"2021-04-13","   .54 %","","   .25 %","  2.17 %","","   .65 %","","   .00 %","   .65 %","  1.57 %","   .67 %","   .53 %","","  1.35 %","   .00 %","   .25 %","   .00 %","   .00 %","",""
"2021-04-14","   .27 %","","   .51 %","   .00 %","","  1.62 %","","   .00 %","   .64 %","   .00 %","   .44 %","   .00 %","","   .00 %","   .96 %","   .49 %","  1.12 %","   .00 %","",""
"2021-04-15","   .53 %","","   .00 %","   .00 %","","  1.27 %","","   .00 %","   .96 %","  2.06 %","   .44 %","   .00 %","","   .00 %","  1.90 %","   .37 %","   .00 %","   .00 %","",""
"2021-04-16","   .00 %","","  1.51 %","   .00 %","","   .31 %","","   .00 %","   .00 %","  1.52 %","  1.09 %","   .53 %","","   .67 %","   .00 %","   .24 %","   .22 %","   .00 %","",""
"2021-04-17","   .53 %","","   .50 %","   .00 %","","   .31 %","","   .00 %","   .00 %","  1.00 %","   .65 %","   .00 %","","   .00 %","  1.87 %","   .73 %","   .89 %","   .00 %","",""
"2021-04-18","   .26 %","","   .00 %","   .00 %","","  1.88 %","","  2.75 %","   .63 %","   .99 %","   .65 %","   .53 %","","   .00 %","   .00 %","   .60 %","  1.32 %","   .00 %","",""
"2021-04-19","  1.05 %","","   .49 %","   .00 %","","  1.53 %","","   .00 %","   .00 %","   .49 %","   .43 %","   .00 %","","   .00 %","   .00 %","   .60 %","   .43 %","   .00 %","",""
"2021-04-20","   .26 %","","   .98 %","   .00 %","","   .91 %","","   .00 %","   .63 %","   .00 %","   .43 %","   .52 %","","  1.99 %","   .92 %","   .36 %","  1.30 %","  1.37 %","",""
"2021-04-21","   .26 %","","   .24 %","   .00 %","","   .30 %","","   .89 %","   .00 %","  1.94 %","   .64 %","   .26 %","","   .00 %","   .00 %","   .95 %","   .21 %","  1.35 %","",""
"2021-04-22","   .26 %","","   .24 %","   .00 %","","   .30 %","","   .88 %","   .00 %","  2.86 %","  1.05 %","   .78 %","","   .00 %","   .00 %","   .71 %","   .85 %","   .00 %","",""
"2021-04-23","  1.55 %","","   .00 %","   .00 %","","  1.49 %","","   .00 %","   .31 %","   .93 %","  1.04 %","   .26 %","","   .65 %","   .00 %","   .12 %","  1.05 %","   .00 %","",""
"2021-04-24","   .25 %","","   .72 %","  2.13 %","","   .00 %","","   .00 %","   .31 %","   .00 %","  2.06 %","   .26 %","","   .00 %","   .91 %","   .35 %","   .21 %","  4.00 %","",""
"2021-04-25","  1.01 %","","   .24 %","   .00 %","","   .00 %","","   .00 %","   .62 %","  1.38 %","   .81 %","  1.03 %","","   .00 %","   .90 %","   .70 %","  1.04 %","   .00 %","",""
"2021-04-26","  1.00 %","","   .24 %","   .00 %","","  1.76 %","","   .00 %","   .93 %","   .90 %","   .80 %","   .51 %","","   .00 %","   .89 %","   .23 %","   .62 %","   .00 %","",""
"2021-04-27","  1.49 %","","   .24 %","   .00 %","","   .00 %","","   .00 %","   .92 %","  4.04 %","   .60 %","   .00 %","","   .00 %","   .88 %","  1.04 %","   .00 %","   .00 %","",""
"2021-04-28","   .73 %","","   .00 %","   .00 %","","  1.73 %","","   .00 %","   .91 %","   .86 %","   .59 %","  2.02 %","","   .65 %","   .00 %","   .80 %","  1.64 %","   .00 %","",""
"2021-04-29","   .00 %","","   .48 %","   .00 %","","  2.83 %","","   .00 %","   .90 %","   .00 %","  2.36 %","  1.49 %","","   .00 %","  2.63 %","   .00 %","  1.81 %","  3.85 %","",""
"2021-04-30","   .00 %","","  1.66 %","   .00 %","","  1.65 %","","   .00 %","   .60 %","  1.28 %","  1.34 %","   .00 %","","   .00 %","   .85 %","  2.04 %","   .79 %","  1.23 %","",""
"2021-05-01","   .00 %","","   .00 %","   .00 %","","   .81 %","","   .00 %","  1.48 %","   .00 %","   .00 %","   .24 %",""," 10.26 %","   .00 %","   .22 %","  4.13 %","   .00 %","",""
"2021-05-02","   .00 %","","   .00 %","   .00 %","","  1.08 %","","   .00 %","   .58 %","   .00 %","  3.22 %","   .97 %","","   .00 %","   .00 %","   .89 %","  2.64 %","   .00 %","",""
"2021-05-03","   .00 %","","   .93 %","   .00 %","","   .80 %","","   .00 %","   .29 %","   .00 %","  1.83 %","   .24 %","","   .00 %","   .00 %","  1.76 %","  1.29 %","  3.66 %","",""
"2021-05-04","   .00 %","","   .92 %","   .00 %","","  1.58 %","","   .00 %","   .29 %","   .00 %","  1.62 %","  1.92 %","","   .00 %","   .00 %","  3.02 %","   .00 %","  1.18 %","",""
"2021-05-05","   .00 %","","   .23 %","   .00 %","","  1.04 %","","   .00 %","  3.17 %","   .00 %","  1.06 %","   .71 %","","   .00 %","   .00 %","  1.89 %","  2.54 %","  1.16 %","",""
"2021-05-06","   .00 %","","   .46 %","   .00 %","","  4.11 %","","   .00 %","   .00 %","  8.02 %","   .00 %","   .00 %","","   .00 %","  4.24 %","  1.44 %","  1.06 %","  1.15 %","",""
"2021-05-07","   .00 %","","   .68 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  2.63 %","   .23 %","","  2.91 %","   .00 %","  2.33 %","  1.05 %","  1.14 %","",""
"2021-05-08","   .49 %","","  2.48 %","   .00 %","","  2.96 %","","   .00 %","  2.79 %","   .39 %","   .00 %","   .00 %","","   .00 %","  9.76 %","   .00 %","  2.25 %","  3.37 %","",""
"2021-05-09","   .48 %","","  2.20 %","   .00 %","","  1.92 %","","   .00 %","   .82 %","   .00 %","  2.39 %","   .23 %","","   .00 %","   .74 %","   .99 %","  2.71 %","  3.26 %","",""
"2021-05-10","   .72 %","","  1.08 %","   .00 %","","  1.65 %","","   .00 %","  1.08 %","   .00 %","  1.84 %","   .93 %","","  6.78 %","  2.21 %","   .88 %","  1.16 %","   .00 %","",""
"2021-05-11","   .24 %","","   .21 %","   .00 %","","  2.31 %","","   .00 %","  1.33 %","   .00 %","   .98 %","   .00 %","","  5.29 %","   .00 %","  3.40 %","  1.79 %","   .00 %","",""
"2021-05-12","   .95 %","","  3.62 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  4.28 %","  3.90 %","  1.15 %","","   .00 %","   .00 %","  1.32 %","  3.21 %","   .00 %","",""
"2021-05-13","   .00 %","","   .82 %","   .00 %","","   .00 %","","   .00 %","   .26 %","   .00 %","  1.41 %","   .00 %",""," 15.08 %"," 10.07 %","  2.79 %","  1.40 %","   .00 %","",""
"2021-05-14","   .00 %","","  3.87 %","  2.08 %","","  3.62 %","","   .88 %","   .26 %","   .00 %","  1.23 %","   .00 %","","  6.11 %","  1.96 %","   .45 %","  3.83 %","   .00 %","",""
"2021-05-15","   .00 %","","  1.76 %","  2.04 %","","  1.97 %","","   .00 %","   .00 %","   .00 %","  2.89 %","  1.83 %","","  1.23 %","   .64 %","  2.25 %","  1.77 %","  9.47 %","",""
"2021-05-16","  2.36 %","","   .96 %","   .00 %","","   .86 %","","   .00 %","   .00 %","   .75 %","   .15 %","   .22 %","","  3.66 %","  4.46 %","  2.55 %","  2.03 %","  6.73 %","",""
"2021-05-17","   .23 %","","  1.91 %","   .00 %","","   .64 %","","   .00 %","   .52 %","   .00 %","  2.95 %","   .00 %","","  8.24 %","   .00 %","  1.89 %","  1.14 %","   .00 %","",""
"2021-05-18","   .23 %","","  3.00 %","  2.00 %","","   .00 %","","   .00 %","   .00 %","   .74 %","  2.15 %","  1.34 %","","   .00 %","  6.71 %","  2.10 %","  2.67 %","   .90 %","",""
"2021-05-19","  3.44 %","","  2.36 %","   .00 %","","  1.48 %","","   .00 %","  3.65 %","  1.47 %","  1.26 %","   .22 %",""," 13.77 %","   .57 %","   .58 %","   .00 %","  2.68 %","",""
"2021-05-20","   .89 %","","   .89 %","   .00 %","","   .00 %","","  2.61 %","  2.26 %","  3.99 %","  2.91 %","   .66 %","","  1.27 %"," 12.50 %","  2.70 %","  1.50 %","  1.74 %","",""
"2021-05-21","   .22 %","","  3.35 %","   .00 %","","  3.74 %","","   .00 %","   .74 %","  1.05 %","  1.89 %","  1.09 %","","  9.43 %","   .00 %","  3.59 %","   .27 %","  1.71 %","",""
"2021-05-22","  1.10 %","","  1.70 %","   .00 %","","  1.40 %","","  1.69 %","  3.66 %","  2.07 %","  1.46 %","   .22 %",""," 14.94 %","  8.59 %","  2.54 %","  1.61 %","  4.20 %","",""
"2021-05-23","   .43 %","","  3.18 %","   .00 %","","  3.16 %","","  2.50 %","   .24 %"," 10.81 %","  3.78 %","  1.08 %","","  9.75 %","  1.40 %","  1.80 %","  1.46 %","  3.23 %","",""
"2021-05-24","   .65 %","","  2.60 %","  3.92 %","","   .57 %","","  2.44 %","   .00 %","  7.32 %","  2.89 %","  1.92 %","","  8.66 %","   .00 %","   .89 %","  8.08 %","   .78 %","",""
