"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2020-08-22","   .23 %","  3.33 %","  1.82 %","   .00 %","   .00 %","   .00 %","  2.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","  2.86 %","   .00 %","  1.82 %","   .00 %","  2.44 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","  1.16 %","   .00 %","  1.99 %","   .00 %","  1.16 %","   .00 %","   .00 %","","  1.00 %","   .00 %","","","","","","","",""
"2020-08-23","   .24 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .86 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .77 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","  1.16 %","   .00 %","  1.96 %","   .00 %","  1.07 %","   .00 %","   .00 %","","   .99 %","   .00 %","","","","","","","",""
"2020-08-24","   .23 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .43 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .77 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","   .57 %","   .00 %","  1.62 %","   .00 %","   .99 %","   .00 %","   .00 %","","  1.38 %","   .00 %","","","","","","","",""
"2020-08-25","   .23 %","  2.86 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.50 %","   .00 %","  5.02 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","   .57 %","   .00 %","  1.32 %","   .00 %","   .98 %","   .00 %","  6.67 %","","  1.36 %","   .00 %","","","","","","","",""
"2020-08-26","   .25 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  5.02 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .57 %","   .00 %","  2.06 %","   .00 %","   .94 %","   .00 %","  6.67 %","","  1.34 %","   .00 %","","","","","","","",""
"2020-08-27","   .25 %","  4.11 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  3.21 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .56 %","   .00 %","  2.78 %","   .00 %","   .89 %","   .00 %","  6.67 %","","  1.32 %","  2.50 %","","","","","","","",""
"2020-08-28","   .25 %","  5.28 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  6.72 %","   .00 %","  1.54 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .56 %","   .00 %","  2.98 %","   .00 %","   .82 %","   .00 %","  6.67 %","","  1.49 %","  2.50 %","","","","","","","",""
"2020-08-29","   .25 %","  6.39 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  8.54 %","   .83 %","  1.54 %","   .00 %","   .74 %","   .00 %","   .74 %","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .56 %","   .00 %","  2.91 %","   .00 %","   .71 %","   .00 %","  6.67 %","","  1.29 %","  2.50 %","","","","","","","",""
"2020-08-30","   .25 %","  4.59 %","  1.67 %","   .00 %","  1.18 %","   .00 %","  1.08 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  6.04 %","  1.63 %","   .00 %","   .00 %","   .74 %","   .00 %","   .74 %","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .56 %","   .00 %","  2.66 %","  2.50 %","   .64 %","   .00 %","   .00 %","","  1.45 %","  2.50 %","","","","","","","",""
"2020-08-31","   .22 %","  4.59 %","  1.67 %","   .00 %","  1.18 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","  3.82 %","  2.40 %","   .00 %","   .00 %","   .74 %","   .00 %","   .74 %","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .56 %","   .00 %","  2.31 %","  2.50 %","   .60 %","   .00 %","   .00 %","","  1.25 %","  2.50 %","","","","","","","",""
"2020-09-01","   .24 %","  3.34 %","   .00 %","   .00 %","  1.18 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","  5.48 %","  3.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.59 %","  2.50 %","   .63 %","   .00 %","   .00 %","","  1.41 %","   .00 %","","","","","","","",""
"2020-09-02","   .21 %","  2.16 %","   .00 %","   .00 %","  1.18 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","  3.48 %","  3.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.12 %","  2.50 %","   .72 %","   .00 %","   .00 %","","  1.22 %","   .00 %","","","","","","","",""
"2020-09-03","   .21 %","  1.05 %","   .00 %","   .00 %","  1.18 %","  2.22 %","  2.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","  1.67 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.31 %","  2.50 %","   .82 %","   .00 %","   .00 %","","  1.38 %","   .00 %","","","","","","","",""
"2020-09-04","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.51 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.01 %","  3.21 %","  1.51 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .54 %","","  1.73 %","   .00 %","   .75 %","   .00 %","   .00 %","","  1.19 %","   .00 %","","","","","","","",""
"2020-09-05","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %","  3.21 %","   .74 %","   .71 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .54 %","   .00 %","  1.67 %","   .00 %","   .84 %","   .00 %","   .00 %","","  1.34 %","   .00 %","","","","","","","",""
"2020-09-06","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .49 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.34 %","  2.97 %","   .00 %","   .71 %","   .00 %","   .71 %","   .00 %","   .71 %","  1.43 %","   .00 %","   .00 %","","","   .00 %","   .54 %","   .00 %","  1.87 %","   .00 %","   .80 %","   .00 %","   .00 %","","  1.16 %","   .00 %","","","","","","","",""
"2020-09-07","   .18 %","  1.00 %","   .00 %","   .00 %","  1.11 %","  2.22 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","  2.97 %","   .00 %","   .71 %","   .00 %","   .71 %","   .00 %","   .71 %","  1.43 %","   .00 %","   .00 %","","","   .00 %","   .54 %","   .00 %","  2.07 %","   .00 %","   .79 %","   .00 %","   .00 %","","  1.31 %","   .00 %","","","","","","","",""
"2020-09-08","   .18 %","  1.00 %","   .00 %","","  1.11 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.50 %","  2.97 %","   .00 %","   .71 %","   .00 %","   .71 %","   .00 %","   .71 %","  1.43 %","   .00 %","   .00 %","","","   .00 %","   .54 %","   .00 %","  1.81 %","   .00 %","   .81 %","   .00 %","   .00 %","","  1.13 %","   .00 %","","","","","","","",""
"2020-09-09","   .18 %","  1.00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.83 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .71 %"," 10.00 %","   .71 %","  1.43 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .84 %","  2.00 %","   .00 %","","  1.28 %","   .00 %","","","","","","","",""
"2020-09-10","   .21 %","  2.90 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.79 %","  1.43 %","   .71 %","   .00 %","   .00 %","   .71 %"," 10.00 %","   .00 %","  1.43 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.35 %","  2.22 %","   .77 %","  2.00 %","   .00 %","","  1.11 %","   .00 %","","","","","","","",""
"2020-09-11","   .21 %","  2.90 %","   .00 %","   .00 %","  2.16 %","  4.00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.52 %","  2.22 %","   .77 %","  2.00 %","   .00 %","","  1.25 %","   .00 %","","","","","","","",""
"2020-09-12","   .21 %","  1.90 %","   .00 %","   .00 %","  1.05 %","  4.00 %","   .93 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.10 %","  1.33 %","   .71 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.69 %","  2.22 %","   .73 %","  2.00 %","   .00 %","","  1.08 %","   .00 %","","","","","","","",""
"2020-09-13","   .22 %","  1.90 %","   .00 %","   .00 %","  1.05 %","  5.67 %","  1.37 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.73 %","  1.33 %","   .71 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.48 %","  2.22 %","   .72 %","  2.00 %","   .00 %","","  1.22 %","   .00 %","","","","","","","",""
"2020-09-14","   .21 %","  1.90 %","   .00 %","   .00 %","  1.05 %","  7.21 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  1.33 %","  2.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.45 %","  2.22 %","   .69 %","   .00 %","   .00 %","","  1.06 %","   .00 %","","","","","","","",""
"2020-09-15","   .21 %","   .00 %","   .00 %","   .00 %","  1.05 %","  7.21 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %","  1.33 %","  3.31 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .71 %","   .00 %","   .00 %","","  1.19 %","   .00 %","","","","","","","",""
"2020-09-16","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","  2.58 %","  3.31 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .71 %","   .00 %","   .00 %","","  1.03 %","   .00 %","","","","","","","",""
"2020-09-17","   .22 %","   .00 %","   .00 %","   .00 %","  1.00 %","  3.21 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.30 %","  1.25 %","  3.31 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .73 %","   .00 %","   .00 %","","  1.17 %","   .00 %","","","","","","","",""
"2020-09-18","   .20 %","   .00 %","   .00 %","   .00 %","  1.00 %","  1.54 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.91 %","  1.25 %","  3.31 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .67 %","   .00 %","   .00 %","","  1.29 %","   .00 %","","","","","","","",""
"2020-09-19","   .20 %","   .87 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.23 %","  1.25 %","  1.94 %","   .00 %","   .00 %","   .69 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .72 %","   .00 %","   .00 %","","  1.42 %","   .00 %","","","","","","","",""
"2020-09-20","   .20 %","   .87 %","   .00 %","   .00 %","  1.00 %","   .00 %","  2.03 %","   .00 %","   .00 %","   .00 %","","  5.00 %","  1.80 %","  1.25 %","   .00 %","   .69 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .72 %","   .00 %","   .00 %","","  1.13 %","   .00 %","","","","","","","",""
"2020-09-21","   .20 %","   .87 %","   .00 %","   .00 %","  1.00 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.80 %","  1.18 %","   .00 %","   .69 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.17 %","   .00 %","   .74 %","   .00 %","   .00 %","","  1.53 %","   .00 %","","","","","","","",""
"2020-09-22","   .19 %","  1.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","  1.18 %","   .00 %","   .69 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .71 %","  1.82 %","   .00 %","","  1.64 %","   .00 %","","","","","","","",""
"2020-09-23","   .19 %","  1.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.52 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.46 %","  1.18 %","   .00 %","   .69 %","   .00 %","   .69 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .70 %","  1.82 %","   .00 %","","  1.61 %","   .00 %","","","","","","","",""
"2020-09-24","   .19 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.44 %","  1.18 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .70 %","  1.82 %","   .00 %","","  1.59 %","   .00 %","","","","","","","",""
"2020-09-25","   .18 %","   .83 %","   .00 %","   .00 %","   .95 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .83 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .61 %","  1.82 %","   .00 %","","  1.96 %","   .00 %","","","","","","","",""
"2020-09-26","   .18 %","   .83 %","   .00 %","   .00 %","   .95 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","","","   .00 %","   .53 %","   .00 %","  1.70 %","   .00 %","   .52 %","  1.82 %","   .00 %","","  1.67 %","   .00 %","","","","","","","",""
"2020-09-27","   .18 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","  1.11 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","","","   .00 %","   .53 %","   .00 %","  1.53 %","   .00 %","   .44 %","   .00 %","   .00 %","","  1.51 %","   .00 %","","","","","","","",""
"2020-09-28","   .18 %","   .00 %","   .00 %","   .00 %","   .95 %","  1.43 %","   .70 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .55 %","  1.11 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .53 %","   .00 %","  1.51 %","   .00 %","   .46 %","   .00 %","   .00 %","","  1.24 %","   .00 %","","","","","","","",""
"2020-09-29","   .18 %","   .00 %","   .00 %","   .00 %","   .95 %","  1.43 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","  1.11 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .53 %","   .00 %","  1.18 %","   .00 %","   .43 %","   .00 %","   .00 %","","  1.23 %","   .00 %","","","","","","","",""
"2020-09-30","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","  1.11 %","   .00 %","   .67 %","   .00 %","   .67 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .53 %","   .00 %","  1.02 %","   .00 %","   .49 %","   .00 %","   .00 %","","   .97 %","   .00 %","","","","","","","",""
"2020-10-01","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","   .67 %","   .00 %","   .67 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","","","  1.33 %","   .00 %","   .00 %","   .73 %","  2.00 %","   .51 %","   .00 %","   .00 %","","   .84 %","   .00 %","","","","","","","",""
"2020-10-02","   .18 %","   .00 %","   .00 %","   .00 %","   .91 %","  1.43 %","   .34 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %","   .59 %","   .00 %","   .00 %","   .67 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","","","  1.33 %","   .00 %","   .00 %","  1.00 %","  2.00 %","   .51 %","  1.67 %","   .00 %","","   .83 %","   .00 %","","","","","","","",""
"2020-10-03","   .19 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .59 %","   .00 %","   .00 %","   .67 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","","","  1.33 %","   .00 %","   .00 %","   .71 %","  2.00 %","   .45 %","  1.67 %","   .00 %","","   .94 %","   .00 %","","","","","","","",""
"2020-10-04","   .19 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .27 %","   .00 %","   .59 %","   .00 %","   .00 %","   .67 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","","","  1.33 %","   .00 %","   .00 %","   .71 %","  2.00 %","   .45 %","  1.67 %","   .00 %","","   .82 %","   .00 %","","","","","","","",""
"2020-10-05","   .19 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  1.33 %","   .00 %","   .00 %","   .70 %","  2.00 %","   .47 %","  1.67 %","   .00 %","","   .92 %","   .00 %","","","","","","","",""
"2020-10-06","   .19 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .47 %","  1.67 %","   .00 %","","   .92 %","   .00 %","","","","","","","",""
"2020-10-07","   .20 %","   .00 %","   .00 %","   .00 %","  1.74 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .67 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .50 %","   .00 %","   .00 %","","   .80 %","   .00 %","","","","","","","",""
