"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-08-28","","","  4.41 %","  2.06 %","  2.31 %","   .00 %","  2.23 %","","   .00 %","   .00 %","  1.72 %","  6.56 %","   .00 %","","  1.83 %","  3.49 %","  3.11 %","  4.23 %","","","   .61 %","   .00 %","","","  1.06 %","  5.88 %","  5.36 %","  2.63 %","","  4.08 %","  4.26 %","","","  1.28 %","  4.35 %","  7.29 %","  2.96 %","","","  2.20 %","  6.52 %","  4.44 %","  8.57 %"
"2020-08-29","","","  1.41 %","  1.61 %","  1.69 %","   .00 %","  1.33 %","","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","","  2.10 %","  1.69 %","  3.02 %","  1.35 %","","","  3.64 %"," 10.47 %","","","  2.11 %","  5.56 %","  5.08 %","  2.56 %","","  5.88 %","  2.64 %","","","  2.53 %","  4.17 %","  4.85 %","  3.60 %","","","   .00 %","  2.04 %","  4.26 %","  2.63 %"
"2020-08-30","","","   .00 %","  1.19 %","  2.22 %","  7.41 %","  1.42 %","","   .75 %","  3.03 %","  3.39 %","  2.94 %"," 10.00 %","","  1.76 %","  2.21 %","  2.93 %","  4.00 %","","","   .58 %","  3.16 %","","","  1.03 %"," 10.53 %","   .00 %","  2.50 %","","  3.70 %","  2.58 %","","","  2.47 %","  8.00 %","  4.63 %","  1.39 %","","","   .00 %","   .00 %","  4.08 %","  2.56 %"
"2020-08-31","","","  1.39 %","  1.96 %","  2.72 %","  3.45 %","  1.40 %","","   .75 %","  5.88 %","  1.64 %","  2.86 %","   .00 %","","  3.46 %","  3.24 %","  2.85 %","  1.28 %","","","  1.16 %","  5.10 %","","","  2.04 %","   .00 %","  1.61 %","   .81 %","","  7.14 %","  1.37 %","","","  2.41 %","  7.41 %","  3.54 %","  2.05 %","","","  2.15 %","  2.00 %","  2.94 %","   .00 %"
"2020-09-01","","","  2.74 %","  1.54 %","  3.70 %","  6.67 %","  2.04 %","","   .00 %","  2.78 %","  3.23 %","  2.78 %","   .00 %","","  1.95 %","  2.09 %","   .62 %","  2.53 %","","","  6.32 %","  1.94 %","","","  2.00 %","   .00 %","  1.59 %","  3.23 %","","  1.67 %","  2.70 %","","","  3.53 %","  3.45 %","  8.55 %","  2.01 %","","","  2.11 %","  1.96 %","  3.81 %","  2.50 %"
"2020-09-02","","","   .00 %","  1.89 %","   .51 %","   .00 %","  1.60 %","","   .74 %","  2.70 %","   .00 %","  5.41 %"," 13.64 %","","  1.64 %","   .51 %","  3.06 %","  3.70 %","","","  2.16 %","  1.90 %","","","  2.45 %","   .00 %","   .00 %","  1.56 %","","  3.28 %","  2.41 %","","","  3.41 %","  3.33 %","  5.51 %","  1.97 %","","","  3.09 %","   .00 %","  2.75 %","   .00 %"
"2020-09-03","","","  1.33 %","  1.49 %","   .00 %"," 21.88 %","  1.43 %","","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","","   .81 %","   .00 %","  2.67 %","  3.57 %","","","  2.65 %","  3.74 %","","","   .48 %","   .00 %","   .00 %","  6.15 %","","   .00 %","  1.71 %","","","  3.30 %","   .00 %","  5.97 %","  1.94 %","","","  4.00 %","  1.92 %","  1.79 %","   .00 %"
"2020-09-04","","","  1.32 %","  2.93 %","  3.05 %"," 10.26 %","  1.21 %","","  2.21 %","  2.63 %","  1.56 %","  2.53 %","   .00 %","","  1.87 %","  5.10 %","  2.89 %","  2.30 %","","","  1.03 %","   .00 %","","","   .95 %","   .00 %","  1.56 %","   .72 %","","  1.59 %","  2.32 %","","","  3.19 %","   .00 %","  4.23 %","  2.53 %","","","  1.92 %","  1.89 %","  1.75 %","   .00 %"
"2020-09-05","","","  2.60 %","  1.78 %","   .00 %","  6.98 %","  1.63 %","","   .00 %","  7.69 %","  1.54 %","  4.94 %","   .00 %","","  2.36 %","  3.40 %","  2.25 %","  3.37 %","","","  3.06 %","   .00 %","","","   .47 %","   .00 %","  1.54 %","  2.16 %","","  6.25 %","  2.47 %","","","  3.09 %","  9.68 %","  5.41 %","  1.23 %","","","  3.77 %","   .00 %","  1.72 %","   .00 %"
"2020-09-06","","","   .00 %","  2.80 %","  3.94 %","   .00 %","  1.79 %","","   .72 %","   .00 %","  1.52 %","  2.35 %","   .00 %","","   .26 %","   .00 %","  1.65 %","  2.17 %","","","   .99 %","   .00 %","","","   .94 %","  4.76 %","   .00 %","  2.82 %","","  1.47 %","  1.00 %","","","  2.00 %","   .00 %","  1.92 %","  1.83 %","","","   .00 %","  1.85 %","  1.69 %","  4.88 %"
"2020-09-07","","","  1.27 %","  2.38 %","  3.79 %","  2.17 %","  2.23 %","","   .00 %","  2.38 %","  1.49 %","  2.30 %","   .00 %","","  2.04 %","  1.41 %","  2.70 %","  2.13 %","","","  1.96 %","   .00 %","","","  1.86 %","  4.55 %","   .00 %","  6.85 %","","  1.45 %","  1.79 %","","","  1.96 %","  2.94 %","  5.03 %","  1.20 %","","","  1.82 %","  5.45 %","  1.67 %","   .00 %"
"2020-09-08","","","   .00 %","  1.99 %","   .00 %","  2.13 %","  2.49 %","","   .71 %","  4.65 %","   .00 %","  2.25 %","   .00 %","","   .75 %","   .93 %","  2.11 %","  2.08 %","","","  2.40 %","  3.60 %","","","   .91 %","   .00 %","  3.03 %","  3.85 %","","  5.71 %","  2.15 %","","","  1.92 %","  2.86 %","  3.59 %","  3.55 %","","","  6.25 %","  6.90 %","  1.64 %","  4.65 %"
"2020-09-09","","","  2.50 %","  2.61 %","  2.28 %","  4.17 %","  1.81 %","","  1.42 %","  2.22 %","   .00 %","  2.20 %","  8.00 %","","  1.49 %","   .92 %","   .26 %","  2.04 %","","","  1.88 %","  1.74 %","","","   .90 %","  4.35 %","  1.47 %","  3.70 %","","  4.05 %","  2.49 %","","","  2.83 %","  2.78 %","  3.47 %","  2.86 %","","","   .84 %","  3.23 %","  1.61 %","   .00 %"
"2020-09-10","","","  1.22 %","  2.22 %","   .89 %","   .00 %","  1.43 %","","   .00 %","   .00 %","  1.47 %","  2.15 %","   .00 %","","  2.20 %","  1.36 %","  2.06 %","  2.00 %","","","  4.15 %","   .85 %","","","   .90 %","  4.17 %","  2.90 %","  2.38 %","","  3.90 %","  2.43 %","","","  2.75 %","   .00 %","  2.79 %","  1.11 %","","","  3.33 %"," 12.50 %","  2.38 %","  2.22 %"
"2020-09-11","","","  1.20 %","  2.48 %","  3.98 %","  8.00 %","  1.29 %","","   .00 %","  8.70 %","   .00 %","  2.11 %","  7.41 %","","  1.67 %","   .45 %","  2.27 %","  1.96 %","","","   .44 %","  1.69 %","","","  1.78 %","  4.00 %","   .00 %","  2.91 %","","  5.00 %","  2.37 %","","","  1.79 %","  2.70 %","  4.35 %","  1.10 %","","","  1.61 %","  5.56 %","  1.55 %","   .00 %"
"2020-09-12","","","   .00 %","  2.42 %","   .85 %","  3.70 %","   .89 %","","   .00 %","  4.00 %","   .00 %","  1.03 %"," 13.79 %","","  1.18 %","   .45 %","  2.22 %","   .96 %","","","   .44 %","   .83 %","","","  1.31 %","   .00 %","  2.82 %","  2.26 %","","   .00 %","  2.49 %","","","  1.75 %","   .00 %","  2.60 %","   .54 %","","","  1.59 %","  2.63 %","   .76 %","   .00 %"
"2020-09-13","","","   .00 %","  2.37 %","   .00 %","   .00 %","  1.89 %","","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","","   .70 %","   .44 %","  1.69 %","  1.90 %","","","  1.75 %","   .83 %","","","   .00 %","   .00 %","  2.74 %","  1.66 %","","   .00 %","  2.60 %","","","  1.72 %","   .00 %","  2.54 %","  1.62 %","","","   .00 %","  1.28 %","   .76 %","   .00 %"
"2020-09-14","","","  3.57 %","  2.02 %","  1.69 %","  1.79 %","  1.52 %","","  1.40 %","  3.85 %","  2.86 %","  3.06 %","   .00 %","","  1.15 %","   .00 %","  2.13 %","  1.87 %","","","   .43 %","  1.64 %","","","  1.29 %","  3.85 %","   .00 %","  1.63 %","","  1.19 %","  2.03 %","","","  2.54 %","  2.63 %","  2.48 %","  3.19 %","","","   .00 %","  2.53 %","  1.50 %","   .00 %"
"2020-09-15","","","","   .00 %","  1.24 %","  5.26 %","  1.66 %","","   .69 %","  3.70 %","   .00 %","  2.97 %","   .00 %","","  1.14 %","   .44 %","   .00 %","  1.83 %","","","   .00 %","  2.42 %","","","  1.28 %","   .00 %","  2.67 %","  1.07 %","","   .00 %","  1.99 %","","","  2.48 %","   .00 %","   .00 %","  2.58 %","","","   .00 %","  2.47 %","  1.48 %","  4.35 %"
"2020-09-16","","","  1.15 %","   .00 %","   .41 %"," 10.00 %","   .28 %","","  2.05 %"," -1.79 %","  6.94 %","  -.96 %","   .00 %","","  -.23 %","   .44 %","   .46 %","   .00 %","","","   .43 %","   .00 %","","","   .00 %","  3.70 %","  1.30 %","  -.53 %","","  1.18 %","  2.93 %","","","   .00 %"," 12.82 %","  -.48 %","  1.01 %","","","   .00 %","  2.41 %","  1.46 %","  2.08 %"
"2020-09-17","","","  4.55 %","  1.98 %","  1.63 %","   .00 %","  1.35 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.04 %","   .00 %","  1.39 %","  1.80 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.69 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","  3.12 %","  4.71 %","  1.44 %","   .00 %"
"2020-09-18","","","  3.26 %","  6.94 %","  3.21 %"," 10.61 %","  1.45 %","","   .00 %","   .00 %","   .00 %","  2.91 %","   .00 %","","  2.44 %","   .00 %","  2.05 %","  1.77 %","","","   .43 %","  4.72 %","","","  2.52 %"," 10.71 %","   .00 %","  4.26 %","","  2.33 %","  2.62 %","","","   .81 %","   .00 %","  8.74 %","  1.49 %","","","  3.79 %","  3.37 %","   .71 %","   .00 %"
"2020-09-19","","","  1.05 %","  1.82 %","  2.33 %","   .00 %","  1.28 %","","   .00 %"," 12.73 %","   .00 %","   .94 %","   .00 %","","  1.08 %","  1.32 %","  1.12 %","   .00 %","","","  2.13 %","  1.50 %","","","  1.23 %","   .00 %","   .00 %","  3.57 %","","  2.27 %","  1.80 %","","","   .80 %","   .00 %","   .45 %","  1.96 %","","","   .73 %","  6.52 %","  1.41 %","   .00 %"
"2020-09-20","","","  1.04 %","  2.04 %","  2.28 %","  1.37 %","  1.22 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.28 %","   .00 %","  1.32 %","  3.48 %","","","  2.50 %","  1.48 %","","","   .40 %","   .00 %","   .00 %","  1.97 %","","  1.11 %","  1.77 %","","","   .79 %","   .00 %","  2.67 %","   .48 %","","","   .00 %","  2.04 %","   .69 %","   .00 %"
"2020-09-21","","","  2.06 %","  2.25 %","  1.12 %","  1.35 %","  1.21 %","","   .00 %","  6.45 %","  2.60 %","  2.80 %","   .00 %","","  1.69 %","  1.30 %","  1.53 %","  3.36 %","","","  1.63 %","  2.19 %","","","   .40 %","   .00 %","   .00 %","   .48 %","","  2.20 %","  2.17 %","","","  1.57 %","   .00 %","  3.03 %","  1.44 %","","","  2.90 %","   .00 %","  1.38 %","   .00 %"
"2020-09-22","","","  2.02 %","  2.20 %","   .00 %","  2.67 %","   .97 %","","   .00 %","  1.52 %","  1.27 %","   .00 %","   .00 %","","   .83 %","   .00 %","   .00 %","  1.63 %","","","  1.60 %","   .00 %","","","  1.20 %","   .00 %","   .00 %","   .00 %","","  1.08 %","  1.27 %","","","   .78 %","   .00 %","  2.10 %","  1.89 %","","","   .00 %","  7.00 %","  1.36 %","   .00 %"
"2020-09-23","","","   .00 %","   .00 %","   .00 %","  7.79 %","   .85 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.88 %","   .00 %","","","   .00 %","   .00 %","  1.34 %","   .00 %"
"2020-09-24","","","   .00 %","  2.39 %","   .00 %","   .00 %","   .88 %","","   .00 %","  2.99 %","   .00 %","  1.82 %","   .00 %","","   .41 %","  1.71 %","   .86 %","   .00 %","","","  2.36 %","  1.43 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","  1.06 %","   .00 %","","","   .00 %","   .00 %","  2.40 %","   .00 %","","","   .00 %","   .00 %","  1.32 %","   .00 %"
"2020-09-25","","","   .99 %","  1.87 %","  2.21 %","  3.61 %","  1.16 %","","  1.34 %","  1.45 %","   .00 %","  2.68 %","   .00 %","","   .00 %","   .00 %","  1.06 %","  1.60 %","","","  1.15 %","   .70 %","","","  1.19 %","  6.45 %","  1.28 %","   .00 %","","  1.05 %","   .00 %","","","   .00 %","   .00 %","  3.12 %","   .93 %","","","   .00 %","   .00 %","  1.31 %","   .00 %"
"2020-09-26","","","   .98 %","  1.61 %","   .00 %","  3.49 %","   .97 %","","   .00 %","   .00 %","  2.50 %","   .87 %","   .00 %","","  1.64 %","   .84 %","   .84 %","   .79 %","","","   .76 %","  2.10 %","","","   .39 %","   .00 %","  1.27 %","   .96 %","","  1.04 %","   .84 %","","","   .00 %","  4.55 %","  3.03 %","   .92 %","","","   .00 %","   .00 %","  1.29 %","   .00 %"
"2020-09-27","","","   .97 %","  2.03 %","  1.80 %","  2.25 %","   .53 %","","   .00 %","   .00 %","   .00 %","   .86 %","  6.06 %","","  1.21 %","   .00 %","   .42 %","   .78 %","","","  2.26 %","  1.37 %","","","  2.34 %","   .00 %","  3.75 %","   .00 %","","  1.03 %","   .14 %","","","   .77 %","   .00 %","  1.84 %","  2.27 %","","","   .70 %","   .00 %","  1.91 %","  2.04 %"
"2020-09-28","","","   .00 %","  1.33 %","  1.41 %","   .00 %","   .32 %","","   .00 %","  1.43 %","  1.22 %","   .85 %","   .00 %","","  1.40 %","   .42 %","   .21 %","   .00 %","","","  1.48 %","  2.70 %","","","   .76 %","  3.03 %","   .00 %","   .00 %","","   .00 %","   .28 %","","","   .76 %","   .00 %","  2.17 %","  1.78 %","","","   .00 %","  1.87 %","   .62 %","  2.00 %"
"2020-09-29","","","   .00 %","   .44 %","  1.05 %","   .00 %","  2.36 %","","   .00 %","  2.82 %","  1.20 %","   .85 %","  8.57 %","","  1.77 %","   .00 %","   .83 %","   .78 %","","","  3.64 %","  1.32 %","","","   .76 %","  5.88 %","   .00 %","  2.38 %","","  2.04 %","   .97 %","","","   .00 %","  2.17 %","  2.12 %","  1.31 %","","","  1.40 %","   .00 %","   .62 %","   .00 %"
"2020-09-30","","","   .96 %","   .43 %","   .00 %","  4.40 %","   .83 %","","   .66 %","  5.48 %","   .00 %","  2.52 %","   .00 %","","  1.93 %","   .00 %","   .41 %","   .77 %","","","  2.46 %","   .65 %","","","   .38 %","   .00 %","  2.41 %","  3.26 %","","  2.00 %","   .82 %","","","   .00 %","   .00 %","  1.38 %","  1.29 %","","","   .69 %","   .00 %","   .62 %","   .00 %"
"2020-10-01","","","   .95 %","   .43 %","   .00 %","  1.05 %","  1.40 %","","  1.32 %","  1.30 %","  1.19 %","   .00 %","   .00 %","","  2.09 %","   .00 %","  1.02 %","   .00 %","","","  1.03 %","   .65 %","","","   .00 %"," 11.11 %","  5.88 %","  2.25 %","","  1.96 %","  3.39 %","","","   .76 %","  2.13 %","  1.37 %","  3.40 %","","","  2.05 %","   .00 %","   .61 %","  3.92 %"
"2020-10-02","","","  1.89 %","   .43 %","  2.41 %","   .00 %","  1.58 %","","  1.30 %","   .00 %","   .00 %","   .82 %","   .00 %","","  2.23 %","   .41 %","  1.22 %","   .00 %","","","  2.03 %","  1.28 %","","","   .37 %","   .00 %","   .00 %","  1.32 %","","  1.92 %","  2.36 %","","","   .00 %","   .00 %","  1.01 %","  3.29 %","","","   .67 %","   .00 %","   .61 %","   .00 %"
"2020-10-03","","","   .00 %","   .86 %","  1.01 %","  1.04 %","   .70 %","","  1.28 %","  1.28 %","   .00 %","   .81 %","   .00 %","","  1.64 %","   .41 %","  1.00 %","   .76 %","","","  1.99 %","  1.27 %","","","   .75 %","   .00 %","   .00 %","   .87 %","","  1.89 %","  2.31 %","","","   .75 %","   .00 %","  1.00 %","  2.39 %","","","  2.00 %","  3.67 %","   .61 %","  1.89 %"
"2020-10-04","","","   .93 %","   .64 %","   .00 %","   .00 %","   .72 %","","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","","   .36 %","   .00 %","   .20 %","   .00 %","","","   .98 %","   .62 %","","","   .74 %"," 10.00 %","   .00 %","  2.16 %","","  1.85 %","  1.50 %","","","   .00 %","   .00 %","  1.32 %","  1.17 %","","","   .00 %","   .00 %","   .60 %","   .00 %"
"2020-10-05","","","   .00 %","  1.06 %","   .67 %","   .00 %","  1.11 %","","   .00 %","  2.50 %","   .00 %","   .81 %","   .00 %","","  1.07 %","   .00 %","   .20 %","  1.52 %","","","  1.29 %","   .00 %","","","   .37 %","  2.27 %","   .00 %","   .84 %","","  1.82 %","   .99 %","","","   .75 %","  4.17 %","   .65 %","  1.54 %","","","  1.96 %","   .00 %","   .60 %","   .00 %"
"2020-10-06","","","   .00 %","   .84 %","  2.32 %","   .00 %","  1.10 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.23 %","   .00 %","   .40 %","   .75 %","","","   .64 %","  1.24 %","","","   .37 %","   .00 %","  4.44 %","   .84 %","","   .89 %","  1.59 %","","","   .74 %","  4.00 %","   .32 %","  1.14 %","","","  1.92 %","   .00 %","   .60 %","   .00 %"
"2020-10-07","","","  2.75 %","   .00 %","   .32 %","  2.06 %","  1.76 %","","   .63 %","  1.22 %","   .00 %","   .80 %","   .00 %","","  1.22 %","   .00 %","   .39 %","   .00 %","","","  1.58 %","  1.23 %","","","   .36 %","  2.22 %","  4.26 %","   .00 %","","   .00 %","  1.08 %","","","   .00 %","  5.77 %","   .00 %","  1.87 %","","","  1.26 %","  6.19 %","   .59 %","   .00 %"
"2020-10-08","","","  2.68 %","   .62 %","   .00 %","  1.01 %","  1.35 %","","   .00 %","  1.20 %","   .00 %","   .79 %","   .00 %","","  1.03 %","   .00 %","   .39 %","   .00 %","","","   .62 %","   .00 %","","","  1.82 %","   .00 %","  5.10 %","   .00 %","","  1.77 %","  1.43 %","","","   .74 %","  1.82 %","   .65 %","  1.84 %","","","   .62 %","  1.67 %","   .59 %","  3.70 %"
"2020-10-09","","","   .00 %","   .41 %","  1.61 %","  2.00 %","  1.77 %","","  1.26 %","   .00 %","  4.71 %","   .79 %","   .00 %","","   .34 %","  1.65 %","   .59 %","   .74 %","","","   .00 %","   .00 %","","","   .00 %","  2.17 %","  3.88 %","   .00 %","","   .87 %","  1.17 %","","","   .73 %","   .00 %","   .96 %","  2.17 %","","","   .62 %","  2.46 %","   .58 %","   .00 %"
"2020-10-10","","","   .87 %","   .62 %","   .32 %","   .00 %","   .91 %","","   .62 %","  3.57 %","   .00 %","   .00 %","  7.89 %","","   .68 %","   .00 %","   .58 %","   .74 %","","","  1.86 %","  2.42 %","","","  1.43 %","  4.26 %","  2.80 %","  2.90 %","","   .86 %","  1.51 %","","","   .72 %","   .00 %","   .63 %","  1.41 %","","","   .61 %","  1.60 %","   .58 %","  1.79 %"
"2020-10-11","","","   .00 %","   .41 %","   .00 %","   .00 %","   .72 %","","   .00 %","   .00 %","  2.25 %","  2.34 %","  4.88 %","","   .84 %","   .00 %","   .58 %","   .00 %","","","   .61 %","   .00 %","","","   .35 %","   .00 %","  6.36 %","   .81 %","","   .85 %","  1.26 %","","","   .00 %","   .00 %","   .63 %","  1.05 %","","","   .61 %","  1.57 %","   .58 %","  1.75 %"
"2020-10-12","","","  1.72 %","   .41 %","   .63 %","   .00 %","   .54 %","","   .00 %","  1.15 %","  2.20 %","  1.53 %","  4.65 %","","   .67 %","   .81 %","   .58 %","   .73 %","","","   .91 %","   .00 %","","","   .00 %","   .00 %","  1.71 %","  1.60 %","","  1.69 %","   .79 %","","","   .00 %","  3.57 %","   .63 %","   .34 %","","","   .61 %","  2.33 %","   .57 %","  1.72 %"
"2020-10-13","","","   .85 %","   .61 %","   .31 %","  4.90 %","   .83 %","","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","","   .50 %","   .00 %","   .38 %","   .00 %","","","  2.99 %","   .59 %","","","   .35 %","  6.12 %","  2.52 %","  1.18 %","","  1.67 %","   .34 %","","","   .00 %","  5.17 %","   .62 %","  2.41 %","","","   .60 %","   .76 %","   .57 %","  1.69 %"
"2020-10-14","","","  1.68 %","   .60 %","   .31 %","  1.87 %","   .80 %","","   .00 %","  1.11 %","  1.08 %","   .75 %","  2.22 %","","   .83 %","   .00 %","   .57 %","   .72 %","","","   .29 %","   .00 %","","","   .00 %","   .00 %","  1.64 %","   .39 %","","  1.64 %","  1.23 %","","","   .72 %","   .00 %","   .00 %","  1.34 %","","","   .00 %","  2.26 %","  1.14 %","   .00 %"
"2020-10-15","","","   .83 %","   .60 %","   .94 %","   .00 %","  1.32 %","","   .62 %","  2.20 %","  4.26 %","   .00 %","   .00 %","","   .33 %","   .40 %","   .38 %","   .00 %","","","   .00 %","   .00 %","","","   .35 %","   .00 %","  1.61 %","   .39 %","","  1.61 %","   .22 %","","","   .71 %","   .00 %","   .93 %","   .99 %","","","  1.20 %","  1.47 %","  1.12 %","   .00 %"
"2020-10-16","","","   .82 %","   .40 %","   .31 %","   .00 %","   .69 %","","   .00 %","  3.23 %","  2.04 %","   .00 %","  6.52 %","","   .82 %","   .00 %","   .56 %","   .00 %","","","   .87 %","   .00 %","","","   .35 %","  5.77 %","  1.59 %","   .00 %","","  1.59 %","   .33 %","","","   .00 %","   .00 %","   .92 %","  1.31 %","","","  1.18 %","  2.90 %","  1.11 %","   .00 %"
"2020-10-17","","","   .81 %","   .40 %","   .62 %","  1.83 %","   .40 %","","   .00 %","  2.08 %","  1.00 %","   .00 %","   .00 %","","   .65 %","   .40 %","   .56 %","   .72 %","","","   .86 %","  1.18 %","","","   .00 %","  3.64 %","  3.91 %","   .00 %","","  2.34 %","  1.10 %","","","   .71 %","  1.64 %","   .30 %","  1.29 %","","","   .58 %","  2.82 %","   .55 %","   .00 %"
"2020-10-18","","","   .81 %","   .39 %","   .00 %","   .00 %","   .72 %","","   .00 %","  1.02 %","   .00 %","   .00 %","  4.08 %","","   .48 %","   .00 %","   .37 %","   .00 %","","","   .57 %","   .58 %","","","   .35 %","   .00 %","  1.50 %","   .39 %","","   .76 %","   .11 %","","","   .00 %","   .00 %","   .61 %","   .32 %","","","   .00 %","  1.37 %","   .55 %","   .00 %"
"2020-10-19","","","   .80 %","   .59 %","   .00 %","  4.50 %","   .48 %","","   .00 %","  5.05 %","  1.98 %","   .00 %","   .00 %","","   .96 %","   .00 %","   .37 %","   .00 %","","","   .00 %","   .58 %","","","   .69 %","  3.51 %","  1.48 %","   .38 %","","  1.52 %","   .43 %","","","   .00 %","  1.61 %","   .60 %","   .96 %","","","  1.16 %","   .00 %","   .54 %","   .00 %"
"2020-10-20","","","   .79 %","   .20 %","   .00 %","  1.72 %","  1.02 %","","   .00 %","  2.88 %","   .00 %","   .00 %","   .00 %","","   .63 %","   .00 %","   .18 %","   .00 %","","","   .57 %","  1.15 %","","","   .00 %","   .00 %","  2.92 %","   .00 %","","   .00 %","   .22 %","","","   .70 %","  1.59 %","   .60 %","   .32 %","","","   .57 %","   .68 %","   .54 %","   .00 %"
"2020-10-21","","","   .00 %","   .39 %","   .31 %","  1.69 %","  1.48 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","","  1.42 %","   .40 %","   .37 %","   .00 %","","","   .85 %","   .00 %","","","  1.03 %","   .00 %","   .00 %","   .38 %","","   .00 %","   .32 %","","","   .00 %","  1.56 %","   .30 %","  1.26 %","","","   .00 %","   .00 %","   .54 %","   .00 %"
"2020-10-22","","","   .79 %","   .39 %","   .31 %","   .00 %","   .99 %","","   .00 %","   .00 %","   .97 %","  1.49 %","  3.85 %","","   .47 %","   .40 %","   .55 %","   .00 %","","","   .84 %","   .00 %","","","   .34 %","  1.69 %","  1.42 %","  1.91 %","","   .75 %","   .43 %","","","   .00 %","  1.54 %","   .00 %","   .62 %","","","   .57 %","   .00 %","   .53 %","   .00 %"
"2020-10-23","","","   .78 %","   .39 %","   .00 %","   .83 %","   .57 %","","   .00 %","   .00 %","  1.92 %","   .00 %","  1.85 %","","   .62 %","   .00 %","   .37 %","   .00 %","","","   .55 %","   .00 %","","","   .00 %","   .00 %","  1.40 %","   .00 %","","   .74 %","   .32 %","","","   .70 %","   .00 %","   .59 %","  1.23 %","","","   .57 %","   .00 %","   .53 %","   .00 %"
"2020-10-24","","","   .78 %","   .39 %","   .00 %","   .83 %","   .71 %","","   .00 %","  2.80 %","   .00 %","   .00 %","  1.82 %","","   .46 %","   .00 %","   .36 %","   .00 %","","","   .00 %","   .57 %","","","   .34 %","   .00 %","  1.38 %","   .00 %","","   .00 %","   .64 %","","","   .00 %","   .00 %","   .29 %","   .30 %","","","   .00 %","   .00 %","   .53 %","   .00 %"
"2020-10-25","","","   .00 %","   .38 %","   .00 %","   .00 %","   .54 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .46 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.36 %","   .37 %","","   .74 %","   .21 %","","","   .00 %","   .00 %","   .00 %","   .30 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-10-26","","","   .00 %","   .38 %","   .00 %","   .00 %","   .54 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .61 %","   .40 %","   .54 %","   .00 %","","","   .28 %","   .00 %","","","   .00 %","  1.67 %","   .67 %","   .00 %","","   .73 %","   .21 %","","","   .00 %","  1.52 %","   .29 %","   .30 %","","","   .56 %","   .67 %","   .00 %","  1.67 %"
"2020-10-27","","","   .00 %","   .57 %","   .30 %","   .00 %","   .64 %","","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","","   .15 %","   .00 %","   .54 %","   .00 %","","","   .00 %","   .00 %","","","   .68 %","   .00 %","   .67 %","   .00 %","","   .00 %","   .21 %","","","   .69 %","   .00 %","   .00 %","   .30 %","","","   .56 %","  1.33 %","   .53 %","   .00 %"
"2020-10-28","","","   .00 %","   .57 %","   .30 %","  1.64 %","   .61 %","","   .00 %","   .90 %","  1.89 %","   .00 %","   .00 %","","   .45 %","   .39 %","   .36 %","   .00 %","","","   .00 %","   .00 %","","","  1.01 %","  3.28 %","  1.32 %","   .00 %","","   .00 %","   .21 %","","","   .69 %","  2.99 %","   .29 %","   .30 %","","","   .56 %","   .66 %","   .52 %","   .00 %"
