"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-09-05","   .17 %","","  2.22 %","","  1.06 %","   .69 %","  3.05 %","  3.28 %","  3.65 %","  1.74 %","  3.94 %","","  2.00 %","   .85 %","   .77 %","  2.50 %","  3.68 %","","   .68 %","  5.61 %","  3.54 %","  2.60 %","","  1.45 %","  1.95 %","","   .41 %","   .99 %","  2.04 %","   .81 %","","  1.05 %","  1.59 %","   .61 %","   .94 %","  2.78 %","   .40 %","  1.37 %","  1.26 %","  1.40 %","  6.30 %","  2.14 %","  1.45 %","  1.79 %","   .90 %","",""
"2020-09-06","   .34 %","","  1.22 %","","  1.30 %","   .69 %","  2.96 %","  2.86 %","  1.69 %","  1.73 %","  3.06 %","","  2.74 %","  1.03 %","  1.17 %","  2.39 %","  3.35 %","","   .69 %","  4.59 %","  4.02 %","  2.15 %","","  1.21 %","  1.55 %","","   .87 %","  1.26 %","   .95 %","   .73 %","","   .99 %","  1.98 %","   .65 %","   .92 %","  2.73 %","   .50 %","  1.40 %","  1.19 %","  1.41 %","  4.66 %","  2.37 %","  1.31 %","  1.59 %","   .53 %","",""
"2020-09-07","   .11 %","","   .94 %","","  1.17 %","   .67 %","  2.76 %","  2.83 %","  3.88 %","  1.87 %","  3.05 %","","  2.71 %","  1.04 %","   .94 %","  2.93 %","  2.77 %","","   .72 %","  1.92 %","  3.71 %","  1.90 %","","   .92 %","  1.33 %","","   .66 %","  1.11 %","  1.46 %","   .96 %","","  1.12 %","  1.64 %","   .67 %","   .94 %","  3.37 %","   .78 %","  1.38 %","   .79 %","  1.76 %","  5.61 %","  2.24 %","  1.26 %","  1.66 %","   .73 %","",""
"2020-09-08","   .06 %","","  1.58 %","","  1.23 %","   .70 %","  2.41 %","  2.82 %","  3.93 %","  1.17 %","  3.11 %","","  1.93 %","   .69 %","   .88 %","  2.58 %","  3.15 %","","   .72 %","   .71 %","  3.10 %","  2.90 %","","  1.05 %","  1.73 %","","   .64 %","  1.10 %","  1.29 %","  1.12 %","","  1.40 %","  1.57 %","   .69 %","  1.06 %","  4.56 %","   .55 %","  1.23 %","  1.22 %","  1.52 %","  3.81 %","  2.07 %","  1.13 %","  1.48 %","   .82 %","",""
"2020-09-09","","","  1.40 %","","   .82 %","   .69 %","  2.23 %","  2.31 %","  7.31 %","  1.28 %","  2.21 %","","  1.56 %","   .92 %","  1.31 %","  1.95 %","  2.76 %","","   .42 %","  5.04 %","  3.33 %","  3.47 %","","  1.04 %","  1.71 %","","   .79 %","   .93 %","  2.15 %","   .85 %","","  1.01 %","  1.70 %","   .64 %","  1.05 %","  2.79 %","   .49 %","  1.18 %","  1.32 %","  2.46 %","  3.16 %","  1.16 %","  1.17 %","  1.61 %","   .67 %","",""
"2020-09-10","   .06 %","","  1.19 %","","   .94 %","   .70 %","  2.19 %","  1.74 %","  7.29 %","  1.11 %","   .79 %","","  1.55 %","   .89 %","   .71 %","  3.38 %","  4.52 %","","   .45 %","  3.65 %","  4.02 %","  3.40 %","","  2.26 %","  1.44 %","","  1.04 %","   .93 %","  2.30 %","   .39 %","","  1.21 %","  1.07 %","   .72 %","  1.08 %","  2.75 %","   .95 %","  1.26 %","  1.05 %","  2.48 %","  3.94 %","   .72 %","  1.20 %","  2.17 %","   .21 %","",""
"2020-09-11","   .11 %","","   .50 %","","  1.01 %","   .68 %","  1.89 %","  1.87 %","  5.35 %","   .61 %","  1.67 %","","  1.95 %","   .70 %","  1.16 %","  1.32 %","  1.34 %","","   .34 %","  1.29 %","  3.79 %","  4.23 %","","   .67 %","  1.53 %","","   .19 %","   .78 %","  2.19 %","   .57 %","","   .82 %","  1.83 %","   .63 %","  1.14 %","  3.30 %","   .84 %","  1.64 %","  1.26 %","  2.40 %","  3.05 %","  2.38 %","  1.49 %","  1.79 %","   .23 %","",""
"2020-09-12","   .11 %","","   .43 %","","   .88 %","   .68 %","  2.03 %","  1.66 %","  5.02 %","   .88 %","  3.14 %","","  1.21 %","   .71 %","  1.02 %","  2.26 %","  5.14 %","","   .46 %","  4.12 %","  2.95 %","  2.75 %","","  1.13 %","  1.10 %","","   .45 %","   .65 %","  2.10 %","  1.15 %","","  1.34 %","  1.75 %","   .59 %","  1.07 %","  2.98 %","   .69 %","   .84 %","   .98 %","  1.14 %","  6.11 %","  1.10 %","  1.02 %","  1.76 %","   .29 %","",""
"2020-09-13","   .22 %","","   .34 %","","  1.00 %","   .67 %","  2.27 %","  1.57 %","  2.11 %","   .86 %","  2.84 %","","  1.64 %","   .99 %","  1.02 %","  1.60 %","  2.16 %","","   .47 %","  3.98 %","  4.17 %","  3.07 %","","  1.58 %","  1.84 %","","   .31 %","  1.18 %","  2.08 %","  1.03 %","","   .58 %","  1.81 %","   .66 %","  1.07 %","  2.81 %","   .40 %","  1.06 %","  1.03 %","  1.93 %","  6.79 %","  1.50 %","   .69 %","  1.39 %","   .26 %","",""
"2020-09-14","   .33 %","","   .55 %","","  1.24 %","   .67 %","  2.28 %","  1.79 %","  4.29 %","   .98 %","  2.96 %","","  1.66 %","   .75 %","  1.24 %","  2.73 %","  2.46 %","","   .55 %","  3.09 %","  3.53 %","  4.00 %","","   .65 %","  1.32 %","","   .50 %","   .84 %","  2.07 %","   .80 %","","  1.34 %","  1.51 %","   .42 %","  1.04 %","  2.70 %","   .60 %","   .77 %","   .55 %","  2.22 %","  4.00 %","  1.72 %","  1.08 %","  1.38 %","   .31 %","",""
"2020-09-15","   .39 %","","   .79 %","","  1.05 %","   .66 %","  2.14 %","  1.62 %","  4.16 %","   .77 %","  2.90 %","","  1.58 %","  1.01 %","   .93 %","  2.75 %","  2.31 %","","   .54 %","  2.64 %","  2.80 %","  3.48 %","","  1.67 %","   .84 %","","   .50 %","   .75 %","  1.98 %","   .61 %","","   .88 %","  1.89 %","   .59 %","   .99 %","  2.39 %","   .68 %","  1.16 %","  1.05 %","  1.96 %","  5.31 %","  1.42 %","  1.05 %","  1.40 %","   .30 %","",""
"2020-09-16","   .27 %","","   .84 %","","  1.03 %","   .66 %","  2.40 %","  1.56 %","  5.35 %","   .80 %","  2.08 %","","  1.99 %","   .97 %","  1.02 %","  2.02 %","  2.04 %","","   .65 %","  1.81 %","  3.20 %","  2.69 %","","  1.01 %","  1.75 %","","   .69 %","   .63 %","  1.83 %","   .87 %","","  1.05 %","  1.45 %","   .37 %","  1.02 %","  2.53 %","   .68 %","  1.08 %","  1.06 %","  2.44 %","  2.87 %","  1.16 %","   .93 %","  1.46 %","   .36 %","",""
"2020-09-17","   .05 %","","  1.05 %","","  1.03 %","   .66 %","  2.24 %","  1.24 %","  5.34 %","   .92 %","  2.02 %","","  1.24 %","   .60 %","  1.07 %","  2.28 %","  2.53 %","","   .44 %","  1.85 %","  3.08 %","  3.16 %","","   .88 %","  1.53 %","","   .57 %","   .82 %","  1.90 %","   .95 %","","  1.13 %","  1.69 %","   .56 %","   .85 %","  1.87 %","   .61 %","  1.24 %","   .76 %","  2.30 %","  3.65 %","  1.17 %","  1.10 %","  1.36 %","   .52 %","",""
"2020-09-18","   .22 %","","   .98 %","","   .82 %","   .69 %","  2.24 %","  1.50 %","  4.42 %","  1.12 %","  2.28 %","","  1.13 %","   .63 %","  1.01 %","  2.86 %","  1.64 %","","   .49 %","  1.88 %","  2.96 %","  2.69 %","","   .68 %","  1.57 %","","   .62 %","   .43 %","  1.86 %","   .69 %","","  1.50 %","  1.84 %","   .49 %","   .74 %","  1.71 %","   .71 %","  1.47 %","   .90 %","  1.90 %","  3.30 %","  1.07 %","   .85 %","  1.40 %","   .29 %","",""
"2020-09-19","   .71 %","","  1.17 %","","   .89 %","   .66 %","  2.28 %","  1.65 %","  4.39 %","   .90 %","  3.25 %","","  1.08 %","   .88 %","   .91 %","  2.62 %","  2.15 %","","   .43 %","  1.27 %","  2.57 %","  3.16 %","","  1.60 %","  1.13 %","","   .58 %","   .50 %","  1.80 %","   .79 %","","   .98 %","  1.57 %","   .39 %","   .88 %","  1.72 %","   .51 %","  1.13 %","   .94 %","  2.06 %","  2.85 %","  1.14 %","  1.10 %","  1.43 %","   .39 %","",""
"2020-09-20","   .11 %","","  1.04 %","","  1.00 %","   .66 %","  2.25 %","  1.66 %","  4.76 %","   .99 %","  2.75 %","","   .65 %","   .46 %","  1.15 %","  2.39 %","  3.46 %","","   .54 %","  2.32 %","  3.38 %","  4.62 %","","   .67 %","  1.27 %","","   .28 %","   .27 %","  1.76 %","  1.29 %","","  1.36 %","  1.80 %","   .37 %","   .72 %","  1.45 %","   .65 %","   .88 %","   .73 %","  1.69 %","  2.87 %","   .75 %","   .72 %","  1.25 %","   .34 %","",""
"2020-09-21","   .11 %","","   .86 %","","   .67 %","   .63 %","  2.50 %","   .82 %","  3.19 %","   .78 %","  3.71 %","","  1.21 %","   .57 %","   .82 %","  2.14 %","  2.65 %","","   .54 %","  1.99 %","  3.15 %","  4.11 %","","   .60 %","  1.23 %","","   .28 %","   .63 %","  1.79 %","   .85 %","","   .99 %","  1.32 %","   .40 %","   .70 %","  2.03 %","   .76 %","   .85 %","   .70 %","  2.53 %","  2.66 %","   .68 %","  1.00 %","  1.26 %","   .25 %","",""
"2020-09-22","   .05 %","","   .57 %","","   .70 %","   .63 %","  2.24 %","  1.27 %","  3.68 %","   .64 %","  2.42 %","","   .83 %","  1.01 %","   .65 %","  2.13 %","  2.34 %","","   .38 %","   .96 %","  2.16 %","  2.85 %","","   .42 %","  1.08 %","","   .15 %","   .69 %","  1.73 %","   .79 %","","   .79 %","  1.63 %","   .42 %","   .76 %","  1.87 %","   .46 %","  1.17 %","   .76 %","  1.30 %","  5.93 %","   .88 %","   .70 %","   .86 %","   .30 %","",""
"2020-09-23","   .05 %","","   .31 %","","   .90 %","   .62 %","  2.16 %","   .99 %","  4.35 %","   .47 %","  2.17 %","","   .62 %","   .99 %","   .98 %","  1.53 %","  1.60 %","","   .49 %","   .95 %","  3.03 %","  2.80 %","","  1.31 %","   .97 %","","   .19 %","   .70 %","  1.75 %","   .90 %","","   .67 %","  1.93 %","   .50 %","   .71 %","  1.57 %","   .42 %","  1.15 %","   .77 %","  1.46 %","  3.75 %","   .87 %","  1.04 %","   .99 %","   .25 %","",""
"2020-09-24","   .32 %","","   .79 %","","   .90 %","   .69 %","  2.32 %","  1.36 %","  4.14 %","   .37 %","  2.38 %","","   .27 %","   .93 %","   .51 %","  2.28 %","  2.15 %","","   .45 %","   .94 %","  2.94 %","  2.97 %","","  1.24 %","  1.33 %","","   .30 %","   .76 %","  1.80 %","   .85 %","","   .79 %","  1.93 %","   .45 %","   .86 %","  2.23 %","   .30 %","  1.30 %","   .95 %","  1.51 %","  2.75 %","   .84 %","   .91 %","  1.45 %","   .23 %","",""
"2020-09-25","   .38 %","","   .84 %","","   .84 %","   .78 %","  2.36 %","  1.28 %","  4.59 %","   .80 %","  1.84 %","","   .65 %","   .84 %","   .72 %","  1.62 %","  2.65 %","","   .25 %","   .89 %","  2.36 %","  4.07 %","","  1.11 %","   .81 %","","   .33 %","   .52 %","  1.77 %","   .97 %","","   .81 %","  1.55 %","   .47 %","   .50 %","  2.00 %","   .41 %","   .97 %","   .52 %","  1.38 %","  2.53 %","  1.16 %","   .90 %","  1.54 %","   .35 %","",""
"2020-09-26","   .05 %","","   .80 %","","   .77 %","   .75 %","  2.26 %","  1.11 %","  2.86 %","   .65 %","  2.28 %","","   .42 %","   .72 %","   .79 %","  2.65 %","  1.72 %","","   .44 %","   .98 %","  2.64 %","  4.14 %","","  1.55 %","  1.07 %","","   .40 %","   .44 %","  1.66 %","   .56 %","","   .91 %","  1.85 %","   .46 %","   .73 %","  2.11 %","   .38 %","   .84 %","   .73 %","  1.42 %","  2.61 %","   .95 %","   .96 %","  1.46 %","   .27 %","",""
"2020-09-27","   .05 %","","  1.05 %","","  1.20 %","   .80 %","  2.02 %","  1.33 %","  2.69 %","   .46 %","  1.72 %","","   .30 %","   .26 %","   .75 %","  1.31 %","  1.46 %","","   .44 %","   .85 %","  3.59 %","  4.42 %","","   .79 %","  1.10 %","","   .20 %","   .58 %","  2.08 %","   .60 %","","   .42 %","  1.76 %","   .53 %","   .65 %","  1.85 %","   .32 %","   .85 %","   .91 %","  1.40 %","  3.94 %","   .53 %","   .84 %","  1.29 %","   .35 %","",""
"2020-09-28","","","   .98 %","","   .80 %","   .81 %","  1.98 %","   .83 %","  2.65 %","   .53 %","  2.15 %","","   .70 %","   .46 %","   .81 %","  1.90 %","  2.27 %","","   .51 %","  1.24 %","  3.00 %","  3.60 %","","  1.57 %","  1.11 %","","   .55 %","   .31 %","  1.19 %","   .77 %","","   .67 %","  1.72 %","   .51 %","   .74 %","  1.81 %","   .46 %","   .89 %","   .44 %","  1.47 %","  2.42 %","  1.04 %","   .96 %","  1.17 %","   .32 %","",""
"2020-09-29","   .05 %","","   .46 %","","  1.07 %","   .78 %","  1.86 %","   .53 %","  2.55 %","   .39 %","  1.79 %","","   .63 %","   .52 %","   .78 %","   .97 %","  2.15 %","","   .60 %","   .83 %","  2.88 %","  3.78 %","","   .83 %","  1.14 %","","   .40 %","   .72 %","  1.83 %","   .70 %","","   .94 %","  1.76 %","   .43 %","   .90 %","   .85 %","   .32 %","   .81 %","  1.01 %","  1.55 %","  1.98 %","   .58 %","   .83 %","   .90 %","   .25 %","",""
"2020-09-30","   .32 %","","   .72 %","","  1.03 %","   .81 %","  1.84 %","   .71 %","  1.11 %","   .25 %","  2.02 %","","   .34 %","   .75 %","   .77 %","  1.92 %","  1.71 %","","   .54 %","   .92 %","  3.04 %","  1.95 %","","   .88 %","   .98 %","","   .22 %","   .63 %","  2.00 %","   .52 %","","   .54 %","  2.49 %","   .47 %","   .67 %","   .78 %","   .67 %","   .94 %","   .66 %","  1.20 %","  1.96 %","  1.14 %","   .93 %","   .99 %","   .13 %","",""
"2020-10-01","   .11 %","","   .93 %","","  1.00 %","   .78 %","  1.72 %","   .90 %","  1.47 %","   .46 %","  2.14 %","","   .54 %","   .70 %","   .93 %","  1.56 %","  2.38 %","","   .46 %","  1.05 %","  2.06 %","  1.73 %","","  1.36 %","   .96 %","","   .16 %","   .65 %","  1.73 %","   .62 %","","   .72 %","  2.08 %","   .44 %","   .73 %","  1.71 %","   .55 %","   .81 %","   .63 %","  1.67 %","  2.36 %","   .61 %","   .99 %","  1.15 %","   .23 %","",""
"2020-10-02","   .11 %","","   .77 %","","  1.15 %","   .79 %","  1.52 %","   .82 %","  1.63 %","   .51 %","  2.85 %","","   .58 %","   .63 %","   .72 %","  1.18 %","  1.64 %","","   .40 %","   .74 %","  2.95 %","  1.72 %","","   .91 %","  1.08 %","","   .31 %","   .56 %","  1.78 %","   .50 %","","   .49 %","  1.95 %","   .57 %","   .61 %","  1.94 %","   .32 %","   .90 %","   .57 %","  1.42 %","  1.88 %","   .80 %","   .89 %","   .84 %","   .21 %","",""
"2020-10-03","   .32 %","","   .89 %","","  1.06 %","   .82 %","  1.49 %","   .76 %","  1.96 %","   .44 %","  2.05 %","","   .54 %","   .70 %","   .73 %","  1.26 %","  1.57 %","","   .34 %","   .97 %","  2.48 %","  3.27 %","","   .80 %","   .72 %","","   .34 %","   .35 %","  1.75 %","   .73 %","","   .45 %","  2.15 %","   .46 %","   .86 %","  1.92 %","   .56 %","   .68 %","   .54 %","  1.74 %","  1.97 %","   .46 %","   .90 %","   .39 %","   .25 %","",""
"2020-10-04","   .27 %","","  1.06 %","","  1.10 %","   .79 %","  1.42 %","   .68 %","  1.49 %","   .42 %","  1.80 %","","   .32 %","   .53 %","   .91 %","  1.71 %","  1.42 %","","   .50 %","   .41 %","  2.99 %","  2.74 %","","   .58 %","   .79 %","","   .39 %","   .51 %","  1.74 %","   .68 %","","   .52 %","  2.04 %","   .40 %","   .60 %","  1.92 %","   .40 %","   .57 %","   .55 %","  1.59 %","  1.77 %","   .67 %","   .85 %","   .49 %","   .40 %","",""
"2020-10-05","   .16 %","","   .87 %","","   .93 %","   .79 %","  1.38 %","   .63 %","  2.01 %","   .61 %","  1.26 %","","   .54 %","   .69 %","   .75 %","   .83 %","  1.50 %","","   .33 %","  1.66 %","  2.37 %","  3.60 %","","   .58 %","   .83 %","","   .36 %","   .26 %","  1.60 %","   .60 %","","   .53 %","  2.07 %","   .42 %","   .59 %","  1.24 %","   .40 %","   .71 %","   .60 %","  1.51 %","  1.55 %","   .56 %","   .93 %","   .72 %","   .33 %","",""
"2020-10-06","","","   .74 %","","   .70 %","   .77 %","  1.28 %","   .69 %","  1.64 %","   .45 %","   .92 %","","   .32 %","   .71 %","   .72 %","  1.00 %","  1.52 %","","   .44 %","  1.18 %","  2.42 %","  1.88 %","","   .52 %","   .76 %","","   .32 %","   .43 %","  1.54 %","   .37 %","","   .23 %","  1.79 %","   .39 %","   .73 %","  1.29 %","   .26 %","   .77 %","   .55 %","   .80 %","  1.80 %","   .53 %","   .68 %","   .71 %","   .14 %","",""
"2020-10-07","   .37 %","","   .91 %","","   .92 %","   .74 %","  1.37 %","   .68 %","  1.99 %","   .54 %","  1.92 %","","   .60 %","   .72 %","   .70 %","  1.92 %","  1.48 %","","   .50 %","   .99 %","  2.21 %","  2.17 %","","   .47 %","   .85 %","","   .30 %","   .56 %","  1.50 %","   .67 %","","   .13 %","  1.96 %","   .41 %","   .68 %","  1.33 %","   .49 %","   .73 %","   .49 %","  1.35 %","  1.95 %","   .77 %","   .98 %","   .35 %","   .26 %","",""
"2020-10-08","   .21 %","","   .40 %","","  1.01 %","   .75 %","  1.28 %","   .60 %","  1.72 %","   .48 %","  1.75 %","","   .42 %","   .45 %","   .66 %","  1.24 %","  1.44 %","","   .49 %","   .73 %","  2.24 %","  1.86 %","","   .77 %","   .76 %","","   .25 %","   .47 %","  1.66 %","   .30 %","","   .11 %","  1.90 %","   .44 %","   .52 %","   .62 %","   .43 %","   .60 %","   .47 %","   .87 %","  1.82 %","   .62 %","   .83 %","   .43 %","   .17 %","",""
"2020-10-09","   .05 %","","   .87 %","","   .83 %","   .74 %","  1.11 %","   .70 %","  1.53 %","   .42 %","  1.77 %","","   .48 %","   .55 %","   .71 %","   .99 %","  1.65 %","","   .56 %","   .97 %","  2.23 %","  2.17 %","","   .51 %","   .72 %","","   .39 %","   .41 %","  1.33 %","   .48 %","","   .19 %","  1.83 %","   .42 %","   .69 %","  1.38 %","   .56 %","   .68 %","   .54 %","  1.23 %","  1.68 %","   .62 %","   .89 %","   .49 %","   .14 %","",""
"2020-10-10","   .11 %","","   .69 %","","   .76 %","   .74 %","  1.08 %","   .67 %","  2.07 %","   .43 %","  1.72 %","","   .39 %","   .72 %","   .62 %","  1.36 %","  1.56 %","","   .49 %","  1.15 %","  2.39 %","  1.89 %","","   .87 %","   .69 %","","   .32 %","   .65 %","  1.48 %","   .72 %","","   .32 %","  1.45 %","   .47 %","   .45 %","  1.08 %","   .41 %","   .74 %","   .48 %","  1.07 %","  2.07 %","   .62 %","   .81 %","   .71 %","   .48 %","",""
"2020-10-11","   .00 %","","   .86 %","","   .63 %","   .70 %","  1.07 %","   .40 %","  1.52 %","   .35 %","  2.01 %","","   .48 %","   .64 %","   .58 %","  1.37 %","  1.84 %","","   .52 %","  1.09 %","  2.28 %","  2.44 %","","   .76 %","   .52 %","","   .45 %","   .53 %","  1.30 %","   .48 %","","   .24 %","  1.31 %","   .43 %","   .58 %","  1.16 %","   .49 %","   .78 %","   .57 %","   .93 %","  1.75 %","   .61 %","   .84 %","   .69 %","   .25 %","",""
"2020-10-12","   .05 %","","   .58 %","","   .70 %","   .68 %","  1.06 %","   .62 %","  1.80 %","   .33 %","  1.81 %","","   .48 %","   .42 %","   .62 %","  1.04 %","  1.82 %","","   .50 %","   .94 %","  1.97 %","  2.72 %","","   .35 %","   .45 %","","   .28 %","   .40 %","  1.33 %","   .45 %","","   .21 %","  1.06 %","   .39 %","   .62 %","  1.37 %","   .42 %","   .34 %","   .45 %","  1.03 %","  1.86 %","   .49 %","   .79 %","   .63 %","   .29 %","",""
"2020-10-13","   .00 %","","   .78 %","","   .63 %","   .64 %","  1.09 %","   .64 %","  2.41 %","   .76 %","  1.20 %","","   .32 %","   .58 %","   .56 %","   .92 %","  1.52 %","","   .35 %","   .88 %","  1.87 %","  2.23 %","","   .25 %","   .54 %","   .00 %","   .30 %","   .42 %","  1.12 %","   .34 %","","   .41 %","   .87 %","   .38 %","   .63 %","  1.29 %","   .39 %","   .54 %","   .44 %","  1.02 %","  1.45 %","   .34 %","   .59 %","   .70 %","   .35 %","",""
"2020-10-14","","","   .72 %","","   .70 %","   .62 %","  1.04 %","   .49 %","  1.52 %","   .39 %","  1.42 %","","   .37 %","   .66 %","   .59 %","   .94 %","  1.66 %","","   .42 %","   .76 %","  2.00 %","  1.63 %","","   .40 %","   .50 %","","   .35 %","   .29 %","  1.17 %","   .25 %","","   .10 %","   .72 %","   .31 %","   .46 %","   .95 %","   .32 %","   .62 %","   .34 %","  1.04 %","  1.64 %","   .35 %","   .70 %","   .63 %","   .33 %","",""
"2020-10-15","","","   .43 %","","   .67 %","   .59 %","  1.04 %","   .56 %","  1.78 %","   .35 %","  1.43 %","","   .41 %","   .48 %","   .55 %","   .98 %","  1.28 %","","   .45 %","  1.05 %","  1.97 %","  1.64 %","","   .50 %","   .52 %","","   .35 %","   .27 %","  1.07 %","   .47 %","","   .27 %","   .71 %","   .30 %","   .57 %","   .71 %","   .30 %","   .64 %","   .39 %","  1.02 %","  1.45 %","   .45 %","   .70 %","   .52 %","   .37 %","",""
"2020-10-16","   .00 %","","   .48 %","","   .77 %","   .63 %","  1.01 %","   .53 %","  1.37 %","   .34 %","  1.51 %","","   .47 %","   .39 %","   .50 %","   .89 %","  1.08 %","","   .47 %","  1.07 %","  1.75 %","  1.61 %","","   .35 %","   .39 %","","   .31 %","   .40 %","  1.01 %","   .34 %","","   .20 %","   .73 %","   .25 %","   .31 %","   .79 %","   .39 %","   .70 %","   .43 %","  1.04 %","  1.39 %","   .42 %","   .72 %","   .70 %","   .27 %","",""
"2020-10-17","","","   .33 %","","   .65 %","   .58 %","  1.01 %","   .53 %","  1.33 %","   .40 %","  1.40 %","","   .49 %","   .48 %","   .47 %","   .96 %","  1.36 %","","   .39 %","   .98 %","  1.58 %","  1.49 %","","   .49 %","   .53 %","","   .24 %","   .44 %","   .96 %","   .41 %","","   .14 %","   .71 %","   .20 %","   .66 %","   .98 %","   .34 %","   .55 %","   .34 %","   .53 %","  1.43 %","   .40 %","   .55 %","   .63 %","   .23 %","",""
"2020-10-18","","","   .40 %","","   .41 %","   .56 %","   .82 %","   .45 %","  1.35 %","   .26 %","  1.13 %","","   .32 %","   .57 %","   .49 %","   .56 %","  1.04 %","","   .42 %","   .97 %","  1.53 %","  1.43 %","","   .49 %","   .48 %","","   .24 %","   .46 %","   .75 %","   .46 %","","   .03 %","   .63 %","   .22 %","   .49 %","   .96 %","   .42 %","   .53 %","   .30 %","   .86 %","  1.56 %","   .36 %","   .53 %","   .60 %","   .21 %","",""
"2020-10-19","   .00 %","","   .28 %","","   .64 %","   .50 %","   .73 %","   .39 %","  1.43 %","   .43 %","  1.01 %","","   .34 %","   .21 %","   .48 %","   .92 %","  1.08 %","","   .37 %","   .61 %","  1.12 %","   .99 %","","   .73 %","   .35 %","","   .41 %","   .32 %","   .75 %","   .41 %","","   .29 %","   .56 %","   .20 %","   .31 %","   .81 %","   .32 %","   .52 %","   .26 %","   .46 %","  1.25 %","   .32 %","   .54 %","   .58 %","   .17 %","",""
"2020-10-20","   .00 %","","   .37 %","","   .53 %","   .42 %","   .66 %","   .31 %","  1.18 %","   .22 %","   .73 %","","   .42 %","   .42 %","   .42 %","   .44 %","   .49 %","","   .31 %","   .57 %","  1.14 %","   .50 %","","   .48 %","   .22 %","","   .22 %","   .20 %","   .70 %","   .41 %","","   .10 %","   .61 %","   .20 %","   .36 %","   .70 %","   .27 %","   .57 %","   .14 %","   .70 %","  1.16 %","   .22 %","   .47 %","   .33 %","   .27 %","",""
"2020-10-21","","","   .16 %","","   .48 %","   .40 %","   .78 %","   .27 %","   .47 %","   .08 %","  1.14 %","","   .18 %","   .36 %","   .33 %","   .39 %","   .55 %","","   .35 %","   .79 %","   .85 %","   .49 %","","   .58 %","   .25 %","","   .22 %","   .14 %","   .79 %","   .32 %","","   .14 %","   .45 %","   .16 %","   .56 %","   .48 %","   .12 %","   .54 %","   .29 %","  1.15 %","  1.07 %","   .33 %","   .43 %","   .49 %","   .13 %","",""
"2020-10-22","   .00 %","","   .16 %","","   .52 %","   .40 %","   .72 %","   .34 %","   .75 %","   .29 %","   .67 %","","   .25 %","   .44 %","   .25 %","  1.01 %","   .78 %","","   .29 %","   .60 %","   .87 %","  1.01 %","","   .43 %","   .27 %","","   .19 %","   .19 %","   .56 %","   .26 %","","   .09 %","   .51 %","   .15 %","   .40 %","   .69 %","   .32 %","   .43 %","   .18 %","   .86 %","  1.46 %","   .26 %","   .37 %","   .47 %","   .20 %","",""
"2020-10-23","","","   .37 %","","   .43 %","   .43 %","   .68 %","   .22 %","   .71 %","   .19 %","  1.11 %","","   .21 %","   .41 %","   .35 %","   .64 %","   .79 %","","   .37 %","   .39 %","  1.14 %","   .72 %","","   .24 %","   .22 %","","   .10 %","   .22 %","   .73 %","   .30 %","","   .14 %","   .51 %","   .13 %","   .41 %","   .56 %","   .38 %","   .46 %","   .14 %","   .70 %","  1.12 %","   .22 %","   .32 %","   .40 %","   .09 %","",""
"2020-10-24","","","   .09 %","","   .38 %","   .39 %","   .71 %","   .22 %","   .55 %","   .17 %","   .93 %","","   .28 %","   .62 %","   .36 %","   .87 %","   .61 %","","   .37 %","   .47 %","   .85 %","   .28 %","","   .24 %","   .24 %","","   .22 %","   .09 %","   .61 %","   .37 %","","   .09 %","   .42 %","   .12 %","   .43 %","   .55 %","   .28 %","   .39 %","   .16 %","   .77 %","   .89 %","   .29 %","   .39 %","   .27 %","   .20 %","",""
