"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-07-30"," 13.33 %","   .87 %","   .00 %","  3.24 %"," 21.49 %"," 16.67 %","  5.39 %","  1.48 %"," 16.67 %","  3.70 %","  4.87 %","  7.86 %","   .05 %","   .41 %","  1.36 %","  4.95 %","  1.90 %","  2.96 %","   .00 %","   .00 %","  2.88 %","  1.25 %","  2.47 %","  1.43 %","  6.19 %","  2.93 %","  9.86 %","   .95 %","  1.00 %","  3.39 %","   .80 %","  2.69 %","   .00 %","   .00 %","   .00 %","  6.19 %"," 17.33 %","  2.06 %","  4.59 %","   .47 %","  3.33 %","  1.87 %","  1.01 %","   .00 %"," 20.00 %","  5.16 %","  3.27 %"
"2020-07-31"," 13.33 %","   .87 %","   .00 %","  3.64 %"," 12.83 %"," 16.67 %","  6.17 %","  1.10 %"," 13.33 %","  3.75 %","  5.70 %","  9.86 %","   .05 %","   .41 %","  1.36 %","  3.41 %","  1.90 %","  4.05 %","   .00 %","   .00 %","  2.31 %","  2.43 %","  3.24 %","  1.43 %","  6.19 %","  3.76 %","  9.86 %","   .95 %","  1.00 %","  2.56 %","   .80 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 17.33 %","  3.56 %","  6.59 %","   .62 %","  3.33 %","  1.85 %","  1.99 %","   .00 %"," 20.00 %","  6.03 %","  2.40 %"
"2020-08-01"," 13.33 %","  2.54 %","   .00 %","  3.92 %"," 12.83 %"," 16.67 %","  6.59 %","  1.45 %"," 19.05 %","  4.12 %","  5.70 %","  7.00 %","   .05 %","   .41 %","   .67 %","  1.27 %","  1.90 %","  3.42 %","   .00 %","   .00 %","  2.23 %","  3.54 %","  3.57 %","  1.43 %","  3.69 %","  4.04 %"," 10.64 %","  1.86 %","  1.00 %","  2.56 %","  1.57 %","  2.81 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 20.67 %","  3.56 %","  6.25 %","   .93 %","  3.33 %","  1.85 %","  2.92 %","   .00 %"," 20.00 %","  8.53 %","  3.14 %"
"2020-08-02","  3.33 %","  2.54 %","   .00 %","  3.31 %"," 10.61 %","  6.67 %","  6.85 %","  1.05 %"," 11.27 %","  3.15 %","  4.65 %","  7.00 %"," -1.00 %","   .41 %","   .67 %","   .62 %","  1.90 %","  2.21 %","   .00 %","   .00 %","  2.41 %","  2.29 %","  2.66 %","  1.43 %","  3.69 %","  2.50 %"," 10.64 %","  1.86 %","   .00 %","  2.56 %","  1.57 %","  3.18 %","   .00 %","   .00 %","   .00 %","  2.86 %","  7.33 %","  3.56 %","  5.07 %","  1.98 %","  6.19 %","   .98 %","  2.41 %","   .00 %","   .00 %","  7.42 %","  2.31 %"
"2020-08-03","  3.33 %","  3.97 %","   .00 %","  3.23 %","  9.86 %","  6.67 %","  4.79 %","  1.05 %"," 11.27 %","  2.12 %","  2.65 %","  3.82 %","   .00 %","   .41 %","   .67 %","   .00 %","  1.90 %","  2.15 %","   .00 %","   .00 %","  2.39 %","  2.29 %","  2.28 %","  1.43 %","   .36 %","  1.46 %","  5.64 %","   .91 %","   .00 %","  1.90 %","  1.57 %","  2.28 %","   .00 %","   .00 %","   .00 %","  5.36 %","  7.33 %","  3.07 %","  3.96 %","  1.97 %","  2.86 %","  1.45 %","  1.41 %","   .00 %","   .00 %","  6.37 %","  1.51 %"
"2020-08-04","  2.86 %","  5.35 %","   .00 %","  3.23 %","  2.58 %","  5.00 %","  2.63 %","  1.37 %"," 11.27 %","  2.42 %","  3.23 %","  5.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","  1.91 %","  2.29 %","  2.31 %","  1.33 %"," -2.50 %","  3.00 %","  3.64 %","   .91 %","   .95 %","  2.37 %","   .77 %","  1.61 %","   .00 %","   .00 %","   .00 %","  2.50 %","  3.33 %","  2.96 %","  2.91 %","  2.09 %","  2.86 %","  2.60 %","  1.41 %","   .00 %"," 10.00 %","  4.85 %","   .74 %"
"2020-08-05","  2.86 %","  6.64 %","   .00 %","  3.51 %","  4.78 %","  5.00 %","  2.47 %","  1.37 %","  7.94 %","  2.36 %","  2.40 %","  3.48 %","  1.05 %","   .00 %","   .65 %","  1.21 %","   .00 %","  2.01 %","   .00 %","   .00 %","  2.47 %","  1.11 %","  1.48 %","  1.33 %"," -2.50 %","  2.31 %","  3.64 %","   .91 %","  1.86 %","  3.93 %","   .77 %","  1.99 %","  1.67 %","   .00 %","   .00 %","  2.50 %","  3.33 %","  1.04 %","  1.78 %","  2.48 %","  2.86 %","  2.79 %","  1.37 %","   .00 %"," 10.00 %","  3.98 %","   .74 %"
"2020-08-06","  2.86 %","  4.98 %","   .00 %","  3.68 %","  4.78 %","  5.00 %","  2.42 %","  2.01 %","  2.22 %","  2.87 %","  2.40 %","  3.48 %","  2.05 %","   .40 %","  1.27 %","  1.21 %","   .87 %","  3.87 %","   .00 %","   .00 %","  2.39 %","   .00 %","  1.46 %","  2.58 %","   .00 %","  2.40 %","  1.54 %","   .00 %","  1.86 %","  4.41 %","   .00 %","  1.35 %","  1.67 %","   .00 %","   .00 %","  2.50 %","  2.86 %","  1.37 %","  2.54 %","  2.18 %","  2.86 %","  3.64 %","   .88 %","   .00 %"," 10.00 %","  1.48 %","   .71 %"
"2020-08-07","  2.86 %","  5.58 %","   .00 %","  4.70 %","  4.78 %","  5.00 %","  1.96 %","  2.29 %","   .00 %","  2.40 %","  2.40 %","  3.48 %","  2.05 %","   .40 %","  1.88 %","  1.21 %","   .87 %","  3.87 %","   .00 %","   .00 %","  1.98 %","   .00 %","  1.65 %","  3.76 %","   .00 %","  2.39 %","  2.97 %","   .00 %","  1.86 %","  4.89 %","   .00 %","   .76 %","  1.67 %","   .00 %","   .00 %","  2.50 %","  5.36 %","  1.37 %","  3.31 %","  1.13 %","   .00 %","  3.11 %","   .88 %","   .00 %"," 16.67 %","  2.17 %","   .71 %"
"2020-08-08","  2.86 %","  5.04 %","   .00 %","  5.29 %","  5.53 %","  5.00 %","  2.36 %","  2.29 %","   .00 %","  2.57 %","  2.40 %","  3.21 %","  2.05 %","   .40 %","  1.88 %","  1.21 %","   .87 %","  3.36 %","  3.33 %","   .00 %","  2.51 %","  1.05 %","  1.74 %","  3.76 %","  5.71 %","  3.07 %","  2.97 %","   .87 %","  1.86 %","  5.36 %","   .00 %","  1.13 %","  1.67 %","   .00 %","   .00 %","   .00 %","  5.36 %","  2.01 %","  3.31 %","  1.39 %","   .00 %","  3.04 %","  2.16 %","   .00 %"," 16.67 %","  2.84 %","   .71 %"
"2020-08-09","  2.50 %","  4.20 %","   .00 %","  5.61 %","  5.53 %","   .00 %","  2.31 %","  1.61 %","  2.00 %","  1.75 %","   .00 %","  1.54 %","  2.05 %","   .79 %","  1.88 %","  1.21 %","   .87 %","  3.36 %","  3.33 %","   .00 %","  2.85 %","   .05 %","  1.20 %","  2.43 %","  5.71 %","  1.80 %","  2.97 %","  1.70 %","  2.65 %","  4.50 %","  1.48 %","   .94 %","  1.67 %","   .00 %","   .00 %","  2.22 %","  5.36 %","  1.32 %","  3.31 %","  1.24 %","   .00 %","  2.29 %","  2.56 %","   .00 %","  6.67 %","  1.36 %","   .71 %"
"2020-08-10","  2.50 %","  2.91 %","   .00 %","  4.36 %","  2.00 %","   .00 %","  1.11 %","  1.91 %","  2.00 %","  1.51 %","   .00 %","  1.54 %","  1.00 %","   .79 %","  1.23 %","   .57 %","  1.70 %","  1.86 %","  3.33 %","   .00 %","  2.02 %","   .05 %","   .99 %","  2.43 %"," 10.16 %","  2.05 %","  4.30 %","  1.70 %","  2.54 %","  2.34 %","  1.48 %","   .74 %","   .00 %","   .00 %","   .00 %","  2.22 %","  7.58 %","  1.63 %","  2.44 %","   .67 %","   .00 %","  1.86 %","  2.11 %","   .00 %","  6.67 %","  1.36 %","   .71 %"
"2020-08-11","  2.50 %","  3.44 %"," 13.33 %","  4.06 %","  3.82 %","  8.00 %","  1.09 %","  1.23 %","  5.64 %","  1.34 %","  1.43 %","  1.54 %","   .00 %","   .78 %","   .61 %","   .57 %","   .83 %","  1.28 %","  3.33 %","   .87 %","  1.62 %","   .05 %","  1.17 %","  1.18 %"," 11.98 %","  1.99 %","  4.01 %","  3.30 %","  2.54 %","  1.85 %","  1.48 %","   .91 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.72 %","  2.22 %","   .77 %","   .80 %","   .00 %","   .81 %","  2.07 %","   .00 %","  6.67 %","  1.36 %","   .00 %"
"2020-08-12","  2.50 %","  4.37 %"," 13.33 %","  2.61 %","  4.65 %","  8.00 %","  1.07 %","   .90 %","  5.64 %","  1.75 %","  2.10 %","  1.54 %","   .00 %","  1.15 %","   .00 %","   .57 %","   .83 %","  1.68 %","  3.33 %","   .87 %","  1.96 %","  5.32 %","  1.34 %","  2.22 %"," 13.64 %","  2.10 %","  2.58 %","  3.30 %","  2.54 %","  1.37 %","  2.17 %","  1.27 %","   .00 %","   .00 %","   .00 %","  2.22 %","  4.22 %","  2.81 %","   .00 %","  1.32 %","  2.50 %","  1.78 %","  2.45 %","   .00 %","   .00 %","   .67 %","   .00 %"
"2020-08-13","   .28 %","  2.61 %"," 17.33 %","  2.49 %","  3.45 %"," 10.86 %","  1.76 %","  1.19 %","  5.64 %","  1.51 %","  2.10 %","   .00 %","   .95 %","  1.52 %","   .00 %","   .57 %","   .83 %","  2.46 %","   .00 %","   .87 %","  1.90 %","  5.10 %","  1.51 %","  2.22 %","  7.93 %","  2.04 %","  3.76 %","  2.43 %","  3.31 %","  1.34 %","  2.17 %","  1.07 %","  1.54 %","   .00 %","   .00 %","  4.22 %","  6.04 %","  1.82 %","   .00 %","  1.04 %","  2.50 %","  1.93 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-14"," -2.22 %","  3.02 %"," 17.33 %","  2.45 %","  4.22 %"," 10.86 %","  1.40 %","  1.19 %","  5.17 %","  1.60 %","  2.10 %","   .00 %","   .95 %","  1.50 %","   .00 %","  1.13 %","   .83 %","  2.46 %","   .00 %","   .87 %","  1.52 %","  6.10 %","  1.32 %","  2.22 %","  7.93 %","  1.89 %","  3.76 %","  1.60 %","  1.57 %","   .86 %","   .69 %","  1.41 %","  1.54 %","   .00 %","   .00 %","  2.00 %","  6.04 %","  2.40 %","   .00 %","  1.41 %","  2.50 %","  1.54 %","   .78 %","   .00 %","   .00 %","   .00 %","   .69 %"
"2020-08-15"," -2.22 %","  3.93 %"," 17.33 %","  3.86 %","  4.22 %"," 13.36 %","  1.40 %","  1.74 %","  5.17 %","  1.68 %","  2.10 %","   .00 %","   .95 %","  1.85 %","  1.18 %","  1.10 %","   .00 %","  4.35 %","   .00 %","   .87 %","  1.99 %","  6.10 %","  1.77 %","  2.22 %","  3.48 %","  1.62 %","  3.54 %","  1.60 %","   .77 %","  1.28 %","   .69 %","  1.57 %","  1.54 %","   .00 %","   .00 %","  3.82 %","  5.48 %","  3.19 %","  1.48 %","  1.53 %","  4.72 %","  2.08 %","  1.91 %","   .00 %","   .00 %","   .00 %","  2.02 %"
"2020-08-16"," -2.22 %","  3.40 %","  4.00 %","  2.59 %","  2.40 %","  5.36 %","  1.04 %","  1.44 %","  1.54 %","  1.06 %","   .67 %","   .00 %","   .95 %","  1.47 %","  1.18 %","  1.10 %","   .80 %","  3.07 %","   .00 %","   .00 %","  2.13 %","  6.10 %","  1.29 %","  2.22 %","  1.67 %","  1.11 %","  2.29 %","   .00 %","   .77 %","  1.28 %","   .69 %","  1.21 %","  1.54 %","  5.00 %","   .00 %","  3.82 %","  3.48 %","  2.53 %","  1.48 %","  1.76 %","  4.72 %","  2.27 %","  1.52 %","   .00 %","   .00 %","   .00 %","  2.02 %"
"2020-08-17"," -2.22 %","  1.86 %","  4.00 %","  2.59 %","  1.57 %","  5.36 %","   .69 %","  1.42 %","  1.54 %","   .77 %","   .00 %","   .00 %","   .95 %","  1.79 %","  1.18 %","  1.10 %","   .80 %","  2.67 %","   .00 %","   .00 %","  1.95 %","  1.63 %","   .99 %","   .00 %","  3.08 %","   .86 %","  2.29 %","  1.48 %","   .77 %","  1.28 %","   .00 %","  1.02 %","  1.54 %","  5.00 %","   .00 %","  5.48 %","  3.48 %","  2.21 %","  2.17 %","  1.48 %","  2.22 %","  1.27 %","  1.13 %","   .00 %","   .00 %","   .65 %","  2.02 %"
"2020-08-18","   .00 %","  3.17 %","   .00 %","  3.01 %","   .77 %","  2.50 %","   .00 %","  1.67 %","  2.97 %","   .76 %","   .00 %","  1.43 %","   .91 %","  1.42 %","  1.18 %","  2.68 %","   .80 %","  2.23 %","   .00 %","   .83 %","  2.04 %","  1.57 %","  1.15 %","   .00 %","  3.08 %","   .59 %","  1.11 %","  1.48 %","   .00 %","  1.66 %","   .00 %","   .85 %","   .00 %","  5.00 %"," 10.00 %","  3.48 %","  4.74 %","  2.72 %","  2.17 %","  2.29 %","  2.22 %","  1.24 %","  1.13 %","   .00 %","   .00 %","  1.27 %","  2.02 %"
"2020-08-19","   .00 %","  2.62 %","   .00 %","  2.72 %","   .00 %","  2.50 %","   .33 %","  1.41 %","  1.43 %","   .66 %","   .00 %","  1.43 %","   .91 %","  1.06 %","  1.18 %","  2.12 %","   .80 %","  2.57 %","  2.86 %","   .83 %","  2.02 %","  3.79 %","  1.32 %","  1.00 %","  3.08 %","   .47 %","  1.11 %","  2.17 %","   .00 %","  1.23 %","   .00 %","   .51 %","   .00 %","  5.00 %"," 10.00 %","  3.48 %","  4.74 %","  2.15 %","  2.17 %","  1.79 %","  2.22 %","  1.75 %","  1.49 %","   .00 %","  5.00 %","  1.88 %","  1.33 %"
"2020-08-20","   .00 %","  2.11 %","   .00 %","  1.81 %","   .00 %","  2.22 %","   .66 %","   .55 %","  2.76 %","   .37 %","   .00 %","  1.43 %","   .91 %","  1.04 %","   .00 %","  2.07 %","  1.57 %","  1.35 %","  2.86 %","   .83 %","  1.67 %","  4.46 %","  1.12 %","  2.90 %","  4.41 %","   .82 %","   .00 %","  1.50 %","   .00 %","   .82 %","   .00 %","  1.16 %","  2.86 %","  5.00 %"," 10.00 %","  1.67 %","  3.08 %","  2.04 %","   .69 %","  1.66 %","  2.00 %","  1.54 %","  1.06 %","   .00 %","  5.00 %","  1.88 %","   .00 %"
"2020-08-21","  5.00 %","  2.90 %","   .00 %","  2.53 %","   .00 %","  4.22 %","  1.31 %","   .55 %","  2.76 %","   .65 %","   .00 %","  2.76 %","   .91 %","  1.37 %","   .00 %","  2.54 %","  1.51 %","  2.96 %","  2.86 %","  1.63 %","  1.64 %","  5.75 %","  1.37 %","  4.64 %","  5.66 %","   .93 %"," -1.05 %","  1.50 %","   .74 %","  1.21 %","   .00 %","  1.63 %","  4.11 %","   .00 %"," 10.00 %","  1.67 %","  3.08 %","  3.20 %","   .69 %","  1.74 %","  2.00 %","  2.02 %","  1.06 %","   .00 %","  5.00 %","  1.88 %","  3.12 %"
"2020-08-22","  5.00 %","  4.03 %","   .00 %","  3.46 %","   .00 %","  4.22 %","  1.31 %","   .54 %","  2.76 %","  1.10 %","   .65 %","  2.76 %","   .91 %","   .67 %","   .00 %","  2.54 %","  1.51 %","  3.26 %","  2.86 %","  1.63 %","  1.63 %","  6.16 %","  1.20 %","  7.04 %","  2.58 %","   .93 %"," -1.05 %","   .02 %","  2.17 %","  1.59 %","   .00 %","  1.62 %","  4.11 %","   .00 %"," 10.00 %","   .00 %","  3.08 %","  3.83 %","   .00 %","  1.72 %","  2.00 %","  2.01 %","  1.06 %","   .00 %","  5.00 %","  1.23 %","  4.21 %"
"2020-08-23","  5.00 %","  2.72 %","   .00 %","  2.59 %","   .00 %","  4.22 %","  1.31 %","   .00 %","  1.33 %","   .82 %","   .02 %","  2.58 %","   .00 %","   .67 %","   .00 %","  1.43 %","  1.51 %","  2.92 %","  2.86 %","   .80 %","   .87 %","  5.39 %","   .67 %","  8.47 %","  2.58 %","   .58 %"," -1.05 %","   .02 %","  2.84 %","   .78 %","   .00 %","  1.62 %","  4.11 %","   .00 %","  6.67 %","   .00 %","  1.33 %","  3.32 %","   .67 %","   .78 %","  2.00 %","  1.49 %","  1.06 %","   .00 %","  5.00 %","  1.78 %","  4.21 %"
"2020-08-24","  5.00 %","  2.32 %","   .00 %","  3.46 %","   .00 %","  4.22 %","   .97 %","   .27 %","  1.33 %","   .82 %","   .02 %","  2.58 %","   .00 %","   .67 %","   .00 %","  1.43 %","  1.51 %","  2.58 %","   .00 %","   .80 %","   .86 %","  3.17 %","   .59 %","  7.47 %","  2.58 %","   .58 %"," -1.05 %","  -.67 %","  2.84 %","  1.15 %","   .00 %","  1.62 %","  4.11 %","   .00 %","  6.67 %","   .00 %","  1.33 %","  3.32 %","   .67 %","   .78 %","  2.00 %","   .98 %","   .70 %","   .00 %","   .00 %","  1.18 %","  4.21 %"
