"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-07-14"," ##.## %","-40.00 %","-50.00 %","","-90.91 %",""," ##.## %"," 90.91 %"," ##.## %"," 33.33 %"," 55.17 %","","-80.00 %","-33.33 %"," 31.03 %"," ##.## %","-50.00 %","-30.77 %","-82.86 %","-24.24 %"," 38.46 %"," ##.## %","-66.67 %","-75.00 %"," ##.## %"," 22.22 %","  8.33 %"," ##.## %"," 40.00 %"," 51.67 %"," ##.## %","-50.00 %"," 23.40 %","-55.56 %","-57.14 %","-44.68 %"," ##.## %","-66.67 %","-95.65 %"," ##.## %"," ##.## %","-66.67 %"," 19.75 %"," 33.33 %","-86.49 %","-72.73 %"," ##.## %"," ##.## %","-22.84 %","-16.67 %","   .00 %","-84.85 %","-##.## %","-66.67 %","-60.00 %","-57.14 %","-53.57 %","-97.56 %",""," ##.## %","-45.83 %","   .00 %","-28.57 %","   .00 %"," ##.## %"," 59.09 %"," 16.67 %"," 22.22 %","","   .00 %","   .00 %","-27.27 %","-93.75 %","-61.54 %","-31.34 %",""
"2020-07-15","-47.37 %","-44.44 %"," ##.## %","   .00 %","   .00 %","   .00 %"," -5.56 %","-23.81 %","-70.59 %","   .00 %"," 62.22 %",""," ##.## %"," ##.## %"," 23.68 %","-88.00 %","-25.00 %"," 88.89 %","-83.33 %","-20.00 %","-22.22 %","   .00 %"," 17.39 %","","-38.89 %"," ##.## %","-15.38 %","-70.00 %","-11.76 %","-21.98 %","  7.69 %"," ##.## %","-27.59 %"," 75.00 %","-33.33 %","-26.92 %","   .00 %","   .00 %"," ##.## %","-51.47 %"," -9.09 %"," 50.00 %"," -9.28 %"," 50.00 %"," ##.## %","-16.67 %","-54.17 %","-87.50 %"," 29.61 %","-60.00 %","-50.00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 16.67 %"," 19.23 %"," ##.## %","   .00 %","-12.50 %"," 11.54 %"," ##.## %"," 10.00 %","   .00 %","  2.08 %","-42.86 %"," 33.33 %"," 18.18 %"," 25.00 %"," 66.67 %"," ##.## %"," ##.## %"," ##.## %"," 60.00 %","  2.17 %",""
"2020-07-16"," 70.00 %"," ##.## %","-50.00 %"," ##.## %"," ##.## %","-88.89 %","-14.71 %","-87.50 %"," ##.## %"," ##.## %"," -8.22 %","   .00 %","-42.86 %","   .00 %","-17.02 %"," ##.## %","","-88.24 %","   .00 %","-15.00 %"," ##.## %"," ##.## %","-22.22 %"," ##.## %","-45.45 %","-72.73 %","-63.64 %","-33.33 %"," 36.19 %"," 16.20 %","-64.29 %"," ##.## %"," 16.67 %","-14.29 %"," ##.## %"," ##.## %","-83.33 %"," ##.## %"," 50.00 %"," 71.21 %","-10.00 %"," ##.## %","-42.05 %","-88.89 %","-11.11 %"," 60.00 %","-90.91 %"," ##.## %"," 56.35 %"," ##.## %"," 50.00 %","   .00 %","-60.00 %","-13.33 %"," -5.97 %","-57.14 %"," 90.32 %"," 35.00 %"," ##.## %","-42.86 %"," 93.10 %","-50.00 %","-18.18 %"," 23.08 %","-67.35 %","   .00 %","-64.29 %","-##.## %","","-20.00 %","-33.33 %"," 44.44 %"," ##.## %"," ##.## %"," 65.96 %",""
"2020-07-17"," -5.88 %"," 19.05 %"," ##.## %","-20.00 %","-77.78 %","   .00 %","-44.83 %"," ##.## %","-76.92 %","-73.68 %","-17.91 %","-83.33 %"," 75.00 %"," 17.65 %","-46.15 %"," 90.48 %",""," ##.## %"," ##.## %"," 29.41 %","-76.00 %","-75.00 %","-61.90 %"," ##.## %","-33.33 %"," 33.33 %","-50.00 %","   .00 %","-45.45 %","-16.97 %"," ##.## %","-58.33 %"," 22.45 %"," 83.33 %","-93.10 %","-70.69 %"," ##.## %"," ##.## %"," ##.## %","-37.17 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-50.00 %"," 81.25 %"," ##.## %","-17.39 %","-50.97 %","-72.73 %","-55.56 %"," ##.## %"," ##.## %","-84.62 %","-14.29 %"," ##.## %","-93.22 %","-55.56 %"," 66.67 %","-50.00 %","-37.50 %"," ##.## %"," ##.## %","-50.00 %","-62.50 %","-40.00 %","-40.00 %","   .00 %","   .00 %"," 50.00 %","-83.33 %","-30.77 %"," 16.67 %","-51.52 %","-16.67 %",""
"2020-07-18"," 25.00 %"," 40.00 %"," 50.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-81.58 %"," ##.## %","-40.00 %"," -3.64 %"," ##.## %"," ##.## %","-10.00 %"," ##.## %","-75.00 %","   .00 %"," ##.## %","   .00 %"," 13.64 %","-20.83 %"," ##.## %"," ##.## %","-82.35 %"," ##.## %"," ##.## %"," ##.## %","-25.00 %","  7.69 %",""," ##.## %","-60.00 %","-35.00 %"," 36.36 %"," ##.## %"," ##.## %","-50.00 %","-84.21 %","-47.27 %"," -8.45 %","-84.21 %","-87.50 %","-43.97 %"," ##.## %","   .00 %","-82.76 %","","-57.89 %"," 48.34 %"," ##.## %"," ##.## %","-77.78 %","-42.11 %","-50.00 %","-46.30 %","-64.29 %"," ##.## %","-33.33 %"," ##.## %","   .00 %"," ##.## %"," 68.75 %","-53.85 %","-50.00 %"," ##.## %"," 16.67 %"," ##.## %"," ##.## %"," ##.## %","-61.11 %"," ##.## %"," 44.44 %","-71.43 %"," ##.## %"," 56.92 %",""
"2020-07-19","   .00 %"," 11.43 %","-##.## %","-80.00 %","-72.00 %","-35.71 %","-79.07 %","-14.29 %","-20.00 %"," 33.33 %","-94.34 %","-50.00 %"," -9.68 %","-33.33 %","-27.27 %","-30.00 %"," ##.## %","-53.33 %"," ##.## %","  8.00 %","-31.58 %","","-15.62 %"," 33.33 %"," ##.## %","-77.78 %"," 29.41 %"," 33.33 %"," 42.86 %","   .00 %","-73.81 %"," ##.## %"," ##.## %","-86.67 %"," ##.## %"," 88.89 %"," ##.## %","","  3.45 %"," 60.00 %"," ##.## %"," ##.## %"," ##.## %","-11.54 %","-75.00 %"," 40.00 %","   .00 %","-12.50 %"," 78.12 %","-14.29 %","-11.11 %"," 21.43 %","-90.91 %"," ##.## %"," -3.45 %"," ##.## %","-##.## %"," ##.## %","-75.00 %"," ##.## %"," 26.58 %","  3.70 %"," 77.78 %"," ##.## %"," 13.33 %","-71.43 %"," 34.88 %"," 95.24 %",""," ##.## %"," ##.## %","-98.08 %","-42.86 %","-56.82 %","-28.43 %",""
"2020-07-20","-45.00 %","-17.95 %","   .00 %","-50.00 %",""," ##.## %"," 22.22 %"," ##.## %","-37.50 %","-25.00 %"," ##.## %"," ##.## %","-57.14 %"," 66.67 %"," 14.58 %"," ##.## %","-62.50 %","-23.81 %","-71.43 %","-59.26 %"," ##.## %","","-62.96 %","-75.00 %","-95.56 %"," ##.## %","-81.82 %"," 25.00 %","-10.83 %"," -7.89 %"," ##.## %"," 85.71 %","-25.84 %",""," 13.04 %","-77.94 %","-66.67 %","   .00 %"," ##.## %","-43.27 %","-51.28 %","   .00 %","  4.82 %","   .00 %"," ##.## %"," ##.## %","","-71.43 %","-29.32 %","   .00 %"," 12.50 %","-17.65 %"," ##.## %","   .00 %","-53.57 %","-21.43 %","   .00 %","-63.89 %"," ##.## %","-72.73 %","-32.00 %","-85.71 %","-81.25 %"," 90.00 %","-54.90 %"," ##.## %","-96.55 %","-65.85 %","   .00 %","-85.42 %","-90.91 %"," ##.## %"," ##.## %","-84.21 %"," 67.12 %",""
"2020-07-21"," 90.91 %","  9.38 %"," ##.## %"," ##.## %","   .00 %","-42.86 %"," 63.64 %","  8.33 %","   .00 %"," ##.## %","-10.53 %"," 30.00 %","-91.67 %","-75.00 %","-14.55 %","-30.77 %"," ##.## %","-12.50 %","-16.67 %","   .00 %","-11.43 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 37.50 %","","   .00 %","-60.75 %"," 11.43 %","-58.82 %","-15.38 %","  1.52 %","   .00 %","-73.08 %","  6.67 %"," ##.## %","-80.00 %","-47.89 %"," ##.## %","-89.47 %"," 66.67 %"," 32.18 %","-73.91 %"," 50.00 %"," 56.25 %","   .00 %"," ##.## %","-24.82 %"," ##.## %","-33.33 %"," ##.## %","-44.44 %"," ##.## %"," ##.## %"," 54.55 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-20.59 %"," ##.## %","-66.67 %"," 52.63 %","","-36.36 %"," ##.## %","-14.29 %",""," ##.## %"," ##.## %","-40.00 %","-97.67 %"," ##.## %","-22.13 %",""
"2020-07-22","-33.33 %","-28.57 %","   .00 %","-81.82 %"," ##.## %","-58.33 %"," 50.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-69.23 %"," ##.## %"," ##.## %"," 46.81 %","  5.56 %"," 34.62 %"," ##.## %"," 40.00 %"," ##.## %","-22.58 %","-75.00 %","-63.51 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  2.56 %"," -7.14 %"," 27.27 %","-28.36 %"," ##.## %","-57.14 %"," ##.## %","-25.00 %","   .00 %"," ##.## %","-25.17 %"," ##.## %"," ##.## %","-42.61 %"," ##.## %","-33.33 %","-24.00 %","-93.75 %"," 12.50 %"," 46.23 %","-36.00 %"," ##.## %","-69.44 %"," -6.67 %","-60.00 %","-45.95 %","-58.82 %","-67.78 %","-83.02 %"," 92.86 %","-11.11 %"," -1.85 %"," 53.33 %"," ##.## %","-62.07 %","   .00 %","-52.38 %","-25.00 %"," 16.67 %","   .00 %","-89.19 %","-62.50 %","-19.05 %"," ##.## %"," ##.## %","-27.37 %",""
"2020-07-23"," 64.29 %","-40.00 %"," 25.00 %"," ##.## %","-73.33 %"," ##.## %","-14.81 %","-72.41 %"," 80.00 %","-68.75 %","-13.95 %","-25.00 %"," 80.00 %","-10.00 %","-44.93 %","  5.26 %","-37.14 %","-30.56 %","   .00 %"," -3.70 %"," 75.00 %"," ##.## %","   .00 %","-60.00 %","-21.43 %","-54.55 %","-38.89 %"," 80.00 %","-35.24 %"," 43.75 %"," 23.08 %"," ##.## %"," 39.58 %","-80.00 %"," ##.## %"," 60.78 %"," 33.33 %"," ##.## %","-84.96 %"," 63.72 %","-94.74 %","-93.75 %"," 37.88 %","-14.29 %"," 75.00 %","-31.58 %"," ##.## %"," ##.## %","   .65 %","-12.50 %","-30.00 %","-81.82 %"," ##.## %","-25.00 %"," ##.## %"," 28.57 %"," ##.## %"," 22.22 %","-40.74 %","-18.75 %"," ##.## %","-56.52 %","-93.44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 64.29 %","   .00 %"," ##.## %"," ##.## %","-58.82 %"," 59.09 %","-39.29 %","-28.99 %",""
"2020-07-24","  8.70 %"," ##.## %","-60.00 %","-92.86 %","-50.00 %","-28.57 %","-56.52 %","-37.50 %"," 22.22 %"," ##.## %"," 82.43 %"," ##.## %","-88.89 %","-33.33 %"," ##.## %","-40.00 %","-36.36 %","-12.00 %","-85.71 %"," 30.77 %","-14.29 %"," ##.## %","-18.52 %"," 25.00 %"," ##.## %","   .00 %"," 90.91 %","   .00 %"," 29.41 %","  4.35 %","-15.62 %","-71.05 %"," -5.97 %"," 25.00 %"," 42.86 %","-89.02 %","-50.00 %","-25.00 %"," ##.## %","-20.00 %"," ##.## %"," ##.## %","  3.85 %"," -8.33 %","-##.## %","-23.08 %","-78.79 %","-79.55 %"," -4.81 %"," ##.## %","-90.48 %"," ##.## %","-65.79 %","-11.11 %","-53.57 %"," 22.22 %","-42.62 %","-36.36 %","-87.50 %","-69.23 %"," 11.90 %"," ##.## %"," ##.## %","  6.90 %","-31.03 %"," -2.63 %","-38.24 %","-43.48 %"," ##.## %"," 65.22 %","-46.43 %"," ##.## %","-88.57 %"," ##.## %"," ##.## %",""
"2020-07-25","-28.00 %"," 35.48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-59.09 %","-85.00 %"," 28.89 %"," -7.69 %"," ##.## %"," ##.## %","-77.30 %"," ##.## %"," ##.## %","-90.91 %"," ##.## %","-70.59 %","  2.78 %"," 36.36 %","-27.27 %","-50.00 %","-24.14 %"," ##.## %","-52.38 %"," ##.## %"," -5.68 %","-16.67 %"," 74.07 %"," ##.## %"," 49.21 %"," 80.00 %","-45.00 %"," ##.## %"," ##.## %"," ##.## %","-49.59 %","-68.24 %"," ##.## %","-81.25 %"," -8.47 %"," 27.27 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 45.12 %","-35.56 %"," ##.## %"," -8.51 %"," ##.## %"," ##.## %"," 69.23 %"," 36.36 %"," 40.00 %"," ##.## %"," ##.## %"," 75.00 %","-41.84 %","-14.81 %","-69.23 %","-16.13 %"," ##.## %"," 43.24 %","-26.19 %","-23.08 %","","-55.26 %","-20.00 %"," ##.## %"," ##.## %","-58.33 %"," 12.24 %",""
"2020-07-26"," 11.11 %","  4.76 %"," 16.67 %","-75.00 %"," ##.## %","-80.49 %"," ##.## %","-21.92 %","   .00 %"," ##.## %","-27.01 %","-58.33 %","-66.67 %","-42.37 %"," ##.## %","-10.87 %","-35.14 %"," 50.00 %","-43.48 %"," ##.## %"," 54.05 %","-60.00 %"," ##.## %"," ##.## %","-54.55 %","-63.16 %"," 10.00 %","-10.53 %"," 33.73 %","-22.00 %"," 34.04 %","  3.57 %"," 13.83 %"," 66.67 %","","-25.00 %","-85.71 %","-83.33 %","-44.26 %"," 76.60 %"," 63.41 %"," ##.## %"," 15.61 %","-14.29 %","   .00 %"," 40.00 %","-55.17 %","-63.89 %","  5.34 %","-31.03 %","-96.00 %","-51.16 %","-51.22 %"," 33.33 %","-38.64 %"," ##.## %"," ##.## %","-83.33 %"," 51.22 %"," ##.## %"," 19.51 %"," ##.## %"," ##.## %"," 80.77 %","-63.41 %","-67.92 %"," ##.## %"," 70.00 %","   .00 %"," -5.88 %"," ##.## %","-63.64 %","-66.67 %"," ##.## %","-11.52 %",""
"2020-07-27"," 90.00 %","-13.64 %"," 57.14 %"," ##.## %","-18.33 %"," ##.## %","-62.64 %","   .00 %","-11.11 %"," ##.## %","-69.29 %","-20.00 %"," ##.## %"," 79.41 %"," 12.87 %"," 21.95 %"," 37.50 %"," ##.## %","-61.54 %"," 67.74 %","-12.28 %"," ##.## %","-46.00 %","-77.78 %"," ##.## %"," ##.## %"," 18.18 %","-35.29 %","-60.36 %","-74.36 %"," ##.## %"," ##.## %","-28.97 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-28.92 %","-13.43 %","-19.05 %"," 24.00 %","-16.67 %"," ##.## %","-64.29 %"," ##.## %"," 92.31 %","-31.06 %"," 35.00 %"," ##.## %","-28.57 %"," 35.00 %","-75.00 %"," 44.44 %","-20.51 %","-68.93 %"," ##.## %","-30.65 %"," 26.67 %"," 65.31 %","-70.59 %"," 52.27 %","-17.02 %"," -6.67 %"," ##.## %"," 82.89 %","  5.88 %"," ##.## %"," ##.## %","-47.22 %"," 33.33 %"," ##.## %","-67.44 %","  -.68 %",""
"2020-07-28","-55.26 %","-13.16 %","-90.91 %","-42.11 %"," 30.61 %","-53.12 %"," 52.94 %","-19.30 %","   .00 %","-44.90 %","-38.46 %"," ##.## %"," 35.71 %","-70.49 %"," ##.## %","-22.00 %","-36.36 %","-68.75 %"," 80.00 %","-88.46 %"," 40.00 %"," 77.78 %"," ##.## %"," ##.## %","-52.78 %","-28.57 %"," 15.38 %"," 54.55 %"," ##.## %"," ##.## %","-63.85 %","-17.19 %"," 23.68 %","-83.67 %","-91.03 %","-64.21 %"," 25.00 %","-52.50 %"," 64.66 %"," 25.42 %","-79.31 %","-76.47 %","  7.66 %"," 40.00 %","-60.00 %"," 50.00 %"," ##.## %","-20.00 %","-21.09 %"," 11.11 %"," ##.## %","   .00 %","  3.70 %","   .00 %","-41.03 %"," 12.90 %"," ##.## %","-31.82 %","-46.51 %"," 89.47 %","-22.84 %","-44.00 %","-31.34 %","  5.13 %"," ##.## %","-32.50 %","-87.05 %","-27.78 %","-60.00 %","-60.27 %"," ##.## %"," 43.75 %","  6.90 %"," ##.## %"," -4.83 %",""
"2020-07-29"," 23.53 %"," 27.27 %"," ##.## %","   .00 %","-82.81 %","   .00 %"," 26.92 %","  6.52 %","   .00 %"," 74.07 %"," ##.## %","   .00 %"," 10.53 %"," 83.33 %","-68.06 %","-15.38 %"," ##.## %"," ##.## %","-66.67 %"," ##.## %","-##.## %","-71.88 %","-31.58 %","-40.00 %","-29.41 %","-50.00 %"," ##.## %","-58.82 %","-48.21 %","  5.80 %"," 17.02 %"," 13.21 %"," 87.23 %","-25.00 %"," 71.43 %"," 47.06 %","-60.00 %"," 10.53 %","-22.51 %"," -5.41 %"," ##.## %"," ##.## %"," -3.00 %","-42.86 %","-##.## %"," ##.## %","-##.## %"," 10.00 %","  6.07 %"," ##.## %","-15.38 %","","-28.57 %"," ##.## %"," 73.91 %","-85.71 %"," 28.44 %","-63.33 %"," ##.## %","-47.22 %"," 20.00 %"," 28.57 %"," 73.91 %"," 17.07 %","-57.89 %"," 59.26 %","-38.89 %","-30.77 %"," ##.## %"," ##.## %"," 13.33 %"," 82.61 %"," 67.74 %","-45.95 %"," -7.97 %",""
"2020-07-30"," 80.95 %"," 40.48 %"," ##.## %","-18.18 %"," ##.## %","-53.33 %","-10.61 %"," 48.98 %","-25.00 %","  6.38 %","   .00 %","-68.00 %","-61.90 %"," 75.76 %"," -8.41 %"," -3.03 %","-63.11 %","   .00 %"," ##.## %"," 52.63 %","   .00 %","-11.11 %"," 15.38 %","-66.67 %"," 25.00 %","-70.00 %","-28.57 %","-71.43 %"," 87.93 %","  2.74 %","-20.00 %","   .00 %","-74.43 %"," 16.67 %"," ##.## %","-12.00 %","-50.00 %"," 23.81 %","-60.14 %","   .00 %"," 85.71 %"," 77.78 %","-20.46 %"," ##.## %","   .00 %"," 92.11 %","   .00 %","-22.73 %"," 85.50 %","-22.86 %","-45.45 %","   .00 %"," 35.00 %","-67.50 %"," 25.00 %"," ##.## %","-10.71 %"," ##.## %"," 56.25 %"," ##.## %","-10.67 %"," 22.22 %","  1.25 %"," 58.33 %"," 56.25 %"," 13.95 %"," ##.## %","-77.78 %","  7.14 %","-38.98 %","-20.00 %","-73.81 %","-46.15 %"," 95.00 %"," 18.11 %",""
"2020-07-31"," 31.58 %"," 13.56 %","  7.69 %"," ##.## %"," 20.00 %"," 42.86 %"," ##.## %"," 20.55 %"," 16.67 %","-38.00 %","-30.00 %"," ##.## %"," 37.50 %"," 20.69 %"," ##.## %"," 15.62 %","-94.74 %"," ##.## %"," ##.## %"," 58.62 %","-47.22 %"," 62.50 %"," 70.00 %","   .00 %","   .00 %"," ##.## %"," 24.00 %"," ##.## %"," 21.10 %","  8.00 %"," 61.36 %","-30.00 %"," ##.## %"," ##.## %"," -7.89 %","  2.27 %"," ##.## %"," 69.23 %","  6.78 %","-14.29 %","-49.45 %"," ##.## %"," 55.83 %","-80.00 %","-57.14 %","-45.21 %"," ##.## %"," 70.59 %"," 15.84 %","-53.70 %"," ##.## %"," 28.57 %","-59.26 %"," 53.85 %","-16.00 %"," ##.## %","-50.40 %","  3.70 %","-13.33 %"," -2.17 %"," 73.13 %"," -4.55 %","-69.14 %","-77.63 %","-88.00 %"," 40.82 %"," 30.88 %"," ##.## %","-26.67 %"," 66.67 %","-70.59 %"," ##.## %"," 67.86 %","-43.59 %","-35.33 %",""
"2020-08-01","-34.00 %","-32.84 %","-67.86 %","-75.00 %","-16.67 %"," ##.## %","-61.97 %","-46.59 %","-##.## %","-51.61 %","-24.29 %","-47.37 %","-90.91 %","  2.86 %","-62.93 %","-21.62 %"," ##.## %"," 12.50 %","-76.56 %","-65.22 %"," ##.## %","-38.46 %"," -8.82 %"," 16.67 %"," 46.67 %"," ##.## %"," -9.68 %","-80.00 %"," -5.30 %"," ##.## %","-36.62 %"," 57.14 %","-27.74 %","-33.33 %","-51.43 %","-11.11 %"," 80.00 %","-27.27 %","-25.40 %","-23.33 %","-56.52 %","-53.85 %"," -2.80 %"," ##.## %"," ##.## %","-25.00 %","-50.00 %","-55.17 %","-71.23 %"," ##.## %","  6.67 %"," ##.## %"," ##.## %","-10.00 %","-21.43 %","-79.78 %"," ##.## %"," 64.29 %"," 10.77 %","-17.78 %","   .00 %"," 33.33 %"," 56.00 %"," ##.## %"," ##.## %","-75.36 %"," 31.46 %","-12.50 %","-63.64 %","-71.67 %","-##.## %"," 17.65 %"," 21.28 %","  9.09 %"," ##.## %",""
"2020-08-02","  6.06 %"," 53.33 %"," ##.## %"," ##.## %","-56.00 %"," 73.91 %"," 59.26 %","-72.34 %","   .00 %"," ##.## %","-13.21 %"," ##.## %"," ##.## %"," -4.17 %"," 27.52 %","-13.79 %"," ##.## %","-59.26 %","  6.67 %"," 31.25 %","-13.33 %","-62.50 %","-20.43 %","-57.14 %"," 72.73 %"," 15.38 %","-57.14 %"," ##.## %","-17.60 %","-47.62 %","-20.00 %","-66.67 %"," 59.82 %","-41.67 %"," ##.## %"," 22.50 %","-33.33 %","-53.12 %"," ##.## %"," 10.87 %"," ##.## %"," 27.78 %"," 60.26 %",""," ##.## %"," ##.## %"," ##.## %","-38.46 %"," ##.## %","-33.77 %","-43.75 %","  8.70 %","-22.22 %","-11.11 %","-30.30 %","-11.11 %","-44.23 %","-76.09 %","-30.56 %","-86.49 %","-45.69 %","-17.86 %"," ##.## %","-44.12 %","-57.14 %"," ##.## %","-52.99 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","-75.00 %","-10.53 %","  4.17 %","-55.90 %",""
"2020-08-03"," -2.86 %"," 40.58 %","-69.23 %","-55.00 %"," ##.## %","  7.50 %","-81.40 %"," ##.## %","-66.67 %"," 12.73 %"," ##.## %","-78.26 %","   .00 %","-49.28 %","   .00 %"," 16.00 %","  5.56 %"," 72.73 %"," ##.## %"," -4.76 %","-46.15 %"," ##.## %"," 27.03 %"," ##.## %"," 18.42 %","-56.67 %"," ##.## %","-20.83 %","-24.27 %"," -3.41 %","-16.67 %"," ##.## %","  3.35 %"," 28.57 %","-50.00 %","   .00 %"," 16.67 %"," ##.## %","-51.75 %"," ##.## %","-35.42 %"," 34.78 %","-17.20 %","   .00 %","-43.48 %"," 14.10 %","-58.33 %"," ##.## %"," 46.53 %","-50.98 %","-22.22 %"," -8.00 %"," 57.14 %"," 37.50 %"," ##.## %","-12.50 %"," -5.75 %"," 27.27 %"," -4.00 %"," ##.## %"," 31.75 %"," 47.83 %","-33.33 %"," 39.47 %"," ##.## %"," 26.19 %"," 69.09 %","-56.67 %","-16.67 %"," 11.76 %","  7.41 %"," ##.## %","-72.55 %"," ##.## %"," 93.07 %",""
"2020-08-04","-70.59 %","-62.89 %","-91.67 %","-44.44 %","-61.96 %","-51.16 %"," 25.00 %","-71.65 %","   .00 %","-45.16 %",""," 80.00 %"," 50.00 %"," -5.71 %","-29.50 %"," 20.69 %"," 26.32 %","-15.79 %","-81.43 %","-15.00 %","-39.29 %","","-39.36 %"," ##.## %","-15.56 %"," 53.85 %","-48.00 %","-47.37 %","-55.13 %","-30.59 %"," 46.67 %","-69.84 %","-58.38 %","-88.89 %","-52.38 %","-14.29 %","-28.57 %","-63.89 %"," 62.32 %","-29.13 %","-##.## %","-83.87 %","-37.20 %"," ##.## %","-92.31 %","-65.17 %","-93.33 %","  4.35 %"," 20.71 %","-24.00 %","-71.43 %","-56.52 %","-33.33 %","-45.45 %","-58.49 %","-25.00 %","-59.76 %"," -7.14 %","-79.17 %","-66.04 %","-21.69 %","-29.41 %"," 26.92 %","-43.40 %","-50.00 %","  7.55 %","-96.77 %"," -7.69 %"," 80.00 %","-71.05 %","-63.79 %"," 36.36 %"," ##.## %","-15.62 %","-44.10 %",""
"2020-08-05"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-57.14 %","-14.29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," 55.56 %"," ##.## %"," 90.91 %"," 28.57 %","-42.86 %","-37.50 %","-68.75 %"," ##.## %"," 52.94 %"," 52.94 %","   .00 %"," 15.79 %"," -8.82 %"," 21.05 %","-15.00 %"," 15.38 %"," ##.## %"," ##.## %"," ##.## %"," 38.64 %"," ##.## %"," 29.87 %"," ##.## %"," 40.00 %","-33.33 %"," ##.## %"," ##.## %","   .00 %","-52.05 %","   .00 %"," ##.## %"," 60.77 %","-57.89 %"," ##.## %"," 48.39 %"," ##.## %"," -8.33 %","-45.10 %"," ##.## %"," ##.## %"," ##.## %"," 27.27 %"," 75.00 %"," ##.## %","-90.48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 56.92 %"," 33.33 %","-49.49 %"," 70.00 %"," 91.67 %"," -8.77 %"," ##.## %","-41.67 %","-44.44 %"," ##.## %","   .00 %"," 20.00 %","-16.67 %","   .00 %"," 20.18 %",""
