"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2021-02-02","15276","20382","","1975","2221","4510","","8850","18533","2415","3329","","2240","3545","3932","","6183","2718","50906","1872","5169","3369","","41398","1420","17319","9016","","","9750","1142","3433","","","","","10084"
"2021-02-03","15278","20385","","1975","","4513","8048","8864","18533","","3332","","2241","","3932","","6187","2718","50923","1873","","3370","4249","41409","","17338","9018","","","9752","","3435","","8491","3417","2961","10090"
"2021-02-04","15282","20387","","1975","2221","4514","8053","8879","","2415","3333","","2241","3545","3938","","6188","","50959","","5169","3373","","41422","","17377","9021","","","9753","1142","3437","","8492","3418","","10095"
"2021-02-05","15286","20399","","1976","2223","4514","8054","8884","18533","","3334","","","","3940","","6191","","50976","1874","","3376","","41433","","17411","9023","","","9755","1143","3441","","8495","3419","","10101"
"2021-02-06","15288","20400","","1976","2229","","8054","8891","18533","2416","3336","","","","","","6192","","50992","1876","","3383","","41445","1421","17427","9026","","","9757","1144","3445","","8500","3419","","10109"
"2021-02-07","15296","","","1978","2229","4514","8058","8898","","2416","3336","","","3546","","","6192","2718","51014","1877","","3387","","41449","","17438","9028","","","9757","","3447","","8500","","","10116"
"2021-02-08","15318","20402","","1980","2231","4514","8059","8906","","","3339","","","3546","3953","","6192","","51026","","","3391","","41471","","17439","9031","","","9757","1144","3447","","","","","10122"
"2021-02-09","15331","20402","","1985","","","8059","8908","18533","2417","3341","","2241","","3956","","6193","","51045","1877","","3394","4250","41483","1421","17455","9036","","","9757","1146","","","8500","3419","","10127"
"2021-02-10","15346","20405","","1985","","4515","","8916","18533","2417","3341","","","3546","3958","","6193","","51071","1878","5170","3399","","41497","1422","17476","9039","","","","","3447","","","3420","2962","10131"
"2021-02-11","15351","20416","","1992","2233","4520","8062","8928","18535","2418","3347","","","","3959","","6198","","51082","","5170","3401","","41506","1422","17487","9041","","","9757","1147","3451","","8502","3421","2963","10138"
"2021-02-12","15356","20423","","1994","","4522","8063","8938","18535","2419","3364","","","3547","3959","","6198","","51100","1879","","3405","4251","41514","1422","17499","9044","","","9758","1149","3454","","8503","","2963","10146"
"2021-02-13","15361","20423","","1999","2233","4523","8064","8945","18535","2419","3368","","","","3963","","6201","","51124","1879","","3406","4252","41526","","17520","9048","","","","1149","3457","1795","8505","3422","","10155"
"2021-02-14","15368","20429","","2004","2236","4527","8065","8954","","","3369","","","","3964","","6203","","51138","","","3406","4252","41544","","17531","9050","","","9760","","3466","","8505","3422","2964","10162"
"2021-02-15","15370","20431","","2012","","4527","8066","8962","","","3371","","2241","","3965","","6204","","51153","1880","","3407","","41562","","17543","9054","","","9760","1149","3467","","","","","10167"
"2021-02-16","15372","20431","","2015","2237","4527","8066","8964","18535","","3372","","2241","3547","3965","","6206","","51174","1883","","3408","","41571","","17546","9057","","","9760","1150","3469","","8506","3423","","10171"
"2021-02-17","15373","20433","","2017","2237","4531","","8966","18537","","3377","","","3548","3972","","","","51199","1885","","3408","","41590","","17554","9059","","","9761","","3474","","8511","","","10179"
"2021-02-18","15377","20433","","2025","2238","4532","8071","8971","18537","","","","","3549","3980","","6207","","51223","","","3410","","41608","1423","17569","9061","","","","","3474","1795","8512","","","10186"
"2021-02-19","15384","","","2033","2240","4533","8071","8976","","","3382","","","","3988","","6208","","51248","1885","5170","3411","","41614","1423","17578","9063","","","9762","","3478","","","","2964","10194"
"2021-02-20","15396","20434","","2038","2242","4536","8071","8987","","2422","3384","","2242","3550","3991","","6208","","51265","1885","","3412","","41625","","17589","9066","","","9762","","3479","","8512","","2965","10203"
"2021-02-21","15399","20435","","2038","2243","4537","","8996","18538","2423","3385","","","3551","3994","","6208","","51288","","","3413","","41642","","17596","9068","","","","","3482","","","3423","2965","10210"
"2021-02-22","15401","20437","","2040","2244","4537","8071","9003","","2424","3385","","2243","3551","3997","","6215","","51313","","","3415","4253","41654","1423","17600","9071","","","9763","1150","3482","","8515","","","10216"
"2021-02-23","15404","20437","","2047","2244","","","9008","","","3386","","","","4000","","6215","","51332","","","3416","","41666","","17603","9076","","","9764","1152","3484","1797","","3423","2966","10225"
"2021-02-24","15406","20439","","2048","","4538","8072","9013","","","3386","","","3552","4006","","","","51362","1886","","3418","","41685","","17606","9080","","","","1154","3492","","","","","10236"
"2021-02-25","15413","20444","","2054","","4539","8080","9015","18543","2425","","","","3554","4017","","","","51391","1886","5171","3419","4257","41698","1425","17610","9082","","","9766","1155","3496","","8515","","2968","10251"
"2021-02-26","15417","20445","","2063","2245","4541","8081","9019","18549","2425","3387","","","","4017","","6216","","51408","","5172","3421","","41711","1426","17670","9087","","","","1156","3499","1797","8518","3423","2968","10264"
"2021-02-27","15420","20447","","2064","2250","4541","8081","9022","18551","","3389","","","","4023","","6216","","51444","1886","5173","3422","","41725","1427","17679","9089","","","9767","","3501","","8518","3423","","10275"
"2021-02-28","15428","20449","","2069","","4545","8082","9024","18551","","3392","","","3555","4046","","6216","2723","51470","1887","5174","3423","4260","41743","","17702","9091","","","9768","","3510","1798","8520","","","10289"
"2021-03-01","15432","20456","","2074","2250","4545","8083","9031","","2426","3396","","","3555","4055","","6216","2725","51495","1887","5175","3424","4264","41764","1428","17715","9091","","","9768","1157","3511","1800","8521","","","10297"
"2021-03-02","15438","","","2078","2251","4551","8084","9032","18552","","","","","","","","","2727","51514","","","3424","4265","41778","1428","17729","9091","","","","1161","3524","1801","8521","3423","","10311"
"2021-03-03","15452","20457","","2083","2254","4560","8084","9040","18552","","3396","","2244","3557","4105","","6217","2732","51554","","5179","","4269","41797","","17740","9093","","","9769","1161","3540","","","3424","","10329"
"2021-03-04","15470","20457","","2099","","4563","8085","9047","18557","","3402","","","3557","4105","","6217","2733","51593","","5180","3425","4269","41814","","17751","9097","","","9769","1167","3542","","","3426","","10345"
"2021-03-05","15480","20464","","2106","2256","4564","8085","9055","18558","2427","3402","","2244","","4141","","6218","2735","51625","1891","","3428","","41824","","17760","9098","","","","1168","3554","","8525","3426","","10388"
"2021-03-06","15488","20465","","2114","2256","4565","8086","9065","18559","2428","3408","","2244","","4199","","6221","2744","51663","1892","","3431","4269","41849","","17773","9102","","","9770","1173","3566","","8525","3427","","10411"
"2021-03-07","15494","20468","","2117","2256","4568","8088","9077","18561","2428","3412","","2245","","4228","","6224","2746","51687","1893","","3442","","41866","1431","17787","9103","","","9773","1174","3576","1802","","3428","","10430"
"2021-03-08","15505","20469","","2130","2257","4584","8088","9086","18563","2431","3415","","","","4259","","6226","2750","51716","","","3444","4272","41877","","17797","9103","","","9775","","3582","","8527","","2970","10446"
"2021-03-09","15519","20471","","2138","2258","4584","8088","9093","18564","","3415","4070","","3561","4299","","6227","2752","51743","","","3445","4272","41888","1431","17808","9104","","","9775","1179","3589","","8529","","2971","10477"
"2021-03-10","15531","20471","","2148","2262","4589","","9106","18564","2432","3418","","2249","3561","4305","","6227","2756","51775","","5182","3450","4273","41905","","17832","9104","","","9778","1181","3597","","8532","3430","","10504"
"2021-03-11","15542","20472","","2162","2263","4592","8089","9130","18568","2434","3424","4074","","","4312","","6230","","51819","1894","5184","3452","","41919","1432","17848","9104","","","","1187","3605","","8535","","","10529"
"2021-03-12","15552","20474","","2173","2264","4594","","9148","18573","","3430","4075","","","4338","","6234","2765","51850","","5185","3459","4276","41946","","17874","9106","","","","1197","3617","1803","8538","","","10548"
"2021-03-13","15562","20483","","2182","2265","","","9160","","","3432","","","3561","","","6237","2768","51876","","5185","3460","","41960","1435","17910","9108","","","9783","1199","3639","","8540","","","10587"
