"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Gamla","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2020-11-09","","   .44 %","   .00 %","   .00 %","   .48 %","   .00 %","   .18 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .23 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-10","","   .88 %","   .00 %","  1.05 %","   .48 %","   .00 %","   .24 %","","   .00 %","  1.54 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-11","","  1.30 %","   .00 %","  1.05 %","   .24 %","   .00 %","   .30 %","","   .00 %","  1.54 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .45 %","","","   .00 %","   .00 %","   .00 %"
"2020-11-12","","  1.30 %","  2.00 %","  1.05 %","   .24 %","   .00 %","   .30 %","","   .00 %","  1.54 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .45 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-13","","  1.72 %","  2.00 %","  1.05 %","   .24 %","   .00 %","   .35 %","","   .00 %","  1.54 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","  4.00 %","","   .00 %","  1.33 %","   .83 %","   .56 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-14","","  1.28 %","","  1.05 %","   .00 %","   .00 %","   .23 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","","","","   .83 %","   .45 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-15","","   .84 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .23 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","  4.00 %","   .00 %","","  1.33 %","   .83 %","   .44 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-16","","   .42 %","  2.00 %","   .00 %","   .24 %","  2.22 %","   .17 %","","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","","  1.33 %","   .83 %","   .55 %","   .00 %","","   .00 %","","   .00 %"
"2020-11-17","","   .42 %","  2.00 %","   .00 %","   .24 %","  2.22 %","   .35 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .83 %","   .44 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-18","","   .00 %","   .00 %","  1.00 %","   .47 %","  2.22 %","   .29 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-19","","   .41 %","   .00 %","  1.00 %","   .71 %","","   .29 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .33 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-20","","   .41 %","   .00 %","  1.00 %","   .94 %","  2.22 %","   .23 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .22 %","   .00 %","","   .00 %","","   .00 %"
"2020-11-21","","   .41 %","","  1.00 %","   .70 %","  2.22 %","   .29 %","","   .00 %","   .00 %","  2.22 %"," 10.00 %","   .69 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .22 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-22","","   .81 %","","  1.00 %","   .93 %","   .00 %","   .11 %","","   .00 %","   .00 %","  2.22 %"," 10.00 %","  1.36 %"," 16.67 %","","   .00 %","","","","   .00 %","   .00 %","   .43 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-23","","   .81 %","   .00 %","   .00 %","   .91 %","   .00 %","   .11 %","","   .00 %","   .00 %","  2.22 %"," 10.00 %","  1.36 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.25 %","   .00 %","   .54 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-24","","   .79 %","   .00 %","   .00 %","   .68 %","   .00 %","   .06 %","","   .00 %","   .00 %","  2.22 %"," 10.00 %","  1.36 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .64 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-25","","   .79 %","   .00 %","   .95 %","   .45 %","   .00 %","   .06 %","","   .00 %","   .00 %","  2.22 %","   .00 %","  2.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .64 %","   .00 %","","   .00 %","   .00 %","   .54 %"
"2020-11-26","","  1.18 %","   .00 %","  1.86 %","   .45 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .53 %","   .00 %","","   .00 %","   .00 %","   .54 %"
"2020-11-27","","   .78 %","   .00 %","  1.86 %","   .22 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .32 %","   .00 %","","   .00 %","   .00 %","   .54 %"
"2020-11-28","","   .78 %","","  1.86 %","   .00 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","","   .65 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .31 %","   .00 %","","   .00 %","   .00 %","   .54 %"
"2020-11-29","","   .38 %","","  1.86 %","   .00 %","   .00 %","   .06 %","","   .00 %","","   .00 %","   .00 %","   .65 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .21 %","   .00 %","","   .00 %","   .00 %","   .54 %"
"2020-11-30","","   .38 %","","   .91 %","   .22 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-01","","   .75 %","   .00 %","   .00 %","   .44 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .10 %","","","  1.82 %","   .00 %","   .00 %"
"2020-12-26","","   .75 %","   .00 %","   .00 %","   .44 %","   .00 %","   .06 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .21 %","   .00 %","","  1.82 %","","   .00 %"
"2020-12-27","","   .75 %","   .00 %","   .00 %","   .66 %","","   .06 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .10 %","   .00 %","","  1.82 %","   .00 %","   .00 %"
"2020-12-28","","   .75 %","   .00 %","   .00 %","   .66 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .10 %","   .00 %","","  1.82 %","   .00 %","   .00 %"
"2020-12-29","","   .75 %","   .00 %","   .00 %","   .65 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  4.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","","  1.82 %","   .00 %","   .00 %"
"2020-12-30","","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .62 %","","  4.00 %","   .00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .62 %","","","   .00 %","   .00 %","   .00 %"
"2020-12-31","","   .36 %","   .00 %","   .00 %","   .43 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .61 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-01","","   .36 %","","   .00 %","   .22 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .62 %","   .00 %","  7.33 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .61 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-02","","   .36 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","","  2.00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","  1.18 %","   .80 %","   .61 %","   .00 %","","   .00 %","","   .00 %"
"2021-01-03","","   .36 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","","  2.00 %","","","  6.67 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .80 %","   .30 %","   .00 %","","   .00 %","","   .00 %"
"2021-01-04","","   .36 %","","   .00 %","   .21 %","   .00 %","   .00 %","","  2.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.18 %","   .80 %","   .20 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-05","","   .00 %","","   .00 %","   .21 %","   .00 %","   .00 %","","  2.00 %","   .00 %","   .00 %","  6.67 %","   .61 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","  1.18 %","   .80 %","   .20 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-06","","   .00 %","   .00 %","   .00 %","   .42 %","","   .00 %","","  2.00 %","   .00 %","   .00 %","  6.67 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.18 %","   .80 %","   .30 %","","","   .00 %","","   .00 %"
"2021-01-07","","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 11.67 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .30 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-08","","   .00 %","","   .00 %","   .42 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .61 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-09","","   .00 %","","   .00 %","   .63 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .61 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .40 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-10","","   .00 %","","   .00 %","   .83 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","  1.11 %","   .00 %","   .30 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-11","","   .36 %","","   .00 %","   .62 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  1.11 %","   .00 %","   .20 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-12","","   .36 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.11 %","   .00 %","   .20 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-13","","   .36 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.11 %","   .00 %","   .10 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-14","","   .36 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.11 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-15","","   .36 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .10 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-16","","   .00 %","","","   .00 %","   .00 %","   .06 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .10 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-17","","   .00 %","","","   .00 %","","   .06 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .10 %","","","   .00 %","","   .00 %"
"2021-01-18","","   .70 %","   .00 %","","   .20 %","","   .06 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .19 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-19","","   .70 %","   .00 %","","   .40 %","","   .06 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.05 %","   .00 %","   .29 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-20","","   .70 %","","","   .40 %","   .00 %","   .06 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.05 %","   .00 %","   .19 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-21","","   .70 %","   .00 %","","   .40 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.05 %","   .00 %","   .29 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-22","","   .70 %","","   .00 %","   .40 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","  2.05 %","   .00 %","   .39 %","","","","   .00 %","   .00 %"
"2021-01-23","","   .00 %","","","   .20 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","  2.05 %","   .00 %","   .38 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-24","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","  1.00 %","   .00 %","   .38 %","","","","","   .53 %"
"2021-01-25","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  1.00 %","   .00 %","   .48 %","   .00 %","","   .00 %","   .00 %","   .53 %"
"2021-01-26","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","","","","","","","","   .00 %","   .38 %","","","","   .00 %",""
"2021-01-27","","   .00 %","","   .00 %","   .20 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  1.00 %","   .00 %","   .38 %","","","","   .00 %","   .53 %"
"2021-01-28","","   .00 %","","   .00 %","   .39 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .47 %","","","   .00 %","","   .53 %"
"2021-01-29","","   .34 %","   .00 %","   .00 %","   .39 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .38 %","   .00 %","","","","   .53 %"
"2021-01-30","","   .34 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .37 %","   .00 %","","","   .00 %","   .00 %"
"2021-01-31","","   .67 %","","   .00 %","   .39 %","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","   .37 %","","","","",""
"2021-02-01","","   .67 %","","","   .20 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .37 %","","","","   .00 %",""
"2021-02-02","","   .67 %","","   .00 %","   .19 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .18 %","   .00 %","","   .00 %","  4.00 %","   .00 %"
"2021-02-03","","   .33 %","   .00 %","   .00 %","   .39 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","   .28 %","","","","","   .00 %"
"2021-02-04","","   .33 %","","   .00 %","   .39 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .18 %","","","","  4.00 %","   .00 %"
"2021-02-05","","   .00 %","","   .00 %","   .39 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .18 %","","","   .00 %","",""
"2021-02-06","","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .09 %","","","","  4.00 %",""
"2021-02-07","","   .00 %","","   .00 %","   .19 %","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .18 %","","","","",""
"2021-02-08","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","   .09 %","   .00 %","","","","   .00 %"
"2021-02-09","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","   .09 %","   .00 %","","","  4.00 %","   .00 %"
"2021-02-10","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .36 %","   .00 %","","","  4.00 %","   .00 %"
"2021-02-11","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .36 %","","","","   .00 %",""
"2021-02-12","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .27 %","","","","   .00 %","   .00 %"
"2021-02-13","","   .00 %","","   .00 %","   .19 %","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .27 %","","","","",""
"2021-02-14","","   .00 %","","   .00 %","   .38 %","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .27 %","","","","",""
"2021-02-15","","   .33 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","   .09 %","   .00 %","","","   .00 %",""
"2021-02-16","","   .33 %","","   .00 %","   .19 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .09 %","","","   .00 %","","   .00 %"
"2021-02-17","","   .33 %","","   .00 %","","","   .00 %","","","","   .00 %","","","","","","","","","","   .00 %","   .09 %","","","","   .00 %",""
"2021-02-18","","   .33 %","","   .00 %","   .19 %","","   .00 %","","","","","","","","","   .00 %","","","","   .00 %","","   .09 %","","","   .00 %","",""
"2021-02-19","","   .33 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .09 %","   .00 %","","","","   .00 %"
"2021-02-20","","   .00 %","","","  -.19 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-02-21","","   .00 %","","   .00 %","  -.19 %","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","","","   .09 %","","","   .00 %","",""
"2021-02-22","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .18 %","","","","","   .00 %"
"2021-02-23","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .18 %","","","","   .00 %",""
"2021-02-24","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .27 %","","","   .00 %","   .00 %",""
"2021-02-25","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .27 %","","","   .00 %","",""
"2021-02-26","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","","   .18 %","   .00 %","","","","   .00 %"
"2021-02-27","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","   .59 %","   .00 %","","","","","","","","   .09 %","   .00 %","","   .00 %","",""
"2021-02-28","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  1.82 %","","","   .00 %","   .59 %","","   .00 %","   .00 %","","","","","   .00 %","   .18 %","","","   .00 %","",""
"2021-03-01","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .09 %","","","","   .00 %","   .00 %"
"2021-03-02","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","","","","","","   .09 %","","","   .00 %","   .00 %",""
"2021-03-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","","","   .00 %","","","   .00 %","   .09 %","","","","",""
"2021-03-04","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .59 %","","","","","","","","   .00 %","   .18 %","   .00 %","","","","   .00 %"
"2021-03-05","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .59 %","","","","","","","","   .00 %","   .09 %","   .00 %","","","",""
"2021-03-06","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","   .59 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .09 %","","","   .00 %","   .00 %","   .00 %"
"2021-03-07","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","","","   .00 %","   .26 %","","","","","   .00 %"
"2021-03-08","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","","","","","   .00 %","   .26 %","","","","   .00 %",""
"2021-03-09","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .17 %","","","   .00 %","   .00 %",""
"2021-03-10","","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %","","","","   .00 %","   .00 %","","","","","   .17 %","","","","",""
"2021-03-11","","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .17 %","","","","","   .00 %"
"2021-03-12","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-03-13","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %",""
"2021-03-14","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","",""
"2021-03-15","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  1.82 %","","","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-03-16","","   .00 %","","","   .00 %","   .00 %","   .00 %","","  1.82 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","   .09 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-17","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .09 %","","","   .00 %","","   .00 %"
"2021-03-18","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .09 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-19","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  1.82 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .17 %","   .00 %","","","   .00 %",""
"2021-03-20","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .17 %","   .00 %","","","","   .00 %"
"2021-03-21","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","   .17 %","   .00 %","","","",""
"2021-03-22","","   .00 %","   .00 %","   .87 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .17 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-23","","   .00 %","","   .87 %","   .00 %","  2.00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .17 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-24","","   .00 %","","  1.70 %","   .00 %","  2.00 %","   .00 %","","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .17 %","   .00 %","","   .00 %","","   .00 %"
"2021-03-25","","   .00 %","","  1.70 %","   .00 %","  2.00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .17 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-26","","   .32 %","   .00 %","  1.70 %","   .00 %","  2.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .17 %","   .00 %","","   .00 %","","   .00 %"
