"date","Chhattisgarh/Balod","Chhattisgarh/Baloda Bazar","Chhattisgarh/Balrampur","Chhattisgarh/Bametara","Chhattisgarh/Bastar","Chhattisgarh/Bijapur","Chhattisgarh/Bilaspur","Chhattisgarh/Buxar","Chhattisgarh/Dakshin Bastar Dantewada","Chhattisgarh/Dhamtari","Chhattisgarh/Durg","Chhattisgarh/Gariaband","Chhattisgarh/Gaurela Pendra Marwahi","Chhattisgarh/Janjgir Champa","Chhattisgarh/Jashpur","Chhattisgarh/Kabeerdham","Chhattisgarh/Kondagaon","Chhattisgarh/Korba","Chhattisgarh/Koriya","Chhattisgarh/Mahasamund","Chhattisgarh/Mungeli","Chhattisgarh/Narayanpur","Chhattisgarh/Other State","Chhattisgarh/Raigarh","Chhattisgarh/Raipur","Chhattisgarh/Rajnandgaon","Chhattisgarh/Sukma","Chhattisgarh/Surajpur","Chhattisgarh/Surguja","Chhattisgarh/Unknown","Chhattisgarh/Uttar Bastar Kanker"
"2021-01-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","","   .00 %","  1.83 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  4.17 %","   .00 %","","   .00 %","   .14 %","   .64 %","   .00 %","   .00 %","  1.30 %","","   .00 %"
"2021-01-26","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .90 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","  4.55 %","","","  1.92 %","  1.12 %","   .14 %","   .00 %","","   .00 %","   .00 %","",""
"2021-01-27","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-28","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %",""," 12.50 %","   .00 %","  1.21 %","   .00 %","   .00 %","  3.78 %","   .00 %","  3.33 %","   .00 %","  2.08 %","   .00 %","   .86 %","   .00 %","   .00 %","","  1.47 %","  1.10 %","   .00 %","   .00 %","   .00 %"," -1.28 %","","   .00 %"
"2021-01-29","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," -5.56 %","   .89 %","  -.17 %","  4.08 %","","   .00 %","  3.57 %","   .00 %","  3.70 %","   .00 %","   .00 %","  2.56 %","   .00 %","","","   .00 %","  -.14 %","   .00 %","   .00 %","   .00 %","  1.30 %","","   .00 %"
"2021-01-30","   .00 %","   .00 %","","   .00 %","  1.30 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.02 %","   .00 %","   .83 %","   .00 %","   .00 %","","   .36 %","   .27 %","   .64 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-31","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  1.08 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-01","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .34 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .36 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","","   .00 %","   .88 %","  -.17 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","","  1.89 %","   .00 %","   .27 %","  -.63 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-03","  1.32 %","   .80 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .54 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-05","   .00 %","   .79 %","","  2.13 %","  1.28 %","","   .49 %","","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .36 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .35 %","   .27 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.00 %","   .00 %","   .00 %","","","","   .71 %","   .13 %","   .00 %","","   .00 %","   .00 %","","  1.82 %"
"2021-02-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .13 %","   .00 %","   .00 %","  2.78 %","   .00 %","","   .00 %"
"2021-02-09","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .64 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-10","   .00 %","  3.15 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .88 %","   .00 %","   .00 %","","  1.03 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  -.35 %","   .13 %","   .63 %","","  2.70 %","   .00 %","","   .00 %"
"2021-02-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.79 %"
"2021-02-12","  1.30 %","   .76 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .51 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-13","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .50 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-14","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .63 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .35 %","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-02-16","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .13 %","   .00 %","","  5.26 %","   .00 %","","   .00 %"
"2021-02-17","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .86 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-02-18","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-19","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","  4.00 %","   .00 %","","   .00 %","   .00 %","   .62 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .13 %","   .62 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-21","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .13 %","   .00 %","","   .00 %","  2.56 %","","   .00 %"
"2021-02-22","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","","   .00 %","","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .26 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-23","   .00 %","   .76 %","  8.33 %","   .00 %","  1.22 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-02-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","  1.75 %"
"2021-02-25","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .97 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .26 %","   .00 %","","   .00 %","   .00 %","","  1.72 %"
"2021-02-26","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","","   .00 %","","   .00 %","   .85 %","   .50 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-02-27","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .51 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-02-28","   .00 %","   .00 %","","   .00 %","  1.20 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .96 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .61 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .85 %","   .16 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","","  1.82 %","   .00 %","   .00 %","   .61 %","","  5.00 %","   .00 %","","   .00 %"
"2021-03-02","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.12 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  1.69 %"
"2021-03-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .49 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","","  1.79 %","   .00 %","   .00 %","   .00 %","","  2.38 %","   .00 %","","   .00 %"
"2021-03-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .95 %","   .00 %","   .00 %","   .00 %","","","   .35 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.94 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .13 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-07","","   .00 %","","","   .00 %","","   .00 %","","","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .13 %","   .61 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-09","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .49 %","","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  1.67 %"
"2021-03-10","   .00 %","   .75 %","   .00 %","   .00 %","  1.19 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .35 %","   .26 %","   .00 %","","   .00 %","   .00 %","","  1.64 %"
"2021-03-11","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .95 %","   .00 %","   .80 %","","","","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-03-12","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.72 %","   .35 %","   .13 %","   .00 %","","  2.33 %","   .00 %","","   .00 %"
"2021-03-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .97 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .35 %","   .26 %","   .60 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .16 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .34 %","   .13 %","   .00 %","","   .00 %","  1.25 %","","   .00 %"
"2021-03-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","  3.23 %","","  3.33 %","   .94 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","","   .00 %","  1.23 %","","   .00 %"
"2021-03-16","   .00 %","   .74 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .65 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .34 %","   .13 %","   .00 %","","   .00 %","  1.22 %","","   .00 %"
"2021-03-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .48 %","   .00 %","","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .38 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","","","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .34 %","   .51 %","   .60 %","","   .00 %","   .00 %","","   .00 %"
"2021-03-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .83 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .63 %","   .00 %","","   .00 %","  1.20 %","","   .00 %"
"2021-03-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","  1.19 %","","  1.61 %"
"2021-03-22","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  -.83 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.59 %"
"2021-03-23","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","","   .00 %","  1.13 %","   .60 %","   .00 %","  2.27 %","  1.18 %","","   .00 %"
"2021-03-24","   .00 %","  1.45 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .48 %","","   .00 %","   .00 %","  1.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .78 %","   .00 %","   .00 %","   .00 %","   .34 %","  1.24 %","   .00 %","   .00 %","   .00 %","  2.33 %","","   .00 %"
"2021-03-25","   .00 %","   .71 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .61 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .34 %","   .37 %","  1.18 %","   .00 %","  2.22 %","   .00 %","","   .00 %"
"2021-03-26","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .48 %","","   .00 %","   .00 %","  1.05 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","  1.75 %","   .00 %","  4.35 %"," -3.41 %","","   .00 %"
"2021-03-27","   .00 %","  1.42 %","   .00 %","   .00 %","  1.18 %","","   .00 %","","   .00 %","   .83 %","   .45 %","   .00 %","   .00 %","   .00 %","  3.03 %","  1.61 %","   .00 %","   .92 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","","   .00 %"
"2021-03-28","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","   .47 %","","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","","  2.08 %","   .00 %","","   .00 %"
"2021-03-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .47 %","","   .00 %","  1.65 %","   .88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .60 %","  1.72 %","","   .00 %","  1.15 %","","  1.56 %"
"2021-03-30","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","","   .00 %","   .81 %","  1.32 %","  1.79 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","","   .00 %","  1.78 %","   .56 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-03-31","  1.23 %","   .70 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .47 %","","   .00 %","  3.23 %","  2.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","  2.86 %","  2.22 %","   .00 %","   .00 %","","   .68 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-04-01","   .00 %","  1.39 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .78 %","  1.98 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.59 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","  1.69 %","   .00 %","  1.04 %","   .00 %","   .00 %","  2.04 %","  1.14 %","","   .00 %"
"2021-04-02","  2.44 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .93 %","","   .00 %","   .78 %","  1.66 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","  2.14 %","  3.57 %","   .00 %","   .00 %","   .00 %","  1.83 %","  1.12 %","   .00 %","   .00 %","   .00 %","","  1.54 %"
"2021-04-03","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","","   .00 %","   .77 %","  2.05 %","  1.72 %","   .00 %","   .50 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.10 %","   .00 %","   .00 %","  1.67 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","  1.12 %","","   .00 %"
"2021-04-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %","","   .00 %","  1.53 %","  1.87 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-04-05","  1.18 %","  1.37 %","  5.88 %","  1.72 %","   .00 %","   .00 %","   .45 %","","   .00 %","   .75 %","  1.05 %","  1.69 %","   .00 %","   .49 %","   .00 %","  1.56 %","   .00 %","   .88 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-04-06","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","","   .00 %","  3.73 %","  1.17 %","  3.33 %","   .00 %","   .49 %","   .00 %","  1.54 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","  1.65 %","   .00 %","   .00 %","  2.22 %","","  1.52 %"
"2021-04-07","   .00 %","   .00 %","   .00 %","  6.78 %","   .00 %","   .00 %","  3.14 %","","   .00 %","   .72 %","   .77 %","  4.84 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","  2.81 %","   .54 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-04-08","  2.33 %","  1.34 %","  5.56 %","  1.59 %","  1.16 %","   .00 %","   .43 %","","   .00 %","   .00 %","  3.06 %","  1.54 %","   .00 %","   .97 %","  2.63 %","  2.99 %","   .00 %","  1.71 %","   .00 %","  2.04 %","   .00 %","   .00 %","  1.64 %","   .67 %","  4.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-04-09","   .00 %","   .66 %","  5.26 %","   .00 %","   .00 %","   .00 %","  1.30 %","","   .00 %","  1.43 %","  3.46 %","  3.03 %","   .00 %","  1.44 %","  5.13 %","  1.45 %","   .00 %","  3.36 %","   .00 %","  1.33 %","   .00 %","   .00 %","  3.23 %","   .00 %","  3.38 %","  2.15 %","   .00 %","   .00 %","  1.09 %","","   .00 %"
"2021-04-10","   .00 %","  1.97 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .85 %","","   .00 %","  2.82 %","  3.94 %","  4.41 %","   .00 %","   .00 %","  4.88 %","   .00 %","  6.06 %","   .81 %","   .00 %","  1.97 %","  6.90 %","   .00 %","   .00 %","   .33 %","  4.11 %"," 10.53 %","   .00 %","   .00 %","  1.08 %","","   .00 %"
"2021-04-11","   .00 %","   .65 %","  5.00 %","  1.52 %","   .00 %","   .00 %","   .85 %","","   .00 %","  2.74 %","  4.14 %","  1.41 %","   .00 %","   .00 %","  2.33 %","  8.57 %","  2.86 %","  2.42 %","   .00 %","  2.58 %","   .00 %","   .00 %","  4.69 %","   .99 %","  4.30 %","  2.38 %","   .00 %","   .00 %","   .00 %","","  2.99 %"
