"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2020-11-13","","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.17 %","   .55 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-14","","   .00 %","","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-15","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .55 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-16","","   .00 %","   .00 %","   .00 %","  1.19 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.09 %","   .00 %","","   .00 %","","   .00 %"
"2020-11-17","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-18","","   .00 %","   .00 %","  5.00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-19","","  2.04 %","   .00 %","   .00 %","  1.16 %","","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-20","","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"
"2020-11-21","","   .00 %","","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  3.45 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.08 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-22","","  2.00 %","","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","  1.07 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-23","","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.25 %","   .00 %","   .53 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-24","","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-25","","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.70 %"
"2020-11-26","","  1.92 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-27","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-28","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .52 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-29","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-30","","   .00 %","","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-01","","  3.77 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","  9.09 %","   .00 %","   .00 %"
"2020-12-26","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","   .52 %","   .00 %","","   .00 %","","   .00 %"
"2020-12-27","","   .00 %","   .00 %","   .00 %","  1.09 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-28","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-29","","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-30","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.02 %","","","   .00 %","   .00 %","   .00 %"
"2020-12-31","","  1.82 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-01","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-02","","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.88 %","  4.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"
"2021-01-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"
"2021-01-04","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-05","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-06","","   .00 %","   .00 %","   .00 %","  1.05 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","","","   .00 %","","   .00 %"
"2021-01-07","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-08","","   .00 %","","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-09","","   .00 %","","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .49 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-10","","   .00 %","","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","  5.56 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-11","","  1.79 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-12","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-13","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-14","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-15","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .49 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-16","","   .00 %","","","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-17","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"
"2021-01-18","","  3.51 %","   .00 %","","  1.01 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .49 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-19","","   .00 %","   .00 %","","  1.00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.26 %","   .00 %","   .48 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-20","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-21","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .48 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-22","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","  5.00 %","   .00 %","   .48 %","","","","   .00 %","   .00 %"
"2021-01-23","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .48 %","","","   .00 %","   .00 %","   .00 %"
"2021-01-24","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .47 %","","","","","  2.63 %"
"2021-01-25","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .47 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-01-26","","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-01-27","","   .00 %","","   .00 %","   .99 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .47 %","","","","   .00 %","   .00 %"
"2021-01-28","","   .00 %","","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .93 %","","","   .00 %","","   .00 %"
"2021-01-29","","  1.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %"
"2021-01-30","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .46 %","   .00 %","","","   .00 %","   .00 %"
"2021-01-31","","  1.67 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","   .00 %","","","","",""
"2021-02-01","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .46 %","","","","   .00 %",""
"2021-02-02","","   .00 %","","   .00 %","   .97 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %"
"2021-02-03","","   .00 %","   .00 %","   .00 %","   .96 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","   .46 %","","","","","   .00 %"
"2021-02-04","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %"
"2021-02-05","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","",""
"2021-02-06","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %",""
"2021-02-07","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .46 %","","","","",""
"2021-02-08","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","","","","   .00 %"
"2021-02-09","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2021-02-10","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.36 %","   .00 %","","","   .00 %","   .00 %"
"2021-02-11","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %",""
"2021-02-12","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %"
"2021-02-13","","   .00 %","","   .00 %","   .95 %","","   .00 %","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","",""
"2021-02-14","","   .00 %","","   .00 %","   .94 %","","   .00 %","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","",""
"2021-02-15","","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","   .45 %","   .00 %","","","   .00 %",""
"2021-02-16","","   .00 %","","   .00 %","  -.93 %","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","","   .00 %"
"2021-02-17","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %",""
"2021-02-18","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","",""
"2021-02-19","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2021-02-20","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-02-21","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","","   .00 %","","","","","","   .45 %","","","   .00 %","",""
"2021-02-22","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .44 %","","","","","   .00 %"
"2021-02-23","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-02-24","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","   .44 %","","","   .00 %","   .00 %",""
"2021-02-25","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","",""
"2021-02-26","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %"
"2021-02-27","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","  2.94 %","   .00 %","","","","","","","","   .00 %","   .00 %","","   .00 %","",""
"2021-02-28","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.09 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .44 %","","","   .00 %","",""
"2021-03-01","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %"
"2021-03-02","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %",""
"2021-03-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","","",""
"2021-03-04","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","","","","","   .00 %","   .44 %","   .00 %","","","","   .00 %"
"2021-03-05","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","   .00 %","   .00 %","","","",""
"2021-03-06","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-03-07","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","","","","","","   .00 %","   .87 %","","","","","   .00 %"
"2021-03-08","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-03-09","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %",""
"2021-03-10","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","","","","   .00 %","","","","",""
"2021-03-11","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %"
"2021-03-12","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %",""
"2021-03-13","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %",""
"2021-03-14","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","",""
"2021-03-15","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-03-16","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","   .43 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-17","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","","   .00 %"
"2021-03-18","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-19","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .43 %","   .00 %","","","   .00 %",""
"2021-03-20","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %"
"2021-03-21","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","   .43 %","   .00 %","","","",""
"2021-03-22","","   .00 %","   .00 %","  4.35 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-23","","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-24","","   .00 %","","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .43 %","   .00 %","","   .00 %","","   .00 %"
"2021-03-25","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-03-26","","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .43 %","   .00 %","","   .00 %","","   .00 %"
"2021-03-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .42 %"," 22.22 %","","   .00 %","   .00 %","   .00 %"
"2021-03-28","","   .00 %","","   .00 %","   .94 %","   .00 %","   .28 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-29","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-30","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.26 %","   .00 %","","","   .00 %","   .00 %"
"2021-03-31","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2021-04-01","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
