"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2020-11-06","   .89 %","  1.61 %","   .00 %","   .78 %","   .00 %","","   .90 %","   .00 %","","  5.41 %","   .00 %","  2.33 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.96 %","  7.89 %","  1.25 %","   .00 %","  1.92 %","  1.85 %"
"2020-11-07","   .00 %","  4.76 %","   .00 %","   .77 %","  3.12 %","","   .45 %","  4.23 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %"
"2020-11-08","   .00 %","  4.55 %","   .00 %","   .38 %","   .00 %","","   .89 %","  2.70 %","","   .00 %","  1.75 %","   .00 %","   .85 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %"
"2020-11-09","   .00 %","   .00 %"," 12.50 %","   .00 %","  4.55 %","","   .44 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %"
"2020-11-10","   .00 %","  4.35 %","   .00 %","  1.53 %","  2.90 %","","  1.32 %","   .00 %","","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %"
"2020-11-11","   .00 %","  1.39 %","   .00 %","   .00 %","  5.63 %","","   .87 %","  2.63 %","","   .00 %","  3.39 %","  2.27 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","  3.45 %","   .00 %","   .00 %"
"2020-11-12","   .00 %","  2.74 %","   .00 %","  1.50 %","   .00 %","","  1.29 %","  5.13 %","","  2.56 %","  3.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %"
"2020-11-13","   .00 %","   .00 %","   .00 %","   .74 %","  2.67 %","","  1.27 %","  6.10 %","","  2.50 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.80 %","  9.76 %","   .00 %","  1.10 %","   .00 %","   .00 %"
"2020-11-14","   .00 %","  2.67 %","   .00 %","   .74 %","   .00 %","","   .42 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-11-15","   .00 %","  3.90 %","   .00 %","   .73 %","   .00 %","","   .42 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","  1.89 %","   .00 %"
"2020-11-16","   .00 %","  5.00 %","   .00 %","   .00 %","  2.60 %","","  1.24 %","  4.02 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %"
"2020-11-17","   .88 %","   .00 %","   .00 %","  1.45 %","  1.27 %","","  1.23 %","  2.76 %","","   .00 %","   .00 %","   .00 %","   .82 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %"
"2020-11-18","   .00 %","   .00 %","   .00 %","   .71 %","  6.25 %","","  1.21 %","  3.76 %","","   .00 %","  1.59 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .84 %","  2.65 %","  6.67 %","  3.33 %","   .00 %","  1.82 %","   .00 %"
"2020-11-19","   .88 %","  2.38 %","   .00 %","  1.06 %","   .00 %","","  1.20 %","  2.07 %","","   .00 %","  1.56 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","  4.17 %","   .00 %","  2.15 %","   .00 %","   .00 %"
"2020-11-20","   .87 %","   .00 %","   .00 %","  1.75 %","  2.35 %","","  1.19 %","  1.02 %","","  7.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.30 %","  2.11 %","   .00 %","   .00 %"
"2020-11-21","   .00 %","  4.65 %"," 22.22 %","  1.72 %","  2.30 %","","  1.17 %","  1.51 %","","  4.55 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.06 %","  1.03 %","   .00 %","   .00 %"
"2020-11-22","   .86 %","  3.33 %","   .00 %","   .68 %","   .00 %","","  1.54 %","  1.98 %","","  4.35 %","  1.52 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.04 %","  1.02 %","  3.57 %","   .00 %"
"2020-11-23","  1.71 %","  1.08 %","   .00 %","  1.01 %","  2.25 %","","  1.14 %","  1.46 %","","   .00 %","  1.49 %","   .00 %","  1.63 %","   .92 %"," 11.11 %","   .00 %","   .00 %","   .83 %","   .00 %","  3.85 %","  2.91 %","  1.01 %","  3.45 %","   .00 %"
"2020-11-24","   .00 %","  2.13 %"," 18.18 %","  1.67 %","  2.20 %","","  1.13 %","  1.91 %","","  4.17 %","  1.47 %","   .00 %","   .80 %","   .00 %","   .00 %","  3.70 %","   .00 %","  1.64 %","   .00 %","   .00 %","  2.83 %","  2.00 %","  1.67 %","  1.80 %"
"2020-11-25","   .84 %","  5.21 %","  7.69 %","  1.97 %","  3.23 %","","  1.12 %","  1.41 %","","   .00 %","  1.45 %","   .00 %","   .79 %","   .91 %","   .00 %","   .00 %","   .00 %","   .81 %","  5.17 %","  3.70 %","  4.59 %","  1.96 %","   .00 %","   .88 %"
"2020-11-26","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %","","   .74 %","  1.39 %","","  6.00 %","  2.86 %","   .00 %","   .79 %","  1.80 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","  3.57 %","  2.63 %","   .00 %","   .00 %","   .00 %"
"2020-11-27","   .83 %","  1.98 %","   .00 %","  1.58 %","  3.12 %","","  1.46 %","  1.37 %","","  1.89 %","  2.78 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .96 %","  3.28 %","   .00 %"
"2020-11-28","   .00 %","  4.85 %","   .00 %","  1.56 %","   .00 %","","  1.80 %","  2.25 %","","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  1.65 %","  1.90 %","  1.59 %","  1.75 %"
"2020-11-29","   .00 %","  1.85 %","   .00 %","  2.15 %","   .00 %","","  1.77 %","  2.64 %","","   .00 %","   .00 %","   .00 %","  1.56 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .93 %","   .00 %","   .00 %"
"2020-11-30","   .83 %","  3.64 %","   .00 %","  2.40 %","  1.01 %","","  1.39 %","  1.72 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.46 %","   .00 %","  1.60 %","   .00 %","   .00 %","   .00 %"
"2020-12-01","  1.64 %","  1.75 %"," 14.29 %","  1.47 %","   .00 %","","  1.71 %","  1.69 %","","  1.82 %","   .00 %","   .00 %","  2.31 %","   .87 %"," 10.00 %","  3.57 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-12-26","   .00 %","  1.72 %","   .00 %","   .29 %","  1.00 %","","   .34 %","   .00 %","","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %"
"2020-12-27","   .81 %","   .00 %","  6.25 %","   .29 %","   .00 %","","   .00 %","   .83 %","","  1.75 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %"
"2020-12-28","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","","   .00 %","   .00 %","","  1.72 %","   .00 %","   .00 %","   .75 %","   .85 %","   .00 %","   .00 %","  4.76 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-12-29","   .80 %","   .00 %","  5.88 %","   .00 %","   .00 %","","   .34 %","   .41 %","","  1.69 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .93 %","   .00 %","   .85 %"
"2020-12-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .41 %","","  1.67 %","   .00 %","  2.22 %","   .00 %","   .83 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .84 %"
"2020-12-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .82 %","","  1.64 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-01","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","","   .00 %","   .00 %","","  1.61 %","   .00 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","  3.28 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-02","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %"
"2021-01-03","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-04","   .00 %","   .00 %","  5.56 %","   .28 %","   .98 %","","   .33 %","   .00 %","","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %"
"2021-01-05","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","  1.56 %","   .00 %","   .00 %","   .74 %","   .82 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-06","   .00 %","   .84 %","   .00 %","   .28 %","   .00 %","","   .33 %","   .00 %","","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.08 %","   .82 %"
"2021-01-07","   .00 %","","   .00 %","   .28 %","   .00 %","","   .33 %","   .40 %","","   .00 %","  1.33 %","   .00 %","   .74 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-08","   .00 %","","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","  1.54 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-09","   .00 %","","   .00 %","   .00 %","   .00 %","","   .33 %","   .00 %","","  1.52 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .92 %","   .00 %","   .81 %"
"2021-01-10","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .40 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-11","   .00 %","","   .00 %","   .00 %","   .00 %","","   .33 %","   .00 %","","  1.49 %","  1.30 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %"
"2021-01-12","   .00 %","","   .00 %","   .00 %","   .00 %","","   .33 %","   .00 %","","  1.47 %","","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  4.35 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.99 %","   .81 %"
"2021-01-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %"
"2021-01-14","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","  1.45 %","   .00 %","   .00 %","   .72 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %"
"2021-01-15","   .00 %","   .00 %","","   .28 %","   .00 %","","   .00 %","   .40 %","","  1.43 %","   .00 %","  2.13 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .79 %"
"2021-01-16","   .79 %","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %"
"2021-01-17","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .40 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %"
"2021-01-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","  1.59 %","   .77 %","   .00 %","   .00 %","   .00 %"
"2021-01-20","   .00 %","   .00 %","","   .00 %","","","   .33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %"
"2021-01-21","   .00 %","   .00 %","","   .28 %","   .00 %","","   .33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-22","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","  1.41 %","   .00 %","  4.08 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %"
"2021-01-23","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %"
"2021-01-24","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-25","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .78 %","   .00 %","","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %"
"2021-01-26","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-28","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-29","   .00 %","","   .00 %","   .28 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-01-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .32 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-01","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .40 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.50 %"
"2021-02-02","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-03","   .00 %","   .82 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-04","   .00 %","   .00 %","","   .28 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .74 %"
"2021-02-05","   .00 %","   .00 %","","   .00 %","","","   .32 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-06","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"
"2021-02-07","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","   .00 %"
"2021-02-08","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","","  1.53 %","   .00 %","   .00 %","   .00 %"
"2021-02-10","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-02-11","   .00 %","   .00 %","","   .00 %","   .00 %","","   .32 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-12","   .00 %","   .00 %","","   .00 %","   .97 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-13","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .40 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","  2.26 %","   .00 %","","   .00 %"
"2021-02-14","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-15","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-16","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .75 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-17","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .40 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-18","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .75 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-19","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2021-02-20","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-21","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-02-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-23","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-25","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2021-02-26","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","  1.96 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-02-27","   .79 %","   .00 %","","   .00 %","","","   .32 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2021-02-28","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .74 %"
"2021-03-01","   .00 %","","   .00 %","   .28 %","   .00 %","","   .00 %","   .39 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-02","   .00 %","","   .00 %","   .00 %","   .00 %","","   .32 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .78 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-03","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-05","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .73 %"
"2021-03-06","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","","   .00 %","   .39 %","","   .00 %","","   .00 %","   .70 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-07","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-08","   .00 %","   .00 %","","   .27 %","   .00 %","","   .00 %","   .39 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-09","   .78 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .39 %","","   .00 %","   .00 %","  1.92 %","   .00 %","   .77 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2021-03-10","   .00 %","   .00 %","","   .00 %","   .00 %","","   .32 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
