"date","Louisiana/Acadia","Louisiana/Allen","Louisiana/Ascension","Louisiana/Assumption","Louisiana/Avoyelles","Louisiana/Beauregard","Louisiana/Bienville","Louisiana/Bossier","Louisiana/Caddo","Louisiana/Calcasieu","Louisiana/Caldwell","Louisiana/Cameron","Louisiana/Catahoula","Louisiana/Claiborne","Louisiana/Concordia","Louisiana/De Soto","Louisiana/East Baton Rouge","Louisiana/East Carroll","Louisiana/East Feliciana","Louisiana/Evangeline","Louisiana/Franklin","Louisiana/Grant","Louisiana/Iberia","Louisiana/Iberville","Louisiana/Jackson","Louisiana/Jefferson","Louisiana/Jefferson Davis","Louisiana/LaSalle","Louisiana/Lafayette","Louisiana/Lafourche","Louisiana/Lincoln","Louisiana/Livingston","Louisiana/Madison","Louisiana/Morehouse","Louisiana/Natchitoches","Louisiana/Orleans","Louisiana/Ouachita","Louisiana/Out of LA","Louisiana/Plaquemines","Louisiana/Pointe Coupee","Louisiana/Rapides","Louisiana/Red River","Louisiana/Richland","Louisiana/Sabine","Louisiana/St. Bernard","Louisiana/St. Charles","Louisiana/St. Helena","Louisiana/St. James","Louisiana/St. John the Baptist","Louisiana/St. Landry","Louisiana/St. Martin","Louisiana/St. Mary","Louisiana/St. Tammany","Louisiana/Tangipahoa","Louisiana/Tensas","Louisiana/Terrebonne","Louisiana/Unassigned","Louisiana/Union","Louisiana/Vermilion","Louisiana/Vernon","Louisiana/Washington","Louisiana/Webster","Louisiana/West Baton Rouge","Louisiana/West Carroll","Louisiana/West Feliciana","Louisiana/Winn"
"2020-06-21","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","  3.33 %","  1.63 %","   .00 %","   .55 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .62 %","  1.54 %","  1.11 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .27 %","  1.64 %","","   .00 %","  1.60 %","  2.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .48 %","   .00 %","   .00 %","  1.21 %","   .12 %","   .00 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .47 %","  3.00 %","  -.65 %","   .00 %","   .00 %","  5.00 %"
"2020-06-22","  1.25 %","   .00 %","   .00 %","   .00 %","  2.00 %","  3.33 %","  1.63 %","   .00 %","   .55 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .21 %","   .00 %","   .00 %","   .62 %","  1.28 %","   .06 %","  1.77 %","   .00 %","  3.33 %","   .00 %","   .23 %","   .30 %","","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .68 %","   .18 %","   .00 %","   .00 %"," 11.67 %","   .47 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-23","  1.25 %","   .00 %","   .00 %","   .00 %","  2.00 %","  3.33 %","  1.63 %","   .00 %","   .55 %","   .38 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.18 %","   .38 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .30 %","   .00 %","   .00 %","  2.44 %","  1.28 %","   .06 %","  1.77 %","   .00 %","  3.33 %","  1.54 %","   .23 %","   .90 %","","   .00 %","   .00 %","  2.44 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .73 %"," -1.43 %","   .57 %","   .24 %","   .00 %","   .00 %","   .68 %","   .18 %","  1.00 %","   .00 %"," 15.67 %","   .92 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-24","  1.84 %","   .00 %","   .00 %","   .00 %","  2.00 %","  2.86 %","   .80 %","   .00 %","   .81 %","   .76 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.18 %","   .30 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .21 %","   .00 %","   .00 %","  2.44 %","   .00 %"," -1.05 %","  1.16 %","   .00 %","  3.33 %","  1.54 %","   .11 %","  1.48 %","","   .00 %","   .00 %","  2.77 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .73 %"," -1.43 %","  1.13 %","   .24 %","   .48 %","   .00 %","   .34 %","   .18 %","  2.90 %","   .00 %","  9.00 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","  1.84 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .62 %","   .38 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.18 %","   .23 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","  1.33 %","   .13 %","   .00 %","   .00 %","  2.37 %","   .48 %"," -1.05 %","   .57 %","   .00 %","  3.33 %","  1.54 %","   .00 %","  1.76 %","","   .00 %","   .00 %","  2.30 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .24 %","   .73 %"," -1.43 %","  1.13 %","   .24 %","   .48 %","   .00 %","   .00 %","   .18 %","  2.90 %","   .00 %","  9.00 %","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-26","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .71 %","   .80 %","   .38 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","  1.33 %","   .17 %","  2.86 %","   .00 %","  4.54 %","   .48 %"," -1.05 %","  1.13 %","   .00 %","  6.19 %","  1.54 %","   .04 %","  1.76 %","","   .00 %","   .00 %","  2.66 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .24 %","   .73 %"," -1.43 %","  1.67 %","   .35 %","   .48 %","   .00 %","   .00 %","   .18 %","  3.77 %","   .00 %"," 12.33 %","   .90 %","  2.22 %","   .00 %"," 13.33 %","   .00 %","   .00 %"
"2020-06-27","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .71 %","   .80 %","   .38 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .17 %","  2.86 %","   .00 %","  4.54 %","   .48 %","   .00 %","   .56 %","   .00 %","  2.86 %","  1.54 %","   .04 %","  1.46 %","","   .00 %","   .00 %","  2.26 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .24 %","   .73 %"," -1.43 %","  1.67 %","   .12 %","   .48 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","  7.33 %","   .90 %","  2.22 %","   .00 %"," 13.33 %","   .00 %","   .00 %"
"2020-06-28","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .71 %","   .80 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .17 %","  2.86 %","   .00 %","  2.72 %","   .72 %","   .00 %","   .56 %","   .00 %","  2.86 %","   .00 %","   .08 %","  1.14 %","","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","  1.10 %","   .23 %","   .48 %","   .00 %","   .33 %","   .00 %","  2.77 %","  4.00 %","  3.33 %","   .44 %","  2.22 %","   .00 %"," 13.33 %","   .00 %","   .00 %"
"2020-06-29","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .17 %","  2.86 %","   .00 %","  2.72 %","   .72 %","   .00 %","   .56 %","   .00 %","  2.86 %","   .00 %","   .11 %","   .56 %","","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .35 %","   .00 %","   .00 %","   .33 %","  -.88 %","   .87 %","  4.00 %","  3.33 %","   .44 %","  2.22 %","   .00 %"," 13.33 %","   .00 %","   .00 %"
"2020-06-30","   .59 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","  1.40 %","   .43 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .17 %","  5.36 %","   .00 %","  2.65 %","   .47 %","   .00 %","   .56 %","   .00 %","  2.86 %","   .00 %","   .19 %","   .55 %","","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .54 %","   .35 %","   .00 %","   .00 %","   .33 %","  -.88 %","   .87 %","  4.00 %","  6.19 %","   .44 %","  4.22 %","   .00 %"," 13.33 %","   .00 %","   .00 %"
"2020-07-01","   .57 %","   .00 %","   .00 %","  1.43 %","  5.17 %","   .00 %","   .77 %","  1.36 %","   .26 %","  1.85 %","   .00 %","   .00 %","   .00 %"," -1.82 %","  4.00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .17 %","  2.50 %","   .00 %","  1.92 %","   .93 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .15 %","   .82 %","","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .23 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .33 %","  -.88 %","   .00 %","  4.00 %","  2.86 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-02","   .57 %","  2.00 %","   .00 %","  1.43 %","  5.17 %","  2.50 %","   .77 %","  2.00 %","   .26 %","  1.85 %","   .00 %","   .00 %","   .00 %"," -1.82 %","  4.00 %","  1.11 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","  2.50 %","   .00 %","  2.36 %","   .93 %","  1.11 %","   .54 %","   .00 %","  2.50 %","   .00 %","   .15 %","  1.62 %","","   .00 %","   .74 %","  2.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .23 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .33 %","  -.88 %","   .00 %","  4.00 %","  2.86 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-03","  1.65 %","  2.00 %","   .00 %","  1.43 %","  5.17 %","  2.50 %","   .77 %","  2.63 %","   .94 %","  1.85 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","  1.11 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","  2.50 %","   .00 %","  2.80 %","   .69 %","  1.11 %","   .54 %","   .00 %","  4.72 %","   .00 %","   .11 %","  1.86 %","","   .00 %","   .74 %","  2.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .23 %","   .00 %","  1.54 %","   .00 %","   .46 %","   .00 %","   .00 %","   .00 %","  -.88 %","   .00 %","   .00 %","  2.86 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-04","  1.10 %","  2.00 %","   .00 %","  1.43 %","  5.17 %","  2.50 %","   .77 %","  2.63 %","   .94 %","  1.85 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","  1.11 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","  2.50 %","   .00 %","  2.80 %","   .69 %","  1.11 %","   .54 %","   .00 %","  4.72 %","   .00 %","   .08 %","  1.86 %","","   .00 %","   .74 %","  2.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .23 %","   .00 %","  1.54 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05","  2.15 %","  2.00 %","   .00 %","  1.43 %","  1.54 %","  2.50 %","  1.51 %","  3.15 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","  1.11 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","  2.73 %","   .68 %","  1.11 %","   .54 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","  1.58 %","","   .00 %","   .74 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .82 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .43 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-06","  2.59 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .74 %","  2.48 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","  1.30 %","   .22 %","  1.11 %","   .53 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","  1.31 %","","   .00 %","   .74 %","  1.88 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .43 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","  3.07 %","   .00 %","   .34 %","   .00 %","  1.43 %","   .00 %","   .74 %","  2.41 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.34 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .86 %","   .22 %","   .00 %","   .53 %"," 10.00 %","  2.22 %","   .00 %","   .07 %","   .51 %","","   .00 %","   .00 %","  2.09 %","  2.50 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .53 %","   .68 %","   .00 %","   .00 %","   .66 %","   .00 %","  2.40 %","   .00 %","  2.50 %","   .43 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","  2.45 %","   .00 %","   .68 %","   .00 %","  1.43 %","   .00 %","   .74 %","  1.78 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.34 %","   .00 %","   .00 %","   .08 %","  2.22 %","   .00 %","  1.26 %","   .22 %","   .00 %","  1.04 %"," 10.00 %","   .00 %","   .00 %","   .07 %","   .50 %","","   .00 %","   .00 %","  2.61 %","  2.50 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .70 %","  -.71 %","   .53 %","   .34 %","   .00 %","   .00 %","   .66 %","   .00 %","  2.40 %","   .00 %","  2.50 %","   .86 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","  2.45 %","  1.82 %","   .68 %","  1.33 %","  2.76 %","   .00 %","   .74 %","  1.78 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.77 %","   .00 %","   .00 %","   .12 %","  4.22 %","   .00 %","  1.26 %","   .22 %","   .00 %","  1.04 %"," 10.00 %","   .00 %","   .00 %","   .19 %","   .99 %","","   .00 %","   .00 %","  2.88 %","  2.50 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .70 %","  -.71 %","   .53 %","   .56 %","   .00 %","   .00 %","   .66 %","   .00 %","  2.40 %","   .00 %","  2.50 %","   .86 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"
"2020-07-10","  1.94 %","  1.82 %","  1.68 %","  1.33 %","  2.76 %","   .00 %","   .00 %","  1.13 %","   .33 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.05 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.19 %","   .00 %","   .00 %","   .12 %","  4.22 %","   .00 %","  1.23 %","   .00 %","   .00 %","  1.04 %","  6.67 %","   .00 %","   .00 %","   .26 %","  1.23 %","","   .00 %","   .00 %","  3.36 %","  2.50 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .70 %","   .00 %","   .53 %","   .67 %","   .47 %","   .00 %","  1.29 %","   .00 %","  1.57 %","   .00 %","  2.50 %","   .84 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"
"2020-07-11","  1.40 %","  1.82 %","  1.68 %","  1.33 %","  2.76 %","   .00 %","   .00 %","  1.67 %","   .33 %","  3.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.05 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.55 %","   .00 %","  1.25 %","   .16 %","  6.04 %","   .00 %","  1.63 %","   .22 %","   .00 %","   .51 %","  6.67 %","   .00 %","   .00 %","   .22 %","  1.46 %","","  1.18 %","   .00 %","  3.07 %","  2.50 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .69 %","   .00 %","   .70 %","   .00 %","   .53 %","   .66 %","   .47 %","   .00 %","  1.60 %","   .00 %","  1.51 %","  3.33 %","  2.50 %","   .84 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"
"2020-07-12","   .92 %","  1.82 %","  1.34 %","  1.33 %","  2.58 %","   .00 %","   .00 %","  1.62 %","   .33 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.05 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","  1.25 %","   .20 %","  7.71 %","   .00 %","  2.39 %","   .22 %","   .00 %","   .51 %","  6.67 %","   .00 %","   .00 %","   .15 %","  1.46 %","","  1.18 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .69 %","   .00 %","   .70 %","   .00 %","   .00 %","   .66 %","   .47 %","   .00 %","   .94 %","   .00 %","   .74 %","  3.33 %","   .00 %","  1.66 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"
"2020-07-13","   .45 %","  1.82 %","  1.32 %","  1.33 %","  2.58 %","   .00 %","   .00 %","  1.62 %","   .41 %","  2.83 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.05 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","  1.25 %","   .29 %","  5.48 %","   .00 %","  1.56 %","   .22 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .15 %","   .96 %","","  1.18 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .66 %","   .47 %","   .00 %","  1.25 %","   .00 %","   .74 %","  3.33 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-14","   .90 %","  3.33 %","  1.32 %","  1.25 %","  1.25 %","   .00 %","   .00 %","  1.62 %","   .49 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %","  1.25 %","   .24 %","  5.02 %","   .00 %","  1.93 %","   .22 %","   .00 %","   .50 %","  6.67 %","   .00 %","   .00 %","   .11 %","  1.40 %","","  1.18 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .23 %","   .34 %","  1.48 %","   .00 %","   .43 %","   .47 %","   .00 %","  1.25 %","   .00 %","   .74 %","  6.19 %","  2.22 %","  1.23 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-07-15","   .90 %","  3.33 %","   .32 %","  1.25 %","  1.25 %","   .00 %","   .00 %","  1.07 %","   .16 %","  3.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .14 %","   .00 %","   .61 %"," 20.00 %","   .00 %","   .00 %","  1.59 %","   .00 %","  1.25 %","   .20 %","  5.02 %","   .00 %","  1.53 %","   .22 %","   .00 %","   .50 %","  5.00 %","   .00 %","   .00 %","   .07 %","  1.61 %","","  1.18 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .23 %","   .34 %","  1.48 %","   .00 %","   .32 %","   .45 %","   .00 %","   .61 %","   .37 %","  1.46 %","  6.19 %","  2.22 %","   .82 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-07-16","  1.31 %","  3.33 %","   .32 %","  1.25 %","  1.25 %","   .00 %","   .00 %","  1.55 %","   .40 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .14 %","   .00 %","   .61 %"," 20.00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .24 %","  3.21 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .50 %","  9.00 %","   .00 %","   .00 %","   .11 %","  2.03 %","","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .23 %","   .34 %","  2.17 %","   .00 %","   .32 %","   .90 %","   .00 %","   .30 %","   .37 %","  1.40 %","  5.36 %","  4.22 %","   .82 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-07-17","  1.31 %","  3.33 %","   .32 %","  1.25 %","  1.18 %","   .00 %","   .00 %","  2.00 %","   .64 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .36 %","   .00 %","   .61 %"," 20.00 %","   .00 %"," 10.00 %","   .78 %","   .00 %","  1.18 %","   .20 %","  1.54 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .99 %","  9.00 %","   .00 %","   .00 %","   .15 %","  2.03 %","","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .23 %","  1.34 %","  2.17 %","   .00 %","   .11 %","   .90 %","   .00 %","   .60 %","   .37 %","  1.40 %","  5.36 %","  6.04 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-07-18","  1.31 %","  3.33 %","   .00 %","  1.25 %","  1.18 %","   .00 %","   .00 %","  2.00 %","   .56 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .61 %"," 20.00 %","   .00 %"," 10.00 %","   .78 %","   .00 %","  1.18 %","   .12 %","  1.54 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .99 %","  9.00 %","   .00 %","   .00 %","   .15 %","  2.03 %","","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .23 %","  1.00 %","  2.17 %","   .00 %","   .11 %","   .90 %","   .00 %","   .30 %","   .37 %","  1.40 %","  5.36 %","  6.04 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %"
"2020-07-19","  2.12 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","  2.93 %","   .64 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .64 %","   .00 %","   .61 %"," 20.00 %","   .00 %"," 10.00 %","   .38 %","   .00 %","  1.18 %","   .20 %","  2.86 %","   .00 %","  1.43 %","   .22 %","  1.05 %","   .49 %","  9.00 %","   .00 %","   .00 %","   .11 %","  1.31 %","","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","  1.00 %","  1.36 %","   .00 %","   .21 %","  1.33 %","   .00 %","   .30 %","   .37 %","  1.40 %","  2.50 %","  5.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-20","  2.90 %","   .00 %","   .31 %","   .00 %","  3.40 %","   .00 %","   .00 %","  3.82 %","   .71 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .38 %","   .47 %","  1.18 %","   .24 %","  4.11 %","   .00 %","  1.43 %","   .22 %","  1.05 %","   .96 %","  4.00 %","   .00 %","   .00 %","   .11 %","   .65 %","","   .00 %","   .00 %","  2.15 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .71 %","   .00 %","   .21 %","   .88 %","   .00 %","   .30 %","-20.00 %","   .69 %","  9.17 %","  5.48 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-21","  2.03 %","   .00 %","   .31 %","   .00 %","  3.40 %","   .00 %","   .00 %","  4.92 %","   .71 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .71 %","   .00 %","   .00 %","   .00 %","  1.43 %"," 10.00 %","   .01 %","   .47 %","  1.18 %","   .28 %","  4.11 %","   .00 %","  1.38 %","   .22 %","  1.05 %","  1.43 %","   .00 %","  2.00 %","  1.43 %","   .11 %","   .63 %","","   .00 %","   .00 %","  2.60 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .69 %","   .00 %","   .11 %","   .43 %","   .00 %","   .59 %","-20.00 %","   .00 %","  6.67 %","  6.56 %","  1.18 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %"
